get metadata from header,parseDataReportFlag ok,parse metadata,infra.grpc.invoker,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Depts only have yunzhanghu,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,approve status error,svc.ApproveCallback failed,Response=<:MAP:>,message,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,GetSupervisorPosition success,timestamp,unknown
10431,10431,10430,10431,4091,48,472,264,48,48,258,258,48,238,48,48,208,4091,48,472,208,28,28,20,4,4,4,4,4,2,2,2,0,2023-11-04 03:18:00,0
10301,10301,10301,10301,4031,47,371,260,47,47,257,257,47,235,47,47,111,4031,47,371,111,27,27,22,3,3,3,3,3,2,2,2,0,2023-11-04 03:20:00,0
10396,10396,10398,10396,4083,48,468,267,48,48,258,258,48,238,48,48,201,4083,48,468,201,31,31,20,7,7,7,7,7,2,2,2,0,2023-11-04 03:22:00,0
10415,10415,10413,10415,4085,48,363,261,48,48,264,264,48,237,48,48,102,4085,48,363,102,27,27,25,3,3,3,3,3,2,2,2,2,2023-11-04 03:24:00,0
10411,10411,10411,10411,4086,47,366,264,47,47,255,255,47,238,47,47,102,4086,47,366,102,28,28,17,4,3,4,4,4,2,2,2,0,2023-11-04 03:26:00,1
10424,10424,10424,10424,4092,47,465,265,47,47,258,258,47,240,47,47,200,4092,47,465,200,27,27,18,3,3,3,3,3,2,2,2,0,2023-11-04 03:28:00,0
10421,10421,10422,10421,4093,48,363,265,48,48,261,261,48,237,48,48,98,4093,48,363,98,30,30,23,6,6,6,6,6,2,2,2,1,2023-11-04 03:30:00,2
10409,10409,10410,10409,4085,48,474,264,48,48,256,256,48,238,48,48,210,4085,48,474,210,28,28,18,4,3,4,4,4,2,2,2,0,2023-11-04 03:32:00,1
10398,10398,10397,10398,4076,47,376,262,47,47,257,257,47,238,47,47,114,4076,47,376,114,27,27,18,3,3,3,3,3,2,2,2,1,2023-11-04 03:34:00,0
10373,10373,10372,10373,4069,48,365,266,48,48,253,253,48,236,48,48,99,4069,48,365,99,31,31,15,7,7,7,7,7,2,2,2,2,2023-11-04 03:36:00,0
10442,10442,10442,10442,4099,48,460,263,48,48,261,261,48,238,48,48,197,4099,48,460,197,27,27,22,3,3,3,3,3,2,2,2,1,2023-11-04 03:38:00,6
10459,10459,10463,10459,4089,48,399,264,48,48,269,269,48,238,48,48,135,4089,48,399,135,28,28,30,4,4,4,4,4,2,2,2,1,2023-11-04 03:40:00,0
10425,10425,10423,10425,4072,48,493,263,48,48,262,262,48,237,48,48,230,4072,48,493,230,27,27,25,3,3,3,3,3,2,2,2,0,2023-11-04 03:42:00,0
10332,10332,10330,10332,4051,48,374,264,48,48,259,259,48,237,48,48,110,4051,48,374,110,31,31,22,7,6,7,7,7,2,2,2,0,2023-11-04 03:44:00,1
10447,10447,10448,10447,4088,48,389,263,48,48,265,265,48,239,48,48,126,4088,48,389,126,27,27,26,3,3,3,3,3,2,2,2,0,2023-11-04 03:46:00,2
10367,10367,10366,10367,4060,48,464,262,48,48,257,257,48,236,48,48,202,4060,48,464,202,28,28,21,4,3,4,4,4,2,2,2,0,2023-11-04 03:48:00,1
10380,10380,10380,10380,4062,48,369,261,48,48,262,262,48,236,48,48,108,4062,48,369,108,27,27,26,3,3,3,3,3,2,2,2,0,2023-11-04 03:50:00,0
10402,10402,10404,10402,4070,48,481,267,48,48,260,260,48,237,48,48,214,4070,48,481,214,31,31,22,7,7,7,7,7,2,2,2,1,2023-11-04 03:52:00,0
10405,10405,10404,10405,4086,48,349,263,48,48,262,262,48,237,48,48,86,4086,48,349,86,27,27,23,3,3,3,3,3,2,2,2,2,2023-11-04 03:54:00,2
10363,10363,10362,10363,4063,47,352,261,47,47,264,264,47,237,47,47,91,4063,47,352,91,27,27,27,3,3,3,3,3,2,2,2,0,2023-11-04 03:56:00,2
10394,10394,10397,10394,4081,48,470,267,48,48,250,250,48,237,48,48,203,4081,48,470,203,31,31,13,7,7,7,7,7,2,2,2,0,2023-11-04 03:58:00,0
10417,10417,10416,10417,4089,48,360,262,48,48,256,256,48,238,48,48,98,4089,48,360,98,27,27,16,3,3,3,3,3,2,2,2,2,2023-11-04 04:00:00,0
10384,10384,10383,10384,4076,47,462,264,47,47,259,259,47,237,47,47,198,4076,47,462,198,28,28,20,4,3,4,4,4,2,2,2,2,2023-11-04 04:02:00,1
10417,10417,10417,10417,4086,48,376,263,48,48,255,255,48,238,48,48,113,4086,48,376,113,27,27,17,3,3,3,3,3,2,2,2,0,2023-11-04 04:04:00,0
10440,10440,10440,10440,4082,47,390,267,47,47,263,263,47,239,47,47,123,4082,47,390,123,31,31,23,7,6,7,7,7,2,2,2,1,2023-11-04 04:06:00,1
10391,10391,10390,10391,4080,48,470,262,48,48,250,250,48,237,48,48,208,4080,48,470,208,27,27,12,3,3,3,3,3,2,2,2,1,2023-11-04 04:08:00,2
10267,10267,10269,10267,4031,47,340,261,47,47,261,261,47,235,47,47,79,4031,47,340,79,28,28,25,4,4,4,4,4,2,2,2,1,2023-11-04 04:10:00,0
10408,10408,10407,10408,4090,48,454,264,48,48,255,255,48,237,48,48,190,4090,48,454,190,27,27,18,3,3,3,3,3,2,2,2,0,2023-11-04 04:12:00,0
10375,10375,10375,10375,4065,48,375,265,48,48,250,250,48,237,48,48,110,4065,48,375,110,31,31,13,7,7,7,7,7,2,2,2,0,2023-11-04 04:14:00,0
10376,10376,10376,10376,4068,48,356,262,48,48,265,265,48,237,48,48,94,4068,48,356,94,27,27,26,3,3,3,3,3,2,2,2,2,2023-11-04 04:16:00,0
10335,10335,10334,10335,4051,48,507,263,48,48,254,254,48,236,48,48,244,4051,48,507,193,29,29,18,4,3,4,5,5,2,2,2,0,2023-11-04 04:18:00,53
10378,10378,10379,10378,4073,48,359,265,48,48,263,263,48,238,48,48,94,4073,48,359,94,30,30,25,6,6,6,6,6,2,2,2,0,2023-11-04 04:20:00,2
10365,10365,10364,10365,4063,48,464,262,48,48,252,252,48,237,48,48,202,4063,48,464,202,27,27,15,3,3,3,3,3,2,2,2,0,2023-11-04 04:22:00,0
10407,10407,10408,10407,4086,48,365,264,48,48,260,260,48,237,48,48,101,4086,48,365,101,28,28,23,4,3,4,4,4,2,2,2,0,2023-11-04 04:24:00,1
10359,10359,10360,10359,4057,48,361,261,48,48,262,262,48,237,48,48,100,4057,48,361,100,27,27,24,3,3,3,3,3,2,2,2,1,2023-11-04 04:26:00,0
10398,10398,10396,10398,4077,48,474,266,48,48,254,254,48,236,48,48,208,4077,48,474,208,31,31,18,7,7,7,7,7,2,2,2,0,2023-11-04 04:28:00,0
10461,10461,10461,10461,4111,48,366,264,48,48,257,257,48,238,48,48,102,4111,48,366,102,27,27,19,3,3,3,3,3,2,2,2,0,2023-11-04 04:30:00,0
10410,10410,10410,10410,4086,47,471,265,47,47,256,256,47,239,47,47,206,4086,47,471,206,28,28,17,4,4,4,4,4,2,2,2,0,2023-11-04 04:32:00,0
10350,10350,10350,10350,4057,47,372,261,47,47,263,263,47,236,47,47,111,4057,47,372,111,27,27,27,3,3,3,3,3,2,2,2,0,2023-11-04 04:34:00,0
10506,10506,10508,10506,4080,60,390,280,60,60,274,274,60,252,60,61,110,4080,60,390,110,31,31,22,7,6,7,7,7,2,2,2,0,2023-11-04 04:36:00,1
10901,10901,10899,10901,4081,117,451,335,117,117,323,323,117,301,117,116,116,4081,117,451,116,27,27,22,3,3,3,3,3,2,2,2,0,2023-11-04 04:38:00,0
10880,10880,10882,10880,4075,116,446,341,116,116,329,329,116,307,116,116,105,4075,116,446,105,28,28,22,4,3,4,4,4,2,2,2,0,2023-11-04 04:40:00,1
10821,10821,10819,10821,4054,111,536,331,111,111,332,332,111,309,111,111,205,4054,111,536,205,30,30,23,6,6,6,6,6,2,2,2,0,2023-11-04 04:42:00,0
10913,10913,10914,10913,4088,117,455,337,117,117,332,332,117,305,117,117,118,4088,117,455,118,28,28,27,4,4,4,4,4,2,2,2,0,2023-11-04 04:44:00,0
10869,10869,10868,10869,4083,114,416,325,114,114,335,335,114,313,114,114,91,4083,114,416,91,27,27,21,3,3,3,3,3,2,2,2,1,2023-11-04 04:46:00,0
10897,10897,10897,10897,4086,115,451,326,115,115,341,341,115,310,115,115,125,4086,115,451,125,27,27,29,3,3,3,3,3,2,2,2,2,2023-11-04 04:48:00,0
10948,10948,10949,10948,4101,116,459,348,116,116,337,337,116,310,116,116,111,4101,116,459,111,31,31,27,7,7,7,7,7,2,2,2,0,2023-11-04 04:50:00,0
10888,10888,10888,10888,4096,116,531,332,116,116,327,327,116,308,116,116,199,4096,116,531,199,27,27,19,3,3,3,3,3,2,2,2,0,2023-11-04 04:52:00,0
10857,10857,10856,10857,4078,116,411,317,116,116,334,334,116,307,116,116,94,4078,116,411,94,28,28,26,4,3,4,4,4,2,2,2,1,2023-11-04 04:54:00,1
10895,10895,10895,10895,4096,112,442,335,112,112,330,330,112,311,112,112,107,4096,112,442,107,27,27,19,3,3,3,3,3,2,2,2,0,2023-11-04 04:56:00,2
10761,10761,10762,10761,4037,113,547,333,113,113,325,325,113,307,113,113,214,4037,113,547,214,31,31,18,7,6,7,7,7,2,2,2,0,2023-11-04 04:58:00,3
10855,10855,10855,10855,4073,115,448,337,115,115,326,326,115,306,115,115,111,4073,115,448,111,27,27,20,3,3,3,3,3,2,2,2,0,2023-11-04 05:00:00,0
10851,10851,10850,10851,4079,116,523,323,116,116,318,318,116,302,116,116,200,4079,116,523,200,28,28,16,4,4,4,4,4,2,2,2,0,2023-11-04 05:02:00,0
10884,10884,10885,10884,4084,115,461,332,115,115,331,331,115,315,115,115,129,4084,115,461,129,30,29,16,6,5,5,5,5,2,2,2,0,2023-11-04 05:04:00,2
10873,10873,10872,10873,4097,121,427,327,121,121,320,320,121,302,121,121,100,4097,121,427,100,28,29,18,4,5,5,5,5,2,2,2,0,2023-11-04 05:06:00,0
10891,10891,10892,10891,4091,115,512,328,115,115,340,340,115,308,115,115,184,4091,115,512,184,27,27,32,3,3,3,3,3,2,2,2,0,2023-11-04 05:08:00,0
10887,10887,10886,10887,4076,114,449,341,114,114,344,344,114,317,114,114,108,4076,114,449,108,28,28,27,4,3,4,4,4,2,2,2,0,2023-11-04 05:10:00,3
10824,10824,10827,10824,4073,119,510,319,119,119,329,329,119,308,119,119,191,4073,119,510,191,30,30,21,6,6,6,6,6,2,2,2,0,2023-11-04 05:12:00,0
10930,10930,10929,10930,4106,122,428,325,122,122,334,334,122,311,122,122,103,4106,122,428,103,27,27,23,3,3,3,3,3,2,2,2,0,2023-11-04 05:14:00,0
10848,10848,10846,10848,4080,111,424,338,111,111,324,324,111,308,111,111,86,4080,111,424,86,28,28,15,4,3,4,4,4,2,2,2,1,2023-11-04 05:16:00,1
10807,10807,10807,10807,4057,119,481,327,119,119,321,321,119,306,119,119,154,4057,119,481,103,28,28,15,3,3,3,4,4,2,2,2,0,2023-11-04 05:18:00,52
10863,10863,10864,10863,4064,120,446,335,120,120,335,335,120,316,120,120,111,4064,120,446,111,31,31,19,7,7,7,7,7,2,2,2,0,2023-11-04 05:20:00,2
10818,10818,10819,10818,4055,120,536,325,120,120,327,327,120,308,120,120,211,4055,120,536,211,27,27,18,3,3,3,3,3,2,2,2,1,2023-11-04 05:22:00,0
10905,10905,10903,10905,4091,115,439,316,115,115,328,328,115,306,115,115,123,4091,115,439,123,28,28,22,4,4,4,4,4,2,2,2,0,2023-11-04 05:24:00,2
10813,10813,10815,10813,4066,111,444,331,111,111,320,320,111,302,111,111,113,4066,111,444,113,27,27,18,3,3,3,3,3,2,2,2,0,2023-11-04 05:26:00,2
10865,10865,10864,10865,4080,117,429,321,117,117,323,323,117,306,117,117,108,4080,117,429,108,31,31,17,7,6,7,7,7,2,2,2,0,2023-11-04 05:28:00,1
10848,10848,10848,10848,4082,105,450,333,105,105,320,320,105,302,105,105,117,4082,105,450,117,27,27,18,3,3,3,3,3,2,2,2,0,2023-11-04 05:30:00,6
10871,10871,10871,10871,4083,114,447,328,114,114,323,323,114,304,114,114,119,4083,114,447,119,28,28,18,4,3,4,4,4,2,2,2,1,2023-11-04 05:32:00,1
10934,10934,10935,10934,4104,124,457,337,124,124,326,326,124,303,124,124,120,4104,124,457,120,30,30,20,6,6,6,6,6,2,2,2,3,2023-11-04 05:34:00,0
10880,10880,10878,10880,4085,109,431,334,109,109,325,325,109,312,109,109,97,4085,109,431,97,28,28,13,4,4,4,4,4,2,2,2,0,2023-11-04 05:36:00,0
10908,10908,10908,10908,4096,114,541,341,114,114,327,327,114,310,114,114,200,4096,114,541,200,27,27,15,3,3,3,3,3,2,2,2,2,2023-11-04 05:38:00,2
10918,10918,10918,10918,4076,129,446,328,129,129,334,334,129,306,129,129,118,4076,129,446,118,27,27,28,3,3,3,3,3,2,2,2,0,2023-11-04 05:40:00,0
10862,10862,10862,10862,4077,125,455,338,125,125,317,317,125,295,125,125,117,4077,125,455,117,31,31,21,7,7,7,7,7,2,2,2,1,2023-11-04 05:42:00,0
10846,10846,10848,10846,4075,115,425,334,115,115,323,323,115,299,115,115,91,4075,115,425,91,27,27,22,3,3,3,3,3,2,2,2,2,2023-11-04 05:44:00,0
10810,10810,10808,10810,4060,123,426,323,123,123,334,334,123,306,123,123,103,4060,123,426,103,28,28,28,4,3,4,4,4,2,2,2,0,2023-11-04 05:46:00,1
10786,10786,10786,10786,4055,119,518,335,119,119,326,326,119,307,119,119,183,4055,119,518,183,27,27,19,3,3,3,3,3,2,2,2,0,2023-11-04 05:48:00,0
11006,11006,11006,11006,4067,136,465,345,136,136,360,360,136,338,136,136,120,4067,136,465,120,31,31,22,7,6,7,7,7,2,2,2,0,2023-11-04 05:50:00,1
11350,11350,11350,11350,4080,203,499,397,203,203,404,404,203,373,203,203,102,4080,203,499,102,27,27,30,3,3,3,3,3,2,2,2,1,2023-11-04 05:52:00,0
11355,11355,11356,11355,4071,200,515,413,200,200,398,398,200,371,200,200,102,4071,200,515,102,28,28,26,4,4,4,4,4,2,2,2,1,2023-11-04 05:54:00,0
11249,11249,11249,11249,4056,168,504,406,168,168,386,386,168,373,168,168,98,4056,168,504,98,30,30,13,6,6,6,6,6,2,2,2,0,2023-11-04 05:56:00,2
11301,11301,11302,11301,4077,170,620,410,170,170,389,389,170,367,170,170,210,4077,170,620,210,28,28,22,4,4,4,4,4,2,2,2,0,2023-11-04 05:58:00,0
11378,11378,11377,11378,4081,177,534,398,177,177,398,398,177,380,177,177,136,4081,177,534,136,27,27,17,3,3,3,3,3,2,2,2,1,2023-11-04 06:00:00,0
11319,11319,11320,11319,4064,189,527,402,189,189,388,388,189,370,189,189,125,4064,189,527,125,28,28,17,4,3,4,4,4,2,2,2,1,2023-11-04 06:02:00,1
11289,11289,11290,11289,4066,202,508,398,202,202,383,383,202,361,202,202,110,4066,202,508,110,30,30,22,6,6,6,6,6,2,2,2,0,2023-11-04 06:04:00,2
11391,11391,11389,11391,4088,184,534,407,184,184,400,400,184,380,184,184,127,4088,184,534,127,27,27,20,3,3,3,3,3,2,2,2,0,2023-11-04 06:06:00,0
11290,11290,11291,11290,4077,172,512,404,172,172,378,378,172,359,172,172,108,4077,172,512,108,28,28,19,4,3,4,4,4,2,2,2,0,2023-11-04 06:08:00,1
11340,11340,11339,11340,4087,174,516,408,174,174,393,393,174,370,174,174,108,4087,174,516,108,27,27,22,3,3,3,3,3,2,2,2,1,2023-11-04 06:10:00,0
11325,11325,11325,11325,4080,183,605,406,183,183,407,407,183,389,183,183,199,4080,183,605,199,31,31,18,7,7,7,7,7,2,2,2,0,2023-11-04 06:12:00,0
11184,11184,11183,11184,4030,192,474,385,192,192,379,379,192,357,192,192,89,4030,192,474,89,27,27,22,3,3,3,3,3,2,2,2,0,2023-11-04 06:14:00,0
11311,11311,11311,11311,4060,175,511,396,175,175,397,397,175,372,175,175,115,4060,175,511,115,28,28,21,4,4,4,4,4,2,2,2,4,2023-11-04 06:16:00,0
11357,11357,11358,11357,4107,188,510,410,187,187,393,393,187,373,187,188,100,4107,187,510,100,30,30,20,6,6,6,6,6,2,2,2,0,2023-11-04 06:18:00,0
11362,11362,11361,11362,4081,194,548,420,195,195,388,388,195,373,195,194,128,4081,195,548,128,28,28,12,4,3,4,4,4,2,2,2,3,2023-11-04 06:20:00,1
11365,11365,11365,11365,4080,197,615,393,197,197,389,389,197,363,197,197,222,4080,197,615,222,27,27,26,3,3,3,3,3,2,2,2,0,2023-11-04 06:22:00,0
11301,11301,11302,11301,4075,187,496,395,187,187,387,387,187,366,187,187,101,4075,187,496,101,28,28,21,4,3,4,4,4,2,2,2,0,2023-11-04 06:24:00,1
11413,11413,11413,11413,4099,182,518,415,182,182,402,402,182,376,182,182,103,4099,182,518,103,30,30,26,6,6,6,6,6,2,2,2,0,2023-11-04 06:26:00,2
11326,11326,11325,11326,4083,175,604,402,175,175,400,400,175,378,175,175,202,4083,175,604,202,28,28,22,4,4,4,4,4,2,2,2,0,2023-11-04 06:28:00,0
11330,11330,11330,11330,4096,184,504,392,184,184,390,390,184,370,184,184,112,4096,184,504,112,27,27,19,3,3,3,3,3,2,2,2,1,2023-11-04 06:30:00,0
11427,11427,11428,11427,4094,198,538,417,198,198,404,404,198,385,198,198,121,4094,198,538,121,27,27,19,3,3,3,3,3,2,2,2,0,2023-11-04 06:32:00,0
11330,11330,11330,11330,4090,178,491,403,178,178,383,383,178,358,178,178,88,4090,178,491,88,31,31,22,7,7,7,7,7,2,2,2,3,2023-11-04 06:34:00,0
11375,11375,11378,11375,4084,183,522,410,183,183,396,396,183,377,183,183,112,4084,183,522,112,27,27,19,3,3,3,3,3,2,2,2,0,2023-11-04 06:36:00,2
11289,11289,11286,11289,4067,176,585,386,176,176,409,409,176,387,176,176,199,4067,176,585,199,28,28,22,4,3,4,4,4,2,2,2,0,2023-11-04 06:38:00,1
11262,11262,11264,11262,4058,179,513,410,179,179,387,387,179,372,179,179,103,4058,179,513,103,29,29,13,6,6,6,6,6,2,2,2,2,2023-11-04 06:40:00,0
11278,11278,11278,11278,4061,190,491,389,190,190,385,385,190,367,190,190,102,4061,190,491,102,28,28,18,4,3,4,4,4,2,2,2,0,2023-11-04 06:42:00,1
11338,11338,11335,11338,4089,184,501,391,184,184,386,386,184,369,184,184,110,4089,184,501,110,27,27,17,3,3,3,3,3,2,2,2,0,2023-11-04 06:44:00,0
11369,11369,11370,11369,4093,180,518,400,180,180,396,396,180,376,180,180,118,4093,180,518,118,28,28,20,4,4,4,4,4,2,2,2,0,2023-11-04 06:46:00,0
11347,11347,11347,11347,4089,180,619,406,180,180,393,393,180,370,180,180,213,4089,180,619,213,30,30,23,6,6,6,6,6,2,2,2,0,2023-11-04 06:48:00,0
11382,11382,11382,11382,4090,203,502,403,203,203,392,392,203,371,203,203,99,4090,203,502,99,28,28,19,4,4,4,4,4,2,2,2,2,2023-11-04 06:50:00,0
11359,11359,11358,11359,4103,176,518,402,176,176,395,395,176,372,176,176,116,4103,176,518,116,27,27,21,3,3,3,3,3,2,2,2,2,2023-11-04 06:52:00,2
11399,11399,11402,11399,4096,193,520,401,193,193,404,404,193,385,193,193,119,4096,193,520,119,28,28,19,4,3,4,4,4,2,2,2,0,2023-11-04 06:54:00,1
11318,11318,11316,11318,4079,175,506,406,175,175,386,386,175,377,175,175,100,4079,175,506,100,30,30,8,6,6,6,6,6,2,2,2,1,2023-11-04 06:56:00,0
11355,11355,11355,11355,4088,180,529,413,180,180,404,404,180,382,180,180,116,4088,180,529,116,27,27,22,3,3,3,3,3,2,2,2,0,2023-11-04 06:58:00,2
11385,11385,11384,11385,4101,192,497,415,192,192,395,395,192,375,192,192,82,4101,192,497,82,28,28,18,4,3,4,4,4,2,2,2,2,2023-11-04 07:00:00,3
11349,11349,11351,11349,4089,194,613,412,194,194,400,400,194,374,194,194,201,4089,194,613,201,31,31,25,7,7,7,7,7,2,2,2,1,2023-11-04 07:02:00,2
11249,11249,11248,11249,4056,181,524,410,181,181,386,386,181,364,181,181,114,4056,181,524,114,27,27,22,3,3,3,3,3,2,2,2,0,2023-11-04 07:04:00,2
11350,11350,11349,11350,4092,167,521,405,167,167,386,386,167,366,167,167,116,4092,167,521,116,27,27,20,3,3,3,3,3,2,2,2,0,2023-11-04 07:06:00,0
11325,11325,11326,11325,4075,197,505,410,197,197,390,390,197,378,197,197,95,4075,197,505,95,28,28,12,4,4,4,4,4,2,2,2,0,2023-11-04 07:08:00,2
11358,11358,11357,11358,4092,188,514,417,188,188,383,383,188,367,188,188,97,4092,188,514,97,30,30,16,6,6,6,6,6,2,2,2,0,2023-11-04 07:10:00,0
11353,11353,11354,11353,4094,180,614,400,180,180,395,395,180,379,180,180,214,4094,180,614,214,28,28,16,4,3,4,4,4,2,2,2,0,2023-11-04 07:12:00,1
11343,11343,11343,11343,4073,173,516,400,173,173,409,409,173,396,173,173,116,4073,173,516,116,27,27,13,3,3,3,3,3,2,2,2,0,2023-11-04 07:14:00,2
11282,11282,11282,11282,4045,191,507,397,191,191,413,413,191,395,191,191,110,4045,191,507,110,28,28,17,4,3,4,4,4,2,2,2,1,2023-11-04 07:16:00,1
11402,11402,11402,11402,4124,170,551,404,170,170,403,403,170,380,170,170,147,4124,170,551,96,31,31,22,6,6,6,7,7,2,2,2,1,2023-11-04 07:18:00,52
11324,11324,11323,11324,4068,189,509,396,189,189,402,402,189,378,189,189,113,4068,189,509,113,28,28,24,4,4,4,4,4,2,2,2,0,2023-11-04 07:20:00,0
11294,11294,11294,11294,4069,176,593,384,176,176,390,390,176,374,176,176,209,4069,176,593,209,27,27,16,3,3,3,3,3,2,2,2,0,2023-11-04 07:22:00,2
11309,11309,11313,11309,4067,179,503,404,179,179,410,410,179,388,179,179,99,4067,179,503,99,31,31,21,7,7,7,7,7,2,2,2,1,2023-11-04 07:24:00,0
11330,11330,11326,11330,4063,184,505,404,184,184,395,395,184,377,184,184,101,4063,184,505,101,27,27,17,3,3,3,3,3,2,2,2,1,2023-11-04 07:26:00,0
11198,11198,11200,11198,4028,184,500,395,184,184,393,393,184,371,184,184,105,4028,184,500,105,27,27,22,3,3,3,3,3,2,2,2,0,2023-11-04 07:28:00,0
11310,11310,11309,11310,4057,185,523,405,185,185,388,388,185,370,185,185,118,4057,185,523,118,28,28,18,4,3,4,4,4,2,2,2,0,2023-11-04 07:30:00,1
11376,11376,11375,11376,4104,173,609,406,173,173,411,411,173,395,173,173,203,4104,173,609,203,30,30,16,6,6,6,6,6,2,2,2,0,2023-11-04 07:32:00,0
11419,11419,11421,11419,4115,185,518,403,185,185,431,431,185,405,185,185,115,4115,185,518,115,28,28,23,4,3,4,4,4,2,2,2,3,2023-11-04 07:34:00,3
11274,11274,11273,11274,4084,181,485,399,181,181,396,396,181,370,181,181,86,4084,181,485,86,27,27,26,3,3,3,3,3,2,2,2,0,2023-11-04 07:36:00,0
11454,11454,11456,11454,4104,196,635,409,196,196,413,413,196,392,196,196,226,4104,196,635,226,28,28,20,4,4,4,4,4,2,2,2,1,2023-11-04 07:38:00,0
11312,11312,11309,11312,4077,185,490,400,185,185,399,399,185,381,185,185,90,4077,185,490,90,30,30,17,6,6,6,6,6,2,2,2,1,2023-11-04 07:40:00,0
11296,11296,11296,11296,4082,187,582,403,187,187,389,389,187,371,187,187,179,4082,187,582,179,28,28,17,4,4,4,4,4,2,2,2,1,2023-11-04 07:42:00,0
11352,11352,11352,11352,4102,181,529,407,181,181,389,389,181,368,181,181,122,4102,181,529,122,27,27,21,3,3,3,3,3,2,2,2,0,2023-11-04 07:44:00,0
11371,11371,11371,11371,4098,189,527,411,189,189,390,390,189,365,189,189,116,4098,189,527,116,28,28,24,4,3,4,4,4,2,2,2,1,2023-11-04 07:46:00,1
11401,11401,11402,11401,4108,190,512,420,190,190,381,381,190,366,190,190,92,4108,190,512,92,30,30,15,6,6,6,6,6,2,2,2,0,2023-11-04 07:48:00,0
11376,11376,11375,11376,4090,184,533,399,184,184,402,402,184,384,184,184,134,4090,184,533,134,27,27,18,3,3,3,3,3,2,2,2,0,2023-11-04 07:50:00,0
11191,11191,11193,11191,4030,176,624,394,176,176,394,394,176,374,176,176,230,4030,176,624,230,28,28,20,4,3,4,4,4,2,2,2,0,2023-11-04 07:52:00,1
11399,11399,11399,11399,4081,201,564,442,201,201,394,394,201,370,201,201,122,4081,201,564,122,31,31,23,7,7,7,7,7,2,2,2,1,2023-11-04 07:54:00,0
11319,11319,11318,11319,4082,168,505,389,168,168,392,392,168,379,168,168,116,4082,168,505,116,27,27,13,3,3,3,3,3,2,2,2,0,2023-11-04 07:56:00,2
11311,11311,11310,11311,4087,191,601,398,191,191,387,387,191,369,191,191,203,4087,191,601,203,27,27,17,3,3,3,3,3,2,2,2,1,2023-11-04 07:58:00,0
11307,11307,11307,11307,4092,174,496,392,174,174,389,389,174,366,174,174,104,4092,174,496,104,28,28,23,4,4,4,4,4,2,2,2,0,2023-11-04 08:00:00,0
11269,11269,11270,11269,4043,191,509,409,191,191,397,397,191,378,191,191,100,4043,191,509,100,30,30,19,6,6,6,6,6,2,2,2,0,2023-11-04 08:02:00,0
11293,11293,11292,11293,4080,193,481,383,193,193,408,408,193,381,193,193,98,4080,193,481,98,28,28,27,4,3,4,4,4,2,2,2,0,2023-11-04 08:04:00,1
11363,11363,11364,11363,4090,181,513,411,181,181,408,408,181,385,181,181,102,4090,181,513,102,27,27,23,3,3,3,3,3,2,2,2,0,2023-11-04 08:06:00,0
11294,11294,11295,11294,4089,181,597,407,180,180,379,379,180,368,180,181,190,4089,180,597,190,28,28,9,4,3,4,4,4,2,2,2,2,2023-11-04 08:08:00,3
11278,11278,11280,11278,4064,178,516,405,179,179,405,405,179,378,179,179,111,4064,179,516,111,30,30,27,6,6,6,6,6,2,2,2,0,2023-11-04 08:10:00,6
11359,11359,11355,11359,4078,180,511,406,180,180,408,408,180,381,180,179,105,4078,180,511,105,28,28,25,4,4,4,4,4,2,2,2,2,2023-11-04 08:12:00,0
11343,11343,11343,11343,4084,189,515,402,189,189,388,388,189,371,189,189,113,4084,189,515,113,27,27,17,3,3,3,3,3,2,2,2,0,2023-11-04 08:14:00,4
11269,11269,11272,11269,4055,178,491,405,178,178,397,397,178,372,178,178,86,4055,178,491,86,31,31,25,7,7,7,7,7,2,2,2,0,2023-11-04 08:16:00,0
11179,11179,11179,11179,4031,174,581,404,174,174,363,363,174,351,174,174,177,4031,174,581,177,27,27,12,3,3,3,3,3,2,2,2,0,2023-11-04 08:18:00,2
11322,11322,11320,11322,4090,183,505,391,183,183,398,398,183,380,183,183,114,4090,183,505,114,27,27,18,3,3,3,3,3,2,2,2,0,2023-11-04 08:20:00,0
11251,11251,11252,11251,4046,177,500,389,177,177,392,392,177,375,177,177,111,4046,177,500,111,28,28,17,4,3,4,4,4,2,2,2,0,2023-11-04 08:22:00,1
11301,11301,11300,11301,4048,186,502,394,186,186,391,391,186,374,186,186,108,4048,186,502,108,30,30,17,6,6,6,6,6,2,2,2,0,2023-11-04 08:24:00,0
11355,11355,11356,11355,4076,187,516,411,187,187,412,412,187,385,187,187,105,4076,187,516,105,28,28,27,4,3,4,4,4,2,2,2,0,2023-11-04 08:26:00,1
