get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=concurrentNoPaging run task end,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,funName=DataCompose,parent node is not exist,no need or no have tags,computeAndCompare same,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:>,allNum=<:NUM:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,Response=<:MAP:>,superiorAndDeputy empty,message,approve callback start,svc.ApproveCallback failed,approve status error,<:query signature:>,msg,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,<:ownDeptIDs:>,query ge<:updateFanweiEmployee failed:>,Dao.GetSession,error occurred in <:NewAccessRequest:>,token check failed,<:deptLeaderManageDeptIDs:>,<:listManageOrgReq:>,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,protection for <:*:> done,parent deptIDs=[<:SEQ:>],callback status error,build <:*:> reply,<:YID:>,no api page resources,check failed,protection.ComputeAndDiff failed,<:*:> started successfully,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,AuthSessionVali<:updateFanweiEmployee failed:>,Dao.NewSession,Login(totp verify) success,"""userID"":""<:SEQ:>""",SendWeChatMarkdownMsg failed,Sending login weChat markdown messag<:updateFanweiEmployee failed:>,ok: true [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedEmp] getAllEmp success count=<:NUM:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,timestamp
5590,5590,5590,5588,2038,94,215,215,94,94,185,185,185,94,94,94,0,0,2038,0,0,94,0,0,31,31,215,0,0,0,0,0,7,0,7,7,7,7,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 08:48:00
5620,5620,5620,5620,2040,101,224,223,101,101,189,189,188,101,101,101,0,1,2040,0,0,101,0,1,29,29,224,0,0,0,0,0,4,0,3,3,3,3,3,0,2,2,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 08:50:00
5588,5588,5588,5589,2031,80,220,218,80,80,188,188,188,80,80,80,0,2,2031,0,0,80,0,2,33,33,220,0,0,0,0,0,6,0,3,3,3,3,9,0,2,2,2,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 08:52:00
5635,5635,5635,5634,2039,87,225,222,87,87,205,205,205,87,87,87,0,3,2039,0,0,87,0,3,30,30,225,0,0,0,0,0,5,0,4,4,4,4,3,0,2,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 08:54:00
5592,5592,5592,5592,2035,101,213,212,101,101,193,193,193,101,101,101,0,1,2035,0,0,101,0,1,30,30,213,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 08:56:00
5613,5613,5613,5614,2038,93,222,221,93,93,177,177,177,93,93,93,0,1,2038,0,0,93,0,1,28,28,222,0,0,0,0,0,4,0,4,4,4,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 08:58:00
5583,5583,5583,5582,2029,83,213,213,83,83,195,195,195,83,83,83,0,0,2029,0,0,83,0,0,27,27,213,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:00:00
5562,5562,5561,5563,2012,109,222,221,109,109,185,185,185,109,109,109,0,1,2012,0,0,109,0,1,31,31,222,0,0,0,0,0,7,0,7,7,7,6,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:02:00
5595,5595,5595,5594,2039,93,210,209,93,93,182,182,182,93,93,93,0,1,2039,0,0,93,0,1,27,27,210,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:04:00
5580,5580,5580,5580,2035,86,216,216,86,86,190,190,190,86,86,86,0,0,2035,0,0,86,0,0,28,28,216,0,0,0,0,0,4,0,4,4,4,4,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:06:00
5595,5595,5595,5598,2037,100,212,210,99,99,175,175,175,99,99,100,0,2,2037,0,0,99,0,2,27,27,212,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:08:00
5624,5624,5624,5621,2034,100,222,221,101,101,189,189,189,101,101,100,0,1,2034,0,0,101,0,1,31,31,222,0,0,0,0,0,7,0,7,7,7,7,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:10:00
5593,5593,5593,5593,2036,88,213,213,88,88,194,194,194,88,88,88,0,0,2036,0,0,88,0,0,27,27,213,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:12:00
5607,5607,5607,5607,2032,86,221,221,86,86,191,191,191,86,86,86,0,0,2032,0,0,86,0,0,28,28,221,0,0,0,0,0,4,0,4,4,4,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:14:00
5593,5593,5593,5594,2035,100,213,210,100,100,189,189,189,99,99,100,0,3,2035,0,0,99,0,3,27,27,213,0,0,0,0,0,3,0,3,3,3,3,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:16:00
5624,5624,5624,5624,2040,82,215,215,82,82,197,197,197,83,83,82,0,0,2040,0,0,83,0,0,30,30,215,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:18:00
5597,5597,5597,5596,2035,89,216,214,89,89,182,182,181,89,89,89,0,2,2035,0,0,89,0,2,28,28,216,0,0,0,0,0,4,1,4,4,4,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:20:00
5579,5579,5579,5579,2033,93,211,211,93,93,182,182,182,93,93,93,0,0,2033,0,0,93,0,0,27,27,211,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:22:00
5612,5612,5612,5612,2038,92,284,233,92,92,185,185,185,92,92,92,0,51,2038,0,0,92,0,0,32,32,284,0,0,0,0,0,8,0,8,7,7,7,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:24:00
5560,5560,5560,5560,2023,88,206,206,88,88,185,185,185,88,88,88,0,0,2023,0,0,88,0,0,27,27,206,0,0,0,0,0,3,0,3,3,3,3,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:26:00
5594,5594,5594,5594,2040,86,212,210,86,86,187,187,187,86,86,86,0,2,2040,0,0,86,0,2,28,28,212,0,0,0,0,0,4,0,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:28:00
5646,5646,5646,5646,2035,99,216,214,99,99,207,207,206,99,99,99,0,2,2035,0,0,99,0,2,27,27,216,0,0,0,0,0,3,1,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:30:00
5612,5612,5612,5612,2039,100,210,208,100,100,191,191,191,100,100,100,0,2,2039,0,0,100,0,2,31,31,210,0,0,0,0,0,7,0,7,7,7,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:32:00
5610,5610,5610,5611,2041,88,224,221,88,88,185,185,185,88,88,88,0,3,2041,0,0,88,0,3,27,27,224,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:34:00
5604,5604,5604,5604,2037,83,223,218,83,83,177,177,177,83,83,83,0,5,2037,0,0,83,0,5,36,36,223,0,0,0,0,0,8,0,4,4,4,3,12,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:36:00
5583,5583,5583,5583,2032,87,360,350,86,86,194,194,194,86,86,87,0,10,2032,0,0,86,0,10,172,172,360,0,0,0,0,0,76,0,3,3,3,3,217,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:38:00
5575,5575,5575,5574,2037,77,295,291,78,78,185,185,185,78,78,77,0,4,2037,0,0,78,0,4,107,107,295,0,0,0,0,0,45,0,7,7,7,7,114,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:40:00
5565,5565,5565,5567,2020,80,222,220,80,80,192,192,192,80,80,80,0,2,2020,0,0,80,0,2,27,27,222,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:42:00
5617,5617,5617,5615,2031,99,226,224,99,99,195,195,195,99,99,99,0,2,2031,0,0,99,0,2,29,29,226,0,0,0,0,0,4,0,3,3,3,3,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:44:00
5558,5558,5558,5558,2028,81,215,212,81,81,183,183,183,81,81,81,0,3,2028,0,0,81,0,3,28,28,215,0,0,0,0,0,4,0,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:46:00
5627,5627,5627,5628,2033,97,235,232,97,97,189,189,189,97,97,97,0,3,2033,0,0,97,0,3,27,27,235,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:48:00
5609,5609,5609,5611,2035,100,221,217,100,100,192,192,192,100,100,100,0,4,2035,0,0,100,0,4,27,27,221,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:50:00
5536,5536,5536,5534,2013,87,230,230,87,87,186,186,186,87,87,87,0,0,2013,0,0,87,0,0,50,50,230,0,0,0,0,0,15,0,4,4,4,3,33,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:52:00
5618,5618,5618,5618,2038,95,204,203,95,95,190,190,190,95,95,95,0,1,2038,0,0,95,0,1,27,27,204,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:54:00
5584,5584,5584,5583,2042,90,219,218,90,90,179,179,179,90,90,90,0,1,2042,0,0,90,0,1,31,31,219,0,0,0,0,0,7,0,7,7,7,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:56:00
5583,5583,5583,5583,2036,89,210,210,89,89,190,190,190,89,89,89,0,0,2036,0,0,89,0,0,27,27,210,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 09:58:00
5605,5605,5605,5605,2036,98,226,224,98,98,186,186,186,98,98,98,0,2,2036,0,0,98,0,2,28,28,226,0,0,0,0,0,4,0,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:00:00
5585,5585,5583,5585,2028,93,214,210,93,93,183,183,183,93,93,93,0,4,2028,0,0,93,0,4,27,27,214,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:02:00
5609,5609,5609,5609,2032,97,218,214,97,97,200,200,200,97,97,97,0,4,2032,0,0,97,0,4,31,31,218,0,0,0,0,0,7,0,7,7,7,7,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:04:00
5592,5592,5592,5593,2027,98,213,211,98,98,184,184,184,98,98,98,0,2,2027,0,0,98,0,2,27,27,213,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:06:00
5602,5602,5602,5602,2036,100,275,274,98,98,187,187,186,98,97,97,5,1,2036,0,0,98,0,1,86,86,275,0,0,0,0,0,33,0,4,3,3,3,87,0,2,2,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:08:00
5601,5601,5601,5600,2034,91,234,230,87,87,183,183,183,87,85,85,10,5,2034,1,0,87,0,4,34,34,234,0,0,0,0,0,10,0,10,4,4,4,0,0,2,2,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:10:00
5627,5627,5627,5627,2034,98,213,213,98,98,185,185,185,98,98,98,0,0,2034,0,0,98,0,0,27,27,213,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:12:00
5602,5602,5602,5603,2032,91,222,222,91,91,183,183,183,91,91,91,0,0,2032,0,0,91,0,0,27,27,222,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:14:00
5592,5592,5592,5591,2038,89,209,207,89,89,185,185,185,89,89,89,0,2,2038,0,0,89,0,2,28,28,209,0,0,0,0,0,4,0,4,4,4,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:16:00
5542,5542,5542,5543,2018,87,215,214,87,87,189,189,189,87,87,87,0,1,2018,0,0,87,0,1,30,30,215,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:18:00
5591,5591,5591,5591,2032,97,213,212,97,97,195,195,194,97,97,97,0,1,2032,0,0,97,0,1,28,28,213,0,0,0,0,0,4,1,4,4,4,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:20:00
5613,5613,5613,5613,2035,99,212,208,98,98,193,193,193,98,98,99,0,4,2035,0,0,98,0,4,27,27,212,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:22:00
5569,5569,5569,5569,2038,77,262,210,78,78,185,185,184,78,78,77,0,52,2038,0,0,78,0,1,28,28,262,0,0,0,0,0,4,1,4,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:24:00
5622,5622,5622,5622,2037,88,222,220,88,88,190,190,190,88,88,89,0,2,2037,0,0,88,0,2,27,27,222,0,0,0,0,0,3,0,3,3,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:26:00
5585,5585,5585,5584,2036,90,228,224,90,90,185,185,185,90,90,89,0,4,2036,0,0,90,0,4,28,28,228,0,0,0,0,0,4,0,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:28:00
5599,5599,5599,5599,2031,86,223,217,86,86,189,189,189,86,86,86,0,6,2031,0,0,86,0,6,30,30,223,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:30:00
5606,5606,5605,5606,2033,89,218,215,89,89,194,194,194,89,89,89,0,3,2033,0,0,89,0,3,28,28,218,0,0,0,0,0,4,0,4,4,4,4,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:32:00
5594,5594,5596,5595,2042,93,222,219,93,93,180,180,180,93,93,93,0,3,2042,0,0,93,0,3,33,33,222,0,0,0,0,0,6,0,3,3,3,3,9,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:34:00
5583,5583,5583,5583,2030,93,220,217,93,93,180,180,180,93,93,93,0,3,2030,0,0,93,0,3,27,27,220,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:36:00
5584,5584,5584,5584,2035,92,225,225,92,92,190,190,190,92,92,92,0,0,2035,0,0,92,0,0,31,31,225,0,0,0,0,0,7,0,7,7,7,7,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:38:00
5604,5604,5604,5606,2033,89,211,208,89,89,188,188,188,89,89,89,0,3,2033,0,0,89,0,3,27,27,211,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:40:00
5535,5535,5535,5532,2009,95,204,201,95,95,187,187,186,95,95,95,0,3,2009,0,0,95,0,3,28,28,204,0,0,0,0,0,4,1,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:42:00
5627,5627,5627,5627,2037,93,231,229,93,93,190,190,190,93,93,93,0,2,2037,0,0,93,0,2,27,27,231,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:44:00
5635,5635,5635,5635,2042,96,218,217,96,96,205,205,205,96,96,96,0,1,2042,0,0,96,0,1,31,31,218,0,0,0,0,0,7,0,7,7,7,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:46:00
5585,5585,5585,5585,2034,89,209,209,89,89,182,182,182,89,89,89,0,0,2034,0,0,89,0,0,31,31,209,0,0,0,0,0,5,0,3,3,3,3,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:48:00
5618,5618,5618,5618,2036,100,211,211,100,100,199,199,198,100,100,100,0,0,2036,0,0,100,0,0,28,28,211,0,0,0,0,0,4,0,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:50:00
5586,5586,5586,5588,2037,104,222,221,98,98,188,188,188,98,95,95,15,1,2037,0,0,98,0,1,36,36,222,0,0,0,0,0,12,0,12,4,4,3,0,0,2,2,2,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2023-11-16 10:52:00
5611,5611,5611,5609,2033,93,223,222,93,93,183,183,183,93,93,93,0,1,2033,0,0,93,0,1,35,35,223,0,0,0,0,0,9,0,7,7,7,7,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:54:00
5594,5594,5594,5594,2033,98,214,213,98,98,184,184,184,98,98,98,0,1,2033,0,0,98,0,1,28,28,214,0,0,0,0,0,4,0,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:56:00
5587,5587,5587,5587,2039,88,205,204,88,88,187,187,187,88,88,88,0,1,2039,0,0,88,0,1,27,27,205,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 10:58:00
