rego exec input:<:MAP:>,parseDataReportFlag ok,get metadata from header,parse metadata,infra.grpc.invoker,<:staticStrategies:>,computeOwnObjectIDs <:*:>,computeDeptMembersObjectIDs <:*:>,<:REQ:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,no <:*:> <:*:> <:*:> <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,<:list modules:>,loaded policy count:<:NUM:>,getPermTagsAndValues <:*:>,loadRegoMySQLInterval success,getDept success,getBackupEmp success,DeleteFieldValues <:REQ:>,Depts only have yunzhanghu,no <:*:>,timestamp,unknown
195,5579,5579,5579,5579,81,81,81,2034,195,12,12,81,195,1,1,81,1,196,196,2034,196,81,2023-10-14 13:54:00,0
210,5634,5634,5634,5634,91,91,91,2042,210,12,12,91,210,1,1,91,1,181,181,2042,181,91,2023-10-14 13:55:00,0
196,5596,5596,5598,5596,93,93,93,2040,196,12,12,93,196,1,1,93,1,182,182,2040,182,93,2023-10-14 13:56:00,0
205,5642,5642,5641,5642,91,91,91,2032,205,12,12,91,205,1,1,91,1,203,203,2032,203,91,2023-10-14 13:57:00,0
191,5602,5602,5601,5602,99,99,99,2036,191,12,12,99,191,1,1,99,1,191,191,2036,191,99,2023-10-14 13:58:00,0
192,5630,5630,5631,5630,98,98,98,2040,192,12,12,98,192,1,1,98,1,196,196,2040,196,98,2023-10-14 13:59:00,0
204,5614,5614,5615,5614,93,93,93,2042,204,12,12,93,204,1,1,93,1,195,195,2042,195,93,2023-10-14 14:00:00,0
208,5586,5586,5584,5586,95,95,95,2027,208,12,12,95,208,1,1,95,1,172,172,2027,172,95,2023-10-14 14:01:00,0
201,5602,5602,5605,5602,101,101,101,2030,201,12,12,101,201,1,1,101,1,183,183,2030,183,101,2023-10-14 14:02:00,0
194,5604,5604,5601,5604,86,86,86,2035,194,12,12,86,194,1,1,86,1,196,196,2035,196,86,2023-10-14 14:03:00,0
195,5601,5601,5601,5601,88,88,88,2032,195,12,12,88,195,1,1,88,1,181,181,2032,181,88,2023-10-14 14:04:00,0
196,5590,5590,5592,5590,96,96,96,2035,196,12,12,96,196,1,1,96,1,192,192,2035,192,96,2023-10-14 14:05:00,0
202,5611,5611,5612,5611,94,94,94,2040,202,12,12,94,202,1,1,94,1,192,192,2040,192,94,2023-10-14 14:06:00,0
199,5585,5585,5583,5585,89,89,89,2038,199,12,12,89,199,1,1,89,1,189,189,2038,189,89,2023-10-14 14:07:00,0
198,5619,5619,5618,5619,97,97,97,2040,198,12,12,97,198,1,1,97,1,195,195,2040,195,97,2023-10-14 14:08:00,0
188,5584,5584,5586,5584,88,88,88,2044,188,12,12,88,188,1,1,88,1,188,188,2044,188,88,2023-10-14 14:09:00,0
194,5583,5583,5582,5583,90,90,90,2038,194,12,12,90,194,1,1,90,1,184,184,2038,184,90,2023-10-14 14:10:00,0
188,5506,5506,5506,5506,94,94,94,1998,188,12,12,94,188,1,1,94,1,185,185,1998,185,94,2023-10-14 14:11:00,0
197,5588,5588,5587,5588,97,97,97,2028,197,12,12,97,197,1,1,97,1,180,180,2028,180,97,2023-10-14 14:12:00,0
204,5594,5594,5596,5594,89,89,89,2035,204,12,12,89,204,1,1,89,1,187,187,2035,187,89,2023-10-14 14:13:00,0
191,5602,5602,5601,5602,98,98,98,2039,191,12,12,98,191,1,1,98,1,186,186,2039,186,98,2023-10-14 14:14:00,0
198,5601,5601,5601,5601,80,80,80,2039,198,12,12,80,198,1,1,80,1,181,181,2039,181,80,2023-10-14 14:15:00,0
200,5618,5618,5618,5618,113,113,113,2035,200,12,12,113,200,1,1,113,1,189,189,2035,189,113,2023-10-14 14:16:00,23
204,5610,5610,5613,5610,90,90,90,2034,204,12,12,90,204,1,1,90,1,182,182,2034,182,90,2023-10-14 14:17:00,54
203,5591,5591,5589,5591,87,87,87,2031,203,12,12,87,203,1,1,87,1,182,182,2031,182,87,2023-10-14 14:18:00,20
199,5589,5589,5587,5589,105,105,105,2032,199,12,12,105,199,1,1,105,1,194,194,2032,194,105,2023-10-14 14:19:00,0
198,5580,5580,5581,5580,94,94,94,2037,198,12,12,94,198,1,1,94,1,186,186,2037,186,94,2023-10-14 14:20:00,0
191,5584,5584,5585,5584,88,88,88,2027,191,12,12,88,191,1,1,88,1,188,188,2027,188,88,2023-10-14 14:21:00,0
207,5601,5601,5599,5601,87,87,87,2039,207,12,12,87,207,1,1,87,1,186,186,2039,186,87,2023-10-14 14:22:00,0
193,5612,5612,5613,5612,92,92,92,2036,193,12,12,92,193,1,1,92,1,181,181,2036,181,92,2023-10-14 14:23:00,0
195,5578,5578,5577,5578,93,93,93,2036,195,12,12,93,195,1,1,93,1,177,177,2036,177,93,2023-10-14 14:24:00,0
203,5606,5606,5607,5606,91,91,91,2044,203,12,12,91,203,1,1,91,1,185,185,2044,185,91,2023-10-14 14:25:00,4
196,5582,5582,5581,5582,85,85,85,2036,196,12,12,85,196,1,1,85,1,186,186,2036,186,85,2023-10-14 14:26:00,0
188,5574,5574,5575,5574,100,100,100,2032,188,12,12,100,188,1,1,100,1,182,182,2032,182,100,2023-10-14 14:27:00,0
206,5614,5614,5614,5614,89,88,88,2038,206,12,12,88,206,1,1,88,1,194,194,2038,194,88,2023-10-14 14:28:00,0
203,5620,5620,5620,5620,90,91,91,2037,203,12,12,91,203,1,1,91,1,184,184,2037,184,91,2023-10-14 14:29:00,0
214,5631,5631,5630,5631,100,100,100,2033,214,12,12,100,214,1,1,100,1,193,193,2033,193,100,2023-10-14 14:30:00,0
184,5612,5612,5612,5612,91,91,91,2042,184,12,12,91,184,1,1,91,1,200,200,2042,200,91,2023-10-14 14:31:00,0
203,5591,5591,5592,5591,88,88,88,2047,203,12,12,88,203,1,1,88,1,193,193,2047,193,88,2023-10-14 14:32:00,0
198,5624,5624,5624,5624,82,82,82,2047,198,12,12,82,198,1,1,82,1,182,182,2047,182,82,2023-10-14 14:33:00,0
212,5599,5599,5599,5599,98,98,98,2025,212,12,12,98,212,1,1,98,1,189,189,2025,189,98,2023-10-14 14:34:00,0
188,5498,5498,5497,5498,87,87,87,2001,188,12,12,87,188,1,1,87,1,185,185,2001,185,87,2023-10-14 14:35:00,0
194,5600,5600,5601,5600,88,88,88,2043,194,12,12,88,194,1,1,88,1,192,192,2043,192,88,2023-10-14 14:36:00,0
198,5601,5601,5602,5601,101,101,101,2037,198,12,12,101,198,1,1,101,1,175,175,2037,175,101,2023-10-14 14:37:00,0
203,5592,5592,5591,5592,97,97,97,2027,203,12,12,97,203,1,1,97,1,187,187,2027,187,97,2023-10-14 14:38:00,0
196,5603,5603,5602,5603,88,88,88,2036,196,12,12,88,196,1,1,88,1,186,186,2036,186,88,2023-10-14 14:39:00,0
196,5601,5601,5604,5601,94,94,94,2037,196,12,12,94,196,1,1,94,1,174,174,2037,174,94,2023-10-14 14:40:00,0
198,5582,5582,5580,5582,90,90,90,2025,198,12,12,90,198,1,1,90,1,185,185,2025,185,90,2023-10-14 14:41:00,0
199,5616,5616,5615,5616,90,90,90,2039,199,12,12,90,199,1,1,90,1,194,194,2039,194,90,2023-10-14 14:42:00,0
195,5603,5603,5603,5603,91,91,91,2034,195,12,12,91,195,1,1,91,1,193,193,2034,193,91,2023-10-14 14:43:00,0
196,5610,5610,5610,5610,85,85,85,2031,196,12,12,85,196,1,1,85,1,196,196,2031,196,85,2023-10-14 14:44:00,0
200,5608,5608,5609,5608,91,91,91,2040,200,12,12,91,200,1,1,91,1,189,189,2040,189,91,2023-10-14 14:45:00,0
213,5636,5636,5635,5636,91,91,91,2041,213,12,12,91,213,1,1,91,1,194,194,2041,194,91,2023-10-14 14:46:00,0
200,5631,5631,5631,5631,96,96,96,2042,200,12,12,96,200,1,1,96,1,191,191,2042,191,96,2023-10-14 14:47:00,0
199,5591,5591,5592,5591,92,92,92,2041,199,12,12,92,199,1,1,92,1,186,186,2041,186,92,2023-10-14 14:48:00,0
195,5594,5594,5595,5594,89,89,89,2035,195,12,12,89,195,1,1,89,1,180,180,2035,180,89,2023-10-14 14:49:00,0
208,5623,5623,5622,5623,93,93,93,2038,208,12,12,93,208,1,1,93,1,195,195,2038,195,93,2023-10-14 14:50:00,0
195,5595,5595,5595,5595,100,100,100,2036,195,12,12,100,195,1,1,100,1,190,190,2036,190,100,2023-10-14 14:51:00,0
193,5619,5619,5618,5619,86,86,86,2036,193,12,12,86,193,1,1,86,1,192,192,2036,192,86,2023-10-14 14:52:00,0
199,5579,5579,5579,5579,92,92,92,2031,199,12,12,92,199,1,1,92,1,181,181,2031,181,92,2023-10-14 14:53:00,0
198,5604,5604,5604,5604,82,82,82,2033,198,12,12,82,198,1,1,82,1,195,195,2033,195,82,2023-10-14 14:54:00,0
210,5640,5640,5640,5640,104,104,104,2043,210,12,12,104,210,1,1,104,1,191,191,2043,191,104,2023-10-14 14:55:00,0
189,5591,5591,5592,5591,86,86,86,2041,189,12,12,86,189,1,1,86,1,184,184,2041,184,86,2023-10-14 14:56:00,0
200,5628,5628,5627,5628,94,94,94,2042,200,12,12,94,200,1,1,94,1,197,197,2042,197,94,2023-10-14 14:57:00,0
199,5602,5602,5603,5602,98,98,98,2028,199,12,12,98,199,1,1,98,1,196,196,2028,196,98,2023-10-14 14:58:00,0
196,5607,5607,5607,5607,88,88,88,2037,196,12,12,88,196,1,1,88,1,195,195,2037,195,88,2023-10-14 14:59:00,0
200,5545,5545,5544,5545,100,100,100,2002,200,12,12,100,200,1,1,100,1,183,183,2002,183,100,2023-10-14 15:00:00,0
196,5583,5583,5586,5583,91,91,91,2021,196,12,12,90,196,1,1,90,1,192,192,2021,192,90,2023-10-14 15:01:00,0
195,5571,5571,5568,5571,93,93,93,2031,195,12,12,94,195,1,1,94,1,180,180,2031,180,94,2023-10-14 15:02:00,9
209,5612,5612,5612,5612,95,95,95,2038,209,12,12,95,209,1,1,95,1,178,178,2038,178,95,2023-10-14 15:03:00,2
253,5590,5590,5592,5590,89,89,89,2037,202,13,13,89,253,1,1,89,1,189,189,2037,189,89,2023-10-14 15:04:00,156
204,5597,5597,5596,5597,89,89,89,2037,204,12,12,89,204,1,1,89,1,182,182,2037,182,89,2023-10-14 15:05:00,0
197,5612,5612,5612,5612,90,90,90,2041,197,12,12,90,197,1,1,90,1,178,178,2041,178,90,2023-10-14 15:06:00,0
196,5576,5576,5576,5576,88,88,88,2036,196,12,12,88,196,1,1,88,1,184,184,2036,184,88,2023-10-14 15:07:00,0
190,5596,5596,5595,5596,89,89,89,2031,190,12,12,89,190,1,1,89,1,180,180,2031,180,89,2023-10-14 15:08:00,0
192,5583,5583,5584,5583,88,88,88,2035,192,12,12,88,192,1,1,88,1,187,187,2035,187,88,2023-10-14 15:09:00,0
214,5607,5607,5606,5607,93,93,93,2033,214,12,12,93,214,1,1,93,1,182,182,2033,182,93,2023-10-14 15:10:00,0
192,5590,5590,5590,5590,91,91,91,2035,192,12,12,91,192,1,1,91,1,189,189,2035,189,91,2023-10-14 15:11:00,0
189,5595,5595,5595,5595,85,85,85,2037,189,12,12,85,189,1,1,85,1,184,184,2037,184,85,2023-10-14 15:12:00,0
201,5627,5627,5627,5627,98,98,98,2043,201,12,12,98,201,1,1,98,1,191,191,2043,191,98,2023-10-14 15:13:00,0
199,5585,5585,5587,5585,91,91,91,2038,199,12,12,91,199,1,1,91,1,184,184,2038,184,91,2023-10-14 15:14:00,0
189,5568,5568,5567,5568,84,84,84,2037,189,12,12,84,189,1,1,84,1,183,183,2037,183,84,2023-10-14 15:15:00,0
204,5637,5637,5638,5637,95,95,95,2034,204,12,12,95,204,1,1,95,1,191,191,2034,191,95,2023-10-14 15:16:00,0
200,5631,5631,5630,5631,98,98,98,2040,200,12,12,98,200,1,1,98,1,185,185,2040,185,98,2023-10-14 15:17:00,0
200,5595,5595,5595,5595,98,98,98,2036,200,12,12,98,200,1,1,98,1,183,183,2036,183,98,2023-10-14 15:18:00,0
194,5616,5616,5615,5616,92,92,92,2034,194,12,12,92,194,1,1,92,1,189,189,2034,189,92,2023-10-14 15:19:00,0
202,5616,5616,5616,5616,98,98,98,2044,202,12,12,98,202,1,1,98,1,184,184,2044,184,98,2023-10-14 15:20:00,0
195,5576,5576,5577,5576,96,96,96,2018,195,12,12,96,195,1,1,96,1,180,180,2018,180,96,2023-10-14 15:21:00,0
195,5572,5572,5572,5572,89,89,89,2044,195,12,12,89,195,1,1,89,1,175,175,2044,175,89,2023-10-14 15:22:00,0
214,5613,5613,5612,5613,101,101,101,2033,214,12,12,101,214,1,1,101,1,184,184,2033,184,101,2023-10-14 15:23:00,0
199,5636,5636,5636,5636,109,109,109,2037,199,12,12,109,199,1,1,109,1,194,194,2037,194,109,2023-10-14 15:24:00,0
192,5503,5503,5503,5503,95,95,95,2004,192,11,11,95,192,1,1,95,1,188,188,2004,188,95,2023-10-14 15:25:00,0
183,5557,5557,5558,5557,87,87,87,2038,183,12,12,87,183,1,1,87,1,183,183,2038,183,87,2023-10-14 15:26:00,0
209,5606,5606,5606,5606,89,89,89,2039,209,13,13,89,209,1,1,89,1,179,179,2039,179,89,2023-10-14 15:27:00,0
188,5562,5562,5561,5562,88,88,88,2036,188,12,12,88,188,1,1,88,1,184,184,2036,184,88,2023-10-14 15:28:00,0
190,5608,5608,5609,5608,106,106,106,2033,190,12,12,106,190,1,1,106,1,195,195,2033,195,106,2023-10-14 15:29:00,0
201,5606,5606,5608,5606,89,89,89,2041,201,12,12,89,201,1,1,89,1,186,186,2041,186,89,2023-10-14 15:30:00,0
197,5641,5641,5643,5641,87,87,87,2044,197,12,12,87,197,1,1,87,1,192,192,2044,192,87,2023-10-14 15:31:00,0
196,5572,5572,5569,5572,93,93,93,2034,196,12,12,93,196,1,1,93,1,174,174,2034,174,93,2023-10-14 15:32:00,0
192,5616,5616,5614,5616,101,101,101,2033,192,12,12,101,192,1,1,101,1,192,192,2033,192,101,2023-10-14 15:33:00,0
191,5583,5583,5583,5583,93,93,93,2035,191,12,12,93,191,1,1,93,1,195,195,2035,195,93,2023-10-14 15:34:00,0
194,5609,5609,5610,5609,91,91,91,2037,194,12,12,91,194,1,1,91,1,190,190,2037,190,91,2023-10-14 15:35:00,0
201,5603,5603,5605,5603,86,86,86,2031,201,12,12,86,201,1,1,86,1,185,185,2031,185,86,2023-10-14 15:36:00,0
197,5599,5599,5596,5599,94,94,94,2040,197,12,12,94,197,1,1,94,1,176,176,2040,176,94,2023-10-14 15:37:00,0
211,5613,5613,5614,5613,86,86,86,2036,211,12,12,86,211,1,1,86,1,196,196,2036,196,86,2023-10-14 15:38:00,0
191,5619,5619,5619,5619,96,96,96,2043,191,12,12,96,191,1,1,96,1,181,181,2043,181,96,2023-10-14 15:39:00,0
189,5585,5585,5585,5585,86,86,86,2045,189,12,12,86,189,1,1,86,1,194,194,2045,194,86,2023-10-14 15:40:00,0
201,5591,5591,5590,5591,86,86,86,2025,201,12,12,86,201,1,1,86,1,185,185,2025,185,86,2023-10-14 15:41:00,0
198,5603,5603,5605,5603,90,90,90,2045,198,12,12,90,198,1,1,90,1,187,187,2045,187,90,2023-10-14 15:42:00,0
202,5589,5589,5587,5589,90,90,90,2039,202,12,12,90,202,1,1,90,1,184,184,2039,184,90,2023-10-14 15:43:00,0
193,5588,5588,5588,5588,88,88,88,2034,193,12,12,88,193,1,1,88,1,180,180,2034,180,88,2023-10-14 15:44:00,0
198,5613,5613,5613,5613,91,91,91,2039,198,12,12,91,198,1,1,91,1,197,197,2039,197,91,2023-10-14 15:45:00,0
201,5587,5587,5589,5587,86,86,86,2039,201,12,12,86,201,1,1,86,1,186,186,2039,186,86,2023-10-14 15:46:00,0
194,5590,5590,5588,5590,87,87,87,2030,194,12,12,87,194,1,1,87,1,191,191,2030,191,87,2023-10-14 15:47:00,0
198,5586,5586,5587,5586,85,85,85,2035,198,12,12,85,198,1,1,85,1,194,194,2035,194,85,2023-10-14 15:48:00,0
200,5618,5618,5617,5618,93,93,93,2038,200,12,12,93,200,1,1,93,1,188,188,2038,188,93,2023-10-14 15:49:00,0
197,5519,5519,5523,5519,88,88,88,2004,197,11,11,88,197,1,1,88,1,192,192,2004,192,88,2023-10-14 15:50:00,0
190,5617,5617,5614,5617,115,115,115,2035,190,12,12,115,190,1,1,115,1,181,181,2035,181,115,2023-10-14 15:51:00,0
193,5611,5611,5610,5611,103,103,103,2038,193,12,12,103,193,1,1,103,1,183,183,2038,183,103,2023-10-14 15:52:00,0
200,5625,5625,5628,5625,101,101,101,2043,200,12,12,101,200,1,1,101,1,184,184,2043,184,101,2023-10-14 15:53:00,0
198,5593,5593,5593,5593,83,83,83,2034,198,12,12,83,198,1,1,83,1,186,186,2034,186,83,2023-10-14 15:54:00,0
190,5570,5570,5567,5570,94,94,94,2033,190,12,12,94,190,1,1,94,1,182,182,2033,182,94,2023-10-14 15:55:00,0
205,5592,5592,5595,5592,93,93,93,2037,205,12,12,93,205,1,1,93,1,189,189,2037,189,93,2023-10-14 15:56:00,0
185,5599,5599,5599,5599,93,93,93,2043,185,12,12,93,185,1,1,93,1,189,189,2043,189,93,2023-10-14 15:57:00,0
103,2982,2982,2979,2982,46,46,46,1081,103,12,12,46,103,1,1,46,1,98,98,1081,98,46,2023-10-14 15:58:00,0
87,2470,2470,2471,2470,39,39,39,909,87,12,12,39,87,1,1,39,1,73,73,909,73,39,2023-10-14 15:59:00,0
71,2568,2568,2567,2568,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-14 16:00:00,0
71,2555,2555,2555,2555,12,12,12,1009,71,12,12,12,71,1,1,12,1,60,60,1009,60,12,2023-10-14 16:01:00,4
71,2563,2563,2563,2563,12,12,12,1014,71,12,12,12,71,1,1,12,1,59,59,1014,59,12,2023-10-14 16:02:00,4
71,2560,2560,2560,2560,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-14 16:03:00,0
70,2561,2561,2562,2561,12,12,12,1015,70,12,12,12,70,1,1,12,1,59,59,1015,59,12,2023-10-14 16:04:00,0
71,2577,2577,2577,2577,12,12,12,1022,71,12,12,12,71,1,1,12,1,60,60,1022,60,12,2023-10-14 16:05:00,0
71,2568,2568,2567,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-14 16:06:00,0
71,2566,2566,2566,2566,12,12,12,1014,71,12,12,12,71,1,1,12,1,59,59,1014,59,12,2023-10-14 16:07:00,0
71,2576,2576,2576,2576,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-14 16:08:00,0
71,2572,2572,2573,2572,12,12,12,1022,71,12,12,12,71,1,1,12,1,60,60,1022,60,12,2023-10-14 16:09:00,0
71,2572,2572,2571,2572,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-14 16:10:00,0
71,2575,2575,2575,2575,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-14 16:11:00,0
71,2565,2565,2565,2565,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-14 16:12:00,0
71,2573,2573,2573,2573,12,12,12,1020,71,12,12,12,71,1,1,12,1,60,60,1020,60,12,2023-10-14 16:13:00,0
69,2524,2524,2524,2524,12,12,12,1000,69,12,12,12,69,1,1,12,1,58,58,1000,58,12,2023-10-14 16:14:00,0
71,2574,2574,2574,2574,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-14 16:15:00,0
71,2572,2572,2572,2572,12,12,12,1018,71,12,12,12,71,1,1,12,1,60,60,1018,60,12,2023-10-14 16:16:00,0
71,2577,2577,2577,2577,12,12,12,1022,71,12,12,12,71,1,1,12,1,59,59,1022,59,12,2023-10-14 16:17:00,0
71,2571,2571,2571,2571,10,10,10,1020,71,12,12,10,71,1,1,10,1,59,59,1020,59,10,2023-10-14 16:18:00,0
71,2567,2567,2568,2567,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-14 16:19:00,0
71,2575,2575,2574,2575,12,12,12,1021,71,12,12,12,71,1,1,12,1,60,60,1021,60,12,2023-10-14 16:20:00,0
71,2562,2562,2562,2562,12,12,12,1014,71,12,12,12,71,1,1,12,1,59,59,1014,59,12,2023-10-14 16:21:00,0
71,2572,2572,2572,2572,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-14 16:22:00,0
70,2563,2563,2563,2562,12,12,12,1017,70,12,12,12,70,1,1,12,1,60,60,1017,60,12,2023-10-14 16:23:00,0
71,2570,2570,2570,2571,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-14 16:24:00,0
71,2574,2574,2574,2574,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-14 16:25:00,0
71,2568,2568,2569,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-14 16:26:00,0
71,2579,2579,2578,2579,12,12,12,1024,71,12,12,12,71,1,1,12,1,60,60,1024,60,12,2023-10-14 16:27:00,0
71,2569,2569,2569,2569,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-14 16:28:00,0
71,2569,2569,2569,2569,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-14 16:29:00,0
71,2573,2573,2573,2573,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-14 16:30:00,0
70,2568,2568,2568,2568,12,12,12,1019,70,12,12,12,70,1,1,12,1,60,60,1019,60,12,2023-10-14 16:31:00,0
71,2566,2566,2566,2566,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-14 16:32:00,9
71,2573,2573,2573,2573,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-14 16:33:00,43
71,2574,2574,2574,2574,12,12,12,1022,71,12,12,12,71,1,1,12,1,59,59,1022,59,12,2023-10-14 16:34:00,34
71,2568,2568,2569,2568,12,12,12,1015,71,12,12,12,71,1,1,12,1,60,60,1015,60,12,2023-10-14 16:35:00,3
71,2569,2569,2568,2569,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-14 16:36:00,0
71,2576,2576,2576,2576,12,12,12,1024,71,12,12,12,71,1,1,12,1,59,59,1024,59,12,2023-10-14 16:37:00,0
71,2571,2571,2572,2571,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-14 16:38:00,0
70,2528,2528,2527,2528,12,12,12,1002,70,12,12,12,70,1,1,12,1,59,59,1002,59,12,2023-10-14 16:39:00,0
70,2566,2566,2567,2566,12,12,12,1017,70,12,12,12,70,1,1,12,1,59,59,1017,59,12,2023-10-14 16:40:00,0
71,2563,2563,2563,2563,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-14 16:41:00,0
71,2568,2568,2567,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-14 16:42:00,0
71,2567,2567,2569,2567,12,12,12,1016,71,12,12,12,71,1,1,12,1,60,60,1016,60,12,2023-10-14 16:43:00,0
71,2568,2568,2567,2568,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-14 16:44:00,0
71,2566,2566,2566,2566,12,12,12,1014,71,12,12,12,71,1,1,12,1,59,59,1014,59,12,2023-10-14 16:45:00,0
71,2566,2566,2565,2566,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-14 16:46:00,0
71,2576,2576,2576,2576,12,12,12,1019,71,12,12,12,71,1,1,12,1,60,60,1019,60,12,2023-10-14 16:47:00,0
70,2570,2570,2571,2570,12,12,12,1019,70,12,12,12,70,1,1,12,1,59,59,1019,59,12,2023-10-14 16:48:00,0
71,2567,2567,2567,2567,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-14 16:49:00,0
71,2568,2568,2568,2568,12,12,12,1016,71,12,12,12,71,1,1,12,1,60,60,1016,60,12,2023-10-14 16:50:00,0
71,2570,2570,2569,2570,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-14 16:51:00,0
71,2577,2577,2577,2577,12,12,12,1024,71,12,12,12,71,1,1,12,1,59,59,1024,59,12,2023-10-14 16:52:00,0
71,2573,2573,2574,2573,11,11,11,1021,71,12,12,11,71,1,1,11,1,59,59,1021,59,11,2023-10-14 16:53:00,0
71,2569,2569,2568,2569,11,11,11,1017,71,12,12,11,71,1,1,11,1,60,60,1017,60,11,2023-10-14 16:54:00,0
71,2566,2566,2566,2566,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-14 16:55:00,4
71,2570,2570,2570,2570,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-14 16:56:00,0
70,2570,2570,2571,2570,12,12,12,1021,70,12,12,12,70,1,1,12,1,59,59,1021,59,12,2023-10-14 16:57:00,0
71,2571,2571,2570,2571,12,12,12,1020,71,12,12,12,71,1,1,12,1,60,60,1020,60,12,2023-10-14 16:58:00,25
71,2579,2579,2579,2579,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-14 16:59:00,43
71,2569,2569,2569,2569,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-14 17:00:00,0
71,2561,2561,2561,2561,12,12,12,1011,71,12,12,12,71,1,1,12,1,60,60,1011,60,12,2023-10-14 17:01:00,6
71,2570,2570,2570,2570,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-14 17:02:00,0
70,2525,2525,2526,2525,12,12,12,1002,70,12,12,12,70,1,1,12,1,58,58,1002,58,12,2023-10-14 17:03:00,0
71,2574,2574,2574,2574,12,12,12,1022,71,12,12,12,71,1,1,12,1,59,59,1022,59,12,2023-10-14 17:04:00,0
71,2577,2577,2576,2577,12,12,12,1023,71,12,12,12,71,1,1,12,1,60,60,1023,60,12,2023-10-14 17:05:00,0
71,2571,2571,2571,2571,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-14 17:06:00,0
71,2565,2565,2565,2565,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-14 17:07:00,0
70,2575,2575,2575,2575,12,12,12,1021,70,12,12,12,70,1,1,12,1,59,59,1021,59,12,2023-10-14 17:08:00,0
71,2564,2564,2564,2564,12,12,12,1015,71,12,12,12,71,1,1,12,1,60,60,1015,60,12,2023-10-14 17:09:00,0
71,2568,2568,2569,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-14 17:10:00,0
71,2568,2568,2567,2568,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-14 17:11:00,0
71,2575,2575,2575,2575,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-14 17:12:00,0
71,2565,2565,2568,2565,12,12,12,1017,71,12,12,12,71,1,1,12,1,60,60,1017,60,12,2023-10-14 17:13:00,0
71,2570,2570,2567,2570,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-14 17:14:00,0
71,2566,2566,2566,2566,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-14 17:15:00,0
70,2568,2568,2568,2568,12,12,12,1019,70,12,12,12,70,1,1,12,1,59,59,1019,59,12,2023-10-14 17:16:00,0
