parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,GetSupervisorPosition success,timestamp,unknown
5197,5196,5196,5196,2030,24,209,24,24,148,2030,61,24,122,122,120,24,24,24,209,61,30,30,6,6,0,6,6,5,2,2,2,2,2023-11-30 01:46:00,1
5194,5194,5194,5194,2028,22,209,22,22,146,2028,63,22,121,121,119,22,22,23,209,63,28,28,4,4,2,4,4,3,2,2,2,0,2023-11-30 01:48:00,1
5198,5201,5199,5199,2033,24,205,24,24,144,2033,61,24,122,122,119,24,24,23,205,61,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-30 01:50:00,0
5211,5211,5211,5211,2032,24,221,24,24,145,2032,76,24,121,121,118,24,24,24,221,76,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-30 01:52:00,0
5202,5204,5202,5202,2033,24,211,24,24,148,2033,63,24,125,125,119,24,24,24,211,63,30,30,6,6,3,6,6,6,2,2,2,3,2023-11-30 01:54:00,0
5181,5181,5181,5181,2031,24,195,24,24,144,2031,51,24,119,119,119,24,24,24,195,51,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-30 01:56:00,0
5166,5166,5166,5166,2022,24,205,24,24,143,2022,62,24,121,121,118,24,24,24,205,62,26,26,3,3,1,3,3,3,2,2,2,2,2023-11-30 01:58:00,0
5217,5219,5217,5217,2038,24,216,24,24,148,2038,68,24,122,122,119,24,24,24,216,68,30,30,6,6,2,6,6,6,2,2,2,1,2023-11-30 02:00:00,0
5178,5178,5178,5178,2029,24,198,24,24,144,2029,54,24,122,122,118,24,24,24,198,54,27,27,3,3,3,3,3,3,2,2,2,1,2023-11-30 02:02:00,0
5197,5199,5197,5197,2035,24,197,24,24,146,2035,51,24,126,126,119,24,24,24,197,51,28,28,4,4,6,4,4,3,2,2,2,1,2023-11-30 02:04:00,1
5185,5185,5185,5185,2040,24,183,24,24,145,2040,38,24,119,119,118,24,24,24,183,38,27,27,3,3,0,3,3,2,2,2,2,1,2023-11-30 02:06:00,1
5202,5201,5201,5201,2036,24,206,24,24,147,2036,59,24,121,121,119,24,24,24,206,59,30,30,6,6,2,6,6,6,2,2,2,0,2023-11-30 02:08:00,0
5187,5190,5188,5188,2036,24,296,24,24,145,2036,151,24,118,118,118,24,24,24,296,151,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-30 02:10:00,0
5193,5193,5193,5193,2032,24,203,24,24,146,2032,57,24,121,121,119,24,24,24,203,57,28,28,3,3,1,3,3,3,2,2,2,1,2023-11-30 02:12:00,0
5202,5204,5202,5202,2043,24,202,24,24,148,2043,54,24,119,119,118,24,24,24,202,54,30,30,6,6,1,6,6,6,2,2,2,0,2023-11-30 02:14:00,0
5190,5189,5189,5189,2039,24,239,24,24,145,2039,94,24,122,122,119,24,24,24,239,43,28,28,4,4,2,3,3,3,2,2,2,1,2023-11-30 02:16:00,52
5204,5205,5205,5205,2040,24,200,24,24,145,2040,55,24,121,121,118,24,24,24,200,55,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-30 02:18:00,0
5200,5201,5199,5199,2036,24,205,24,24,145,2036,60,24,119,119,118,24,23,24,205,60,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-30 02:20:00,0
5169,5168,5168,5168,2020,22,219,22,22,145,2020,74,22,120,120,118,22,23,22,219,74,29,29,6,6,1,6,6,6,2,2,2,1,2023-11-30 02:22:00,0
5223,5225,5225,5225,2042,24,212,24,24,145,2042,67,24,122,122,118,24,24,24,212,67,27,27,3,3,4,3,3,2,2,2,2,0,2023-11-30 02:24:00,1
5213,5215,5213,5213,2036,24,212,24,24,146,2036,66,24,124,124,119,24,24,24,212,66,28,28,4,4,3,4,4,3,2,2,2,2,2023-11-30 02:26:00,1
5197,5197,5197,5197,2038,24,200,24,24,147,2038,53,24,123,123,118,24,24,24,200,53,30,30,6,6,4,6,6,6,2,2,2,1,2023-11-30 02:28:00,0
5193,5195,5193,5193,2034,24,196,24,24,145,2034,51,24,122,122,119,24,24,24,196,51,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-30 02:30:00,0
5184,5184,5184,5184,2036,24,190,24,24,145,2036,45,24,122,122,119,24,24,24,190,45,27,27,3,3,1,3,3,3,2,2,2,2,2023-11-30 02:32:00,0
5206,5206,5206,5206,2041,24,200,24,24,145,2041,55,24,122,122,120,24,24,24,200,55,27,27,3,3,1,3,3,3,2,2,2,1,2023-11-30 02:34:00,0
5214,5216,5214,5214,2043,24,207,24,24,147,2043,60,24,122,122,118,24,24,24,207,60,30,30,6,6,2,6,6,6,2,2,2,2,2023-11-30 02:36:00,0
5187,5187,5187,5187,2038,24,184,24,24,145,2038,39,24,122,122,120,24,24,24,184,39,27,27,3,3,1,3,3,3,2,2,2,1,2023-11-30 02:38:00,0
5209,5211,5209,5209,2040,24,204,24,24,145,2040,59,24,123,123,119,24,24,24,204,59,27,27,3,3,2,3,3,3,2,2,2,2,2023-11-30 02:40:00,0
5200,5200,5200,5200,2025,24,222,24,24,148,2025,74,24,122,122,120,24,24,24,222,74,30,30,6,6,1,6,6,5,2,2,2,1,2023-11-30 02:42:00,1
5160,5158,5158,5158,2024,24,199,24,24,145,2024,54,24,119,119,117,24,24,24,199,54,28,28,4,4,2,4,4,3,2,2,2,0,2023-11-30 02:44:00,1
5214,5217,5215,5215,2039,24,215,24,24,144,2039,71,24,121,121,119,24,24,24,215,71,27,27,3,3,1,3,3,3,2,2,2,1,2023-11-30 02:46:00,0
5183,5184,5184,5184,2035,24,191,24,24,148,2035,43,24,120,120,118,24,24,24,191,43,30,30,6,6,1,6,6,6,2,2,2,1,2023-11-30 02:48:00,0
5193,5194,5192,5192,2038,24,191,23,23,145,2038,46,23,123,123,119,23,23,24,191,46,27,27,3,3,4,3,3,3,2,2,2,0,2023-11-30 02:50:00,0
5198,5199,5199,5199,2033,22,206,23,23,145,2033,61,23,123,123,119,23,23,22,206,61,27,27,3,3,3,3,3,3,2,2,2,1,2023-11-30 02:52:00,4
5214,5214,5214,5214,2039,24,212,24,24,145,2039,67,24,122,122,119,24,24,24,212,67,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-30 02:54:00,0
5206,5208,5206,5206,2035,24,212,24,24,147,2035,65,24,122,122,119,24,24,24,212,65,30,30,6,6,3,6,6,6,2,2,2,0,2023-11-30 02:56:00,0
5197,5197,5197,5197,2035,24,199,24,24,145,2035,54,24,119,119,119,24,24,24,199,54,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-30 02:58:00,0
5189,5191,5189,5189,2040,24,190,24,24,146,2040,44,24,121,121,118,24,24,24,190,44,28,28,4,4,3,4,4,3,2,2,2,0,2023-11-30 03:00:00,1
5168,5168,5168,5168,2021,24,203,24,24,147,2021,56,24,120,120,119,24,24,24,203,56,30,30,6,6,1,6,6,5,2,2,2,0,2023-11-30 03:02:00,2
5211,5211,5211,5211,2041,24,207,24,24,145,2041,62,24,122,122,119,24,24,24,207,62,27,27,3,3,0,3,3,3,2,2,2,3,2023-11-30 03:04:00,0
5139,5141,5139,5139,2020,24,183,24,24,143,2020,40,24,120,120,117,24,24,24,183,40,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-30 03:06:00,0
5193,5193,5193,5193,2035,24,216,24,24,165,2035,51,24,121,121,119,24,24,24,216,51,47,47,13,3,2,3,3,3,2,2,2,0,2023-11-30 03:08:00,86
5180,5182,5180,5180,2031,24,247,24,24,200,2031,47,24,120,120,118,24,24,24,247,47,82,82,32,6,0,6,6,6,2,2,2,2,2023-11-30 03:10:00,232
5191,5191,5191,5191,2031,30,269,25,25,212,2032,57,25,119,119,119,25,24,24,269,57,95,95,37,3,0,3,3,3,2,2,2,0,2023-11-30 03:12:00,288
5192,5192,5192,5192,2040,24,235,24,24,185,2040,50,24,118,118,118,24,24,24,235,50,67,67,23,3,0,3,3,3,2,2,2,0,2023-11-30 03:14:00,174
5204,5206,5204,5204,2040,24,219,24,24,164,2040,55,24,120,120,119,24,24,24,219,55,46,46,14,6,1,6,6,6,2,2,2,0,2023-11-30 03:16:00,64
5212,5211,5211,5211,2039,24,209,24,24,145,2039,64,24,120,120,119,24,24,24,209,64,27,27,3,3,0,3,3,3,2,2,2,1,2023-11-30 03:18:00,0
5197,5199,5197,5197,2039,24,199,24,24,145,2039,54,24,121,121,119,24,24,24,199,54,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-30 03:20:00,7
5201,5202,5202,5202,2024,22,225,22,22,145,2024,80,22,124,124,119,22,22,22,225,80,28,28,4,4,5,4,4,2,2,2,2,0,2023-11-30 03:22:00,2
5200,5200,5200,5200,2033,24,207,24,24,148,2033,59,24,121,121,118,24,24,24,207,59,30,30,6,6,1,6,6,6,2,2,2,2,2023-11-30 03:24:00,0
5194,5195,5193,5193,2034,24,206,24,24,147,2034,59,24,119,119,119,24,24,24,206,59,29,29,4,3,0,3,3,3,2,2,2,0,2023-11-30 03:26:00,8
5194,5194,5194,5194,2034,24,196,24,24,144,2034,52,24,123,123,119,24,24,24,196,52,27,27,3,3,4,3,3,3,2,2,2,0,2023-11-30 03:28:00,0
5146,5147,5147,5147,2019,24,194,24,24,147,2019,47,24,120,120,118,24,24,24,194,47,30,30,6,6,2,6,6,6,2,2,2,0,2023-11-30 03:30:00,0
5194,5196,5194,5194,2038,24,199,24,24,145,2038,54,24,120,120,118,24,24,24,199,54,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-30 03:32:00,0
5197,5197,5197,5197,2030,24,207,24,24,145,2030,62,24,120,120,120,24,24,24,207,62,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-30 03:34:00,0
5202,5204,5202,5202,2033,24,207,24,24,144,2033,63,24,124,124,118,24,24,24,207,63,27,27,3,3,6,3,3,3,2,2,2,0,2023-11-30 03:36:00,0
5204,5204,5204,5204,2035,24,210,24,24,148,2035,62,24,124,124,120,24,24,24,210,62,30,30,6,6,3,6,6,6,2,2,2,1,2023-11-30 03:38:00,0
5204,5204,5204,5204,2031,24,210,24,24,145,2031,65,24,124,124,119,24,24,24,210,65,27,27,3,3,4,3,3,2,2,2,2,1,2023-11-30 03:40:00,1
5176,5177,5175,5175,2021,24,203,24,24,145,2021,58,24,122,122,118,24,24,24,203,58,28,28,4,4,3,4,4,3,2,2,2,1,2023-11-30 03:42:00,1
5188,5189,5189,5189,2036,24,197,24,24,148,2036,49,24,122,122,119,24,24,24,197,49,30,30,6,6,1,6,6,6,2,2,2,2,2023-11-30 03:44:00,0
5204,5206,5204,5204,2041,24,200,24,24,144,2041,56,24,121,121,118,24,24,24,200,56,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-30 03:46:00,0
5198,5198,5198,5198,2033,24,207,24,24,147,2033,60,24,121,121,119,24,24,24,207,60,29,29,4,3,1,3,3,3,2,2,2,1,2023-11-30 03:48:00,8
5169,5168,5168,5168,2028,24,186,24,24,145,2028,41,24,121,121,118,24,24,24,186,41,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-30 03:50:00,0
5177,5178,5176,5176,2018,22,221,22,22,147,2018,74,22,127,127,118,22,22,22,221,74,30,30,6,6,9,6,6,6,2,2,2,0,2023-11-30 03:52:00,0
5223,5225,5225,5225,2035,24,222,24,24,144,2035,78,24,127,127,120,24,24,24,222,78,27,27,3,3,5,3,3,3,2,2,2,2,2023-11-30 03:54:00,0
5215,5216,5214,5214,2039,24,215,24,24,145,2039,70,24,119,119,119,24,24,24,215,70,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-30 03:56:00,0
5195,5196,5196,5196,2036,24,196,24,24,148,2036,48,24,124,124,118,24,24,24,196,48,30,30,6,6,6,6,6,5,2,2,2,0,2023-11-30 03:58:00,1
5200,5200,5200,5200,2038,24,198,24,24,146,2038,52,24,124,124,120,24,24,24,198,52,28,28,4,4,2,4,4,3,2,2,2,2,2023-11-30 04:00:00,1
5187,5187,5187,5187,2022,24,212,24,24,144,2022,68,24,121,121,118,24,24,24,212,68,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-30 04:02:00,0
5203,5201,5201,5201,2037,24,205,24,24,148,2037,57,24,123,123,120,24,24,24,205,57,30,30,6,6,3,6,6,6,2,2,2,0,2023-11-30 04:04:00,0
5198,5201,5199,5199,2039,24,197,24,24,145,2039,52,24,121,121,118,24,24,24,197,52,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-30 04:06:00,0
5178,5177,5177,5177,2036,24,205,24,24,166,2036,39,24,118,118,118,24,24,24,205,39,49,48,13,3,0,3,3,3,2,2,2,0,2023-11-30 04:08:00,92
5193,5195,5195,5195,2034,24,269,24,24,218,2034,51,24,122,122,119,24,24,24,269,51,100,101,29,3,2,3,3,3,2,2,2,1,2023-11-30 04:10:00,294
5194,5194,5192,5192,2039,24,226,24,24,181,2039,45,24,121,121,118,24,24,24,226,45,63,63,18,6,3,6,6,6,2,2,2,0,2023-11-30 04:12:00,123
5197,5199,5199,5199,2037,24,197,24,24,145,2037,52,24,122,122,119,24,24,24,197,52,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-30 04:14:00,0
5133,5133,5133,5133,2017,24,235,24,24,145,2017,90,24,121,121,118,24,24,24,235,39,29,29,5,5,2,4,4,3,2,2,2,1,2023-11-30 04:16:00,53
5179,5181,5179,5179,2033,24,189,24,24,148,2033,41,24,120,120,118,24,24,24,189,41,30,30,6,6,2,6,6,5,2,2,2,0,2023-11-30 04:18:00,1
5206,5206,5206,5206,2035,24,202,24,24,145,2035,57,24,125,125,119,24,24,24,202,57,27,27,3,3,5,3,3,3,2,2,2,1,2023-11-30 04:20:00,0
5191,5193,5191,5191,2029,22,203,22,22,144,2029,59,22,126,126,119,22,22,22,203,59,27,27,3,3,4,3,3,3,2,2,2,3,2023-11-30 04:22:00,0
5209,5209,5209,5209,2038,24,210,24,24,145,2038,65,24,122,122,118,24,24,24,210,65,27,27,3,3,2,3,3,3,2,2,2,2,2023-11-30 04:24:00,0
5209,5209,5209,5209,2030,24,226,24,24,148,2030,78,24,122,122,120,24,24,24,226,78,30,30,6,6,2,6,6,6,2,2,2,0,2023-11-30 04:26:00,0
5194,5196,5194,5194,2035,24,200,24,24,144,2035,56,24,121,121,118,24,24,24,200,56,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-30 04:28:00,0
5211,5211,5211,5211,2036,24,217,24,24,145,2036,72,24,120,120,118,24,24,24,217,72,27,27,3,3,0,3,3,3,2,2,2,2,2023-11-30 04:30:00,0
5214,5216,5214,5214,2041,24,211,24,24,148,2041,63,24,126,126,119,24,24,24,211,63,30,30,6,6,4,6,6,6,2,2,2,3,2023-11-30 04:32:00,0
5188,5187,5187,5187,2039,24,190,24,24,144,2039,46,24,120,120,118,24,24,24,190,46,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-30 04:34:00,0
5198,5199,5199,5199,2026,24,209,24,24,145,2026,64,24,124,124,119,24,24,24,209,64,27,27,3,3,4,3,3,2,2,2,2,1,2023-11-30 04:36:00,1
5204,5206,5204,5204,2039,30,196,25,25,146,2040,50,25,124,124,118,25,24,24,196,50,28,28,4,4,4,4,4,3,2,2,2,2,2023-11-30 04:38:00,2
5155,5155,5155,5155,2021,24,195,24,24,145,2021,50,24,123,123,118,24,24,24,195,50,29,29,6,6,3,6,6,6,2,2,2,2,2023-11-30 04:40:00,0
5188,5190,5188,5188,2030,24,199,24,24,145,2030,54,24,122,122,118,24,24,24,199,54,27,27,3,3,3,3,3,3,2,2,2,1,2023-11-30 04:42:00,0
5208,5207,5207,5207,2034,24,214,24,24,144,2034,70,24,121,121,119,24,24,24,214,70,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-30 04:44:00,0
5197,5198,5198,5198,2035,24,203,24,24,148,2035,55,24,120,120,119,24,24,24,203,55,30,30,6,6,1,6,6,6,2,2,2,0,2023-11-30 04:46:00,0
5193,5195,5193,5193,2033,24,197,24,24,146,2033,51,24,123,123,119,24,24,24,197,51,28,28,3,3,4,3,3,3,2,2,2,0,2023-11-30 04:48:00,0
5181,5181,5181,5181,2030,24,191,24,24,144,2030,47,24,124,124,118,24,24,24,191,47,27,27,3,3,6,3,3,3,2,2,2,0,2023-11-30 04:50:00,0
5191,5190,5188,5188,2037,24,192,24,24,145,2037,47,23,121,121,119,23,23,24,192,47,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-30 04:52:00,0
5195,5198,5198,5198,2034,22,210,22,22,148,2034,62,23,119,119,118,23,23,22,210,62,30,30,6,6,1,6,6,5,2,2,2,0,2023-11-30 04:54:00,1
5207,5207,5207,5207,2037,24,207,24,24,148,2037,59,24,123,123,121,24,24,24,207,59,30,30,5,4,2,4,4,3,2,2,2,0,2023-11-30 04:56:00,9
5223,5225,5223,5223,2036,24,221,24,24,144,2036,77,24,122,122,118,24,24,24,221,77,27,27,3,3,2,3,3,3,2,2,2,2,2023-11-30 04:58:00,0
5188,5188,5188,5188,2034,24,196,24,24,148,2034,48,24,123,123,120,24,24,24,196,48,30,30,6,6,3,6,6,6,2,2,2,0,2023-11-30 05:00:00,0
5122,5121,5121,5121,2002,24,200,24,24,142,2002,58,24,120,120,117,24,24,24,200,58,26,26,3,3,3,3,3,3,2,2,2,0,2023-11-30 05:02:00,0
5204,5207,5205,5205,2041,24,213,24,24,153,2041,60,24,121,121,120,24,24,24,213,60,35,35,3,3,1,3,3,3,2,2,2,0,2023-11-30 05:04:00,24
5199,5198,5198,5198,2043,24,194,24,24,145,2043,49,24,120,120,119,24,24,24,194,49,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-30 05:06:00,0
5190,5190,5188,5188,2040,24,190,24,24,147,2040,43,24,120,120,118,24,24,24,190,43,30,30,6,6,2,6,6,6,2,2,2,0,2023-11-30 05:08:00,0
5213,5215,5215,5215,2042,24,207,24,24,145,2042,62,24,121,121,119,24,24,24,207,62,27,27,3,3,1,3,3,3,2,2,2,1,2023-11-30 05:10:00,0
5214,5215,5215,5215,2039,24,214,24,24,146,2039,68,24,121,121,118,24,24,24,214,68,28,28,4,4,3,4,4,3,2,2,2,0,2023-11-30 05:12:00,1
5195,5197,5195,5195,2038,24,196,24,24,148,2038,48,24,123,123,119,24,24,24,196,48,30,30,6,6,4,6,6,5,2,2,2,0,2023-11-30 05:14:00,1
5217,5217,5217,5217,2044,24,208,24,24,144,2044,64,24,121,121,118,24,24,24,208,64,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-30 05:16:00,0
5200,5201,5199,5199,2032,24,202,24,24,145,2032,57,24,124,124,119,24,24,24,202,57,27,27,3,3,5,3,3,3,2,2,2,0,2023-11-30 05:18:00,0
5223,5224,5224,5224,2050,24,209,24,24,145,2050,64,24,119,119,118,24,24,24,209,64,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-30 05:20:00,0
5186,5186,5186,5186,2028,24,207,24,24,147,2028,60,24,121,121,119,24,24,24,207,60,30,30,6,6,1,6,6,6,2,2,2,1,2023-11-30 05:22:00,0
5196,5197,5195,5195,2034,24,199,24,24,146,2034,53,24,123,123,119,24,24,24,199,53,27,27,3,3,2,3,3,3,2,2,2,2,2023-11-30 05:24:00,2
5171,5172,5172,5172,2021,22,212,22,22,144,2021,68,22,123,123,117,22,22,22,212,68,27,27,3,3,5,3,3,3,2,2,2,1,2023-11-30 05:26:00,0
5201,5203,5201,5201,2037,24,206,24,24,148,2037,58,24,121,121,119,24,24,24,206,58,30,30,6,6,1,6,6,6,2,2,2,1,2023-11-30 05:28:00,0
5196,5196,5196,5196,2035,24,199,24,24,145,2035,54,24,122,122,118,24,24,24,199,54,27,27,3,3,4,3,3,3,2,2,2,0,2023-11-30 05:30:00,0
5194,5193,5193,5193,2040,24,195,24,24,145,2040,50,24,120,120,119,24,24,24,195,50,28,28,4,4,1,4,4,2,2,2,2,0,2023-11-30 05:32:00,2
5178,5181,5179,5179,2038,24,185,24,24,148,2038,37,24,119,119,118,24,24,24,185,37,30,30,6,6,1,6,6,6,2,2,2,0,2023-11-30 05:34:00,0
5197,5197,5197,5197,2036,24,202,24,24,145,2036,57,24,122,122,119,24,24,24,202,57,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-30 05:36:00,0
5193,5192,5192,5192,2040,24,187,24,24,144,2040,43,24,123,123,118,24,24,24,187,43,27,27,3,3,4,3,3,3,2,2,2,1,2023-11-30 05:38:00,0
5207,5210,5208,5208,2041,24,202,24,24,145,2041,57,24,120,120,119,24,24,24,202,57,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-30 05:40:00,0
5194,5193,5193,5193,2035,24,205,24,24,150,2035,55,24,122,122,118,24,24,24,205,55,32,32,7,6,3,6,6,6,2,2,2,1,2023-11-30 05:42:00,8
5216,5218,5216,5216,2042,24,212,24,24,145,2042,67,24,121,121,118,24,24,24,212,67,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-30 05:44:00,0
5201,5202,5202,5202,2032,24,209,24,24,144,2032,65,24,120,120,119,24,24,24,209,65,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-30 05:46:00,0
5163,5163,5163,5163,2019,24,211,24,24,147,2019,64,24,120,120,117,24,24,24,211,64,30,30,6,6,2,6,6,6,2,2,2,1,2023-11-30 05:48:00,0
5189,5190,5188,5188,2040,24,186,24,24,145,2040,41,24,122,122,119,24,24,24,186,41,27,27,3,3,3,3,3,2,2,2,2,0,2023-11-30 05:50:00,1
5205,5205,5205,5205,2036,24,211,24,24,145,2036,66,24,119,119,118,24,24,24,211,66,28,28,4,4,1,4,4,3,2,2,2,0,2023-11-30 05:52:00,1
5214,5216,5214,5214,2038,24,215,24,24,148,2038,67,24,123,123,119,24,24,24,215,67,30,30,6,6,4,6,6,6,2,2,2,0,2023-11-30 05:54:00,0
5187,5188,5188,5188,2033,22,195,22,22,145,2033,50,22,125,125,119,22,22,22,195,50,27,27,3,3,4,3,3,3,2,2,2,2,2023-11-30 05:56:00,0
5208,5207,5207,5207,2038,24,206,24,24,144,2038,62,24,122,122,118,24,24,24,206,62,27,27,3,3,2,3,3,3,2,2,2,2,2023-11-30 05:58:00,0
6173,6176,6174,6174,2411,30,249,30,30,170,2411,79,30,144,144,140,30,30,30,249,79,31,31,3,3,3,3,3,3,3,3,3,1,2023-11-30 06:00:00,0
5178,5178,5178,5178,2014,24,223,24,24,148,2014,75,24,119,119,119,24,24,24,223,75,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-30 06:02:00,0
5178,5179,5177,5177,2030,24,194,24,24,144,2030,50,24,121,121,119,24,24,24,194,50,27,27,3,3,1,3,3,3,2,2,2,1,2023-11-30 06:04:00,0
5143,5144,5144,5144,2017,24,196,24,24,145,2017,51,24,120,120,117,24,24,24,196,51,28,28,4,4,3,4,4,3,2,2,2,0,2023-11-30 06:06:00,1
5186,5186,5186,5186,2037,24,194,24,24,148,2037,46,24,123,123,119,24,24,24,194,46,30,30,6,6,3,6,6,5,2,2,2,1,2023-11-30 06:08:00,1
5182,5184,5182,5182,2031,24,196,24,24,144,2031,52,24,121,121,118,24,24,24,196,52,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-30 06:10:00,0
5201,5201,5201,5201,2033,24,214,24,24,145,2033,69,24,118,118,118,24,24,24,214,69,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-30 06:12:00,0
5194,5194,5194,5194,2035,24,208,24,24,148,2035,60,24,119,119,119,24,24,24,208,60,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-30 06:14:00,0
5193,5195,5193,5193,2039,24,245,24,24,145,2039,100,24,123,123,119,24,24,24,245,49,28,28,4,4,3,3,3,3,2,2,2,1,2023-11-30 06:16:00,52
5180,5180,5180,5180,2031,24,196,24,24,145,2031,51,24,120,120,119,24,24,24,196,51,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-30 06:18:00,0
5196,5198,5196,5196,2044,24,193,24,24,145,2044,48,24,120,120,118,24,24,24,193,48,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-30 06:20:00,0
5177,5176,5176,5176,2028,24,194,24,24,147,2028,47,24,122,122,119,24,24,24,194,47,30,30,6,6,2,6,6,6,2,2,2,1,2023-11-30 06:22:00,0
5212,5213,5213,5213,2039,24,206,24,24,145,2039,61,24,126,126,118,24,24,24,206,61,27,27,3,3,8,3,3,3,2,2,2,0,2023-11-30 06:24:00,0
5210,5211,5209,5209,2028,23,227,22,22,146,2028,81,22,122,122,119,22,22,23,227,81,28,28,4,4,2,4,4,2,2,2,2,1,2023-11-30 06:26:00,2
5205,5206,5206,5206,2036,23,213,24,24,147,2036,66,24,118,118,118,24,24,23,213,66,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-30 06:28:00,0
5145,5147,5145,5145,2019,24,192,24,24,144,2019,48,24,120,120,117,24,24,24,192,48,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-30 06:30:00,0
5184,5183,5183,5183,2029,24,198,24,24,144,2029,54,24,123,123,120,24,24,24,198,54,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-30 06:32:00,0
5200,5199,5199,5199,2032,24,210,24,24,148,2032,62,24,123,123,119,24,24,24,210,62,30,30,6,6,3,6,6,6,2,2,2,1,2023-11-30 06:34:00,0
5212,5214,5212,5212,2038,24,209,24,24,145,2038,64,24,124,124,119,24,24,24,209,64,27,27,3,3,5,3,3,3,2,2,2,0,2023-11-30 06:36:00,0
5206,5207,5207,5207,2037,24,210,24,24,144,2037,66,24,120,120,118,24,24,24,210,66,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-30 06:38:00,0
5209,5212,5210,5210,2039,24,212,24,24,145,2039,67,24,122,122,120,24,24,24,212,67,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-30 06:40:00,0
5194,5194,5194,5194,2028,24,212,24,24,148,2028,64,24,121,121,118,24,24,24,212,64,30,30,6,6,2,6,6,6,2,2,2,1,2023-11-30 06:42:00,0
5194,5194,5194,5194,2038,24,197,24,24,144,2038,53,24,119,119,118,24,24,24,197,53,27,27,3,3,1,3,3,2,2,2,2,0,2023-11-30 06:44:00,1
5196,5198,5196,5196,2039,24,195,24,24,146,2039,49,24,121,121,119,24,24,24,195,49,28,28,4,4,1,4,4,3,2,2,2,1,2023-11-30 06:46:00,1
5194,5193,5193,5193,2035,24,204,24,24,148,2035,56,24,121,121,118,24,24,24,204,56,30,30,6,6,2,6,6,6,2,2,2,1,2023-11-30 06:48:00,0
5198,5201,5199,5199,2038,24,203,24,24,144,2038,59,24,119,119,119,24,24,24,203,59,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-30 06:50:00,0
5203,5203,5203,5203,2032,24,211,24,24,145,2032,66,24,122,122,119,24,24,24,211,66,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-30 06:52:00,0
5179,5179,5179,5179,2020,22,227,22,22,147,2020,80,22,125,125,118,22,22,22,227,80,30,30,6,6,4,6,6,6,2,2,2,3,2023-11-30 06:54:00,0
