,country,platform,city,client_version,media,network,target_metric
20597,FI,Android,Turku,cv_04,Video,wi-fi,True
20598,RU,Windows,Kazan,cv_08,Audio,wi-fi,True
20599,FR,Windows,Paris,cv_08,Audio,ethernet,True
20600,IN,Android,New Delhi,cv_07,ScreenShare,LTE,True
20601,AU,Windows,Sydney,cv_07,Audio,wi-fi,True
20602,FI,Windows,Helsinki,cv_02,Audio,wi-fi,True
20603,UK,Mac,London,cv_09,Audio,wi-fi,True
20604,UK,Windows,Manchester,cv_10,Video,ethernet,True
20605,US,Android,Los Angeles,cv_09,Audio,wi-fi,True
20606,HK,Android,Hong Kong,cv_07,Audio,wi-fi,True
20607,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
20608,IN,Windows,Mumbai,cv_07,Video,ethernet,True
20609,AU,iOS,Melbourne,cv_08,Video,wi-fi,True
20610,IN,Windows,Mumbai,cv_05,Video,wi-fi,True
20611,FR,Windows,Paris,cv_03,Video,wi-fi,True
20612,UK,Windows,London,cv_06,Audio,wi-fi,True
20613,FI,Mac,Helsinki,cv_07,Audio,ethernet,True
20614,UK,Windows,Birmingham,cv_06,Audio,wi-fi,True
20615,UK,Windows,London,cv_07,Audio,ethernet,True
20616,DK,Mac,Copenhagen,cv_05,Video,ethernet,True
20617,FI,Windows,Helsinki,cv_05,Audio,wi-fi,True
20618,IN,Windows,New Delhi,cv_04,Audio,wi-fi,True
20619,AE,Windows,Abu Dhabi,cv_09,Video,ethernet,True
20620,US,Windows,Los Angeles,cv_04,Audio,ethernet,True
20621,RU,Windows,Moscow,cv_08,Video,ethernet,True
20622,FR,Windows,Montpellier,cv_08,Video,ethernet,True
20623,US,Android,Chicago,cv_03,Video,LTE,False
20624,IN,Windows,Hyderabad,cv_04,Audio,wi-fi,False
20625,HK,Windows,Hong Kong,cv_07,Audio,wi-fi,True
20626,UK,iOS,Liverpool,cv_08,Video,LTE,True
20627,HK,Windows,Hong Kong,cv_07,Video,ethernet,True
20628,US,Mac,San Francisco,cv_08,Video,wi-fi,True
20629,US,Android,Chicago,cv_10,Audio,wi-fi,True
20630,FR,Windows,Paris,cv_08,Audio,wi-fi,True
20631,UK,Windows,London,cv_08,Video,wi-fi,True
20632,FR,Windows,Paris,cv_07,Video,wi-fi,True
20633,FR,Windows,Montpellier,cv_05,Video,ethernet,True
20634,IN,Windows,New Delhi,cv_03,Video,ethernet,True
20635,HK,Mac,Hong Kong,cv_10,Audio,wi-fi,True
20636,UK,Windows,London,cv_08,Video,wi-fi,True
20637,IN,Windows,Mumbai,cv_07,Audio,wi-fi,True
20638,US,Windows,Seattle,cv_10,Audio,wi-fi,False
20639,UK,iOS,London,cv_08,Audio,wi-fi,True
20640,RU,Mac,Novosibirsk,cv_07,ScreenShare,ethernet,True
20641,US,Android,San Francisco,cv_05,Audio,wi-fi,False
20642,RU,Windows,Yekaterinburg,cv_07,Audio,ethernet,True
20643,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
20644,US,Windows,New York,cv_08,Audio,ethernet,True
20645,HK,Windows,Hong Kong,cv_06,Audio,wi-fi,True
20646,FI,Windows,Tampere,cv_08,Audio,ethernet,True
20647,IN,Android,Hyderabad,cv_09,Video,wi-fi,True
20648,BE,Windows,Antwerp,cv_07,Video,ethernet,True
20649,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
20650,DK,Mac,Arhus,cv_04,Video,ethernet,True
20651,AU,Windows,Canberra,cv_07,Video,ethernet,True
20652,FI,Windows,Helsinki,cv_09,Video,wi-fi,True
20653,FI,Mac,Helsinki,cv_05,Audio,wi-fi,True
20654,FI,Windows,Helsinki,cv_03,Video,wi-fi,True
20655,FI,iOS,Helsinki,cv_10,Audio,LTE,True
20656,US,iOS,Chicago,cv_09,Audio,3G,True
20657,FI,Mac,Helsinki,cv_08,Video,wi-fi,True
20658,IN,iOS,Hyderabad,cv_07,Audio,LTE,True
20659,BE,iOS,Brussels,cv_06,Audio,wi-fi,True
20660,US,Android,Los Angeles,cv_05,Audio,LTE,True
20661,FR,Windows,Montpellier,cv_08,Video,wi-fi,True
20662,IN,Mac,Hyderabad,cv_05,Audio,ethernet,True
20663,UK,Android,London,cv_05,Audio,wi-fi,True
20664,FI,Mac,Helsinki,cv_05,Video,wi-fi,True
20665,FI,iOS,Helsinki,cv_09,Audio,3G,True
20666,FR,Mac,Nice,cv_07,Video,ethernet,True
20667,FI,iOS,Turku,cv_08,Video,wi-fi,True
20668,US,Android,New York,cv_06,Audio,wi-fi,False
20669,FI,Mac,Tampere,cv_05,Audio,wi-fi,True
20670,RU,Windows,Yekaterinburg,cv_06,Video,ethernet,True
20671,FR,Windows,Nice,cv_05,Audio,ethernet,True
20672,UK,Android,Birmingham,cv_08,Video,wi-fi,True
20673,FR,iOS,Paris,cv_06,Audio,3G,True
20674,HK,Windows,Kowloon,cv_09,Audio,wi-fi,True
20675,FR,Windows,Paris,cv_07,Audio,wi-fi,True
20676,UK,Android,London,cv_07,ScreenShare,3G,True
20677,FI,Windows,Helsinki,cv_10,Audio,ethernet,False
20678,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
20679,US,Android,Seattle,cv_08,Video,wi-fi,False
20680,FR,Windows,Paris,cv_07,Audio,wi-fi,True
20681,HK,Android,Kowloon,cv_04,Video,wi-fi,True
20682,RU,Mac,Novosibirsk,cv_09,Audio,wi-fi,True
20683,US,Windows,Chicago,cv_05,Audio,ethernet,True
20684,DK,Windows,Copenhagen,cv_06,Video,wi-fi,True
20685,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
20686,DK,iOS,Copenhagen,cv_09,Audio,wi-fi,True
20687,FI,Windows,Helsinki,cv_08,Video,ethernet,True
20688,US,Android,Miami,cv_07,Audio,LTE,True
20689,US,Android,Seattle,cv_07,Audio,wi-fi,True
20690,AU,Windows,Canberra,cv_07,Audio,wi-fi,True
20691,UK,Windows,London,cv_05,Audio,ethernet,True
20692,US,iOS,New York,cv_08,Video,wi-fi,True
20693,AU,Windows,Sydney,cv_08,Audio,ethernet,True
20694,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
20695,UK,iOS,Liverpool,cv_08,Audio,wi-fi,True
20696,FI,Android,Helsinki,cv_08,Audio,wi-fi,False
20697,RU,iOS,Novosibirsk,cv_08,Video,wi-fi,True
20698,RU,Windows,Moscow,cv_09,Audio,ethernet,True
20699,BE,Mac,Ghent,cv_02,Audio,wi-fi,True
20700,FR,Android,Paris,cv_08,Video,wi-fi,True
20701,FI,Android,Helsinki,cv_07,Audio,wi-fi,True
20702,FI,iOS,Helsinki,cv_06,ScreenShare,wi-fi,True
20703,IN,Mac,Mumbai,cv_07,Video,wi-fi,True
20704,RU,iOS,Novosibirsk,cv_05,Audio,LTE,True
20705,FI,Windows,Helsinki,cv_10,Audio,wi-fi,True
20706,US,Android,Los Angeles,cv_08,Video,wi-fi,False
20707,FI,iOS,Helsinki,cv_07,Video,wi-fi,True
20708,FR,Windows,Montpellier,cv_07,Audio,wi-fi,True
20709,BE,Windows,Brussels,cv_07,Video,wi-fi,True
20710,RU,Android,Novosibirsk,cv_07,Audio,wi-fi,True
20711,US,Windows,Seattle,cv_08,Audio,wi-fi,True
20712,FI,Android,Helsinki,cv_04,Audio,wi-fi,True
20713,AU,Windows,Canberra,cv_05,Video,wi-fi,True
20714,DK,Windows,Copenhagen,cv_09,Audio,wi-fi,True
20715,US,Android,Chicago,cv_05,Video,3G,True
20716,US,iOS,Seattle,cv_05,Audio,LTE,True
20717,KR,Windows,Incheon,cv_04,Video,wi-fi,True
20718,BE,iOS,Antwerp,cv_09,Audio,wi-fi,True
20719,FI,Windows,Helsinki,cv_05,Video,wi-fi,True
20720,IN,Windows,Mumbai,cv_10,Audio,ethernet,True
20721,AE,iOS,Dubai,cv_07,Video,wi-fi,True
20722,FR,Windows,Paris,cv_10,Video,ethernet,True
20723,HK,Windows,Kowloon,cv_10,Audio,wi-fi,True
20724,DK,Android,Arhus,cv_09,Video,LTE,True
20725,US,Android,Los Angeles,cv_09,Audio,LTE,True
20726,FR,Windows,Paris,cv_06,Video,ethernet,True
20727,AE,Windows,Abu Dhabi,cv_08,Video,wi-fi,True
20728,UK,Windows,Liverpool,cv_03,Video,wi-fi,True
20729,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
20730,FR,Mac,Paris,cv_08,Audio,wi-fi,True
20731,FR,Mac,Nice,cv_05,Audio,wi-fi,True
20732,AU,Android,Sydney,cv_08,Audio,LTE,True
20733,US,Android,Chicago,cv_07,Audio,LTE,True
20734,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
20735,DK,iOS,Copenhagen,cv_08,Video,wi-fi,True
20736,IN,Windows,Mumbai,cv_05,Audio,wi-fi,True
20737,HK,Windows,Hong Kong,cv_05,Audio,ethernet,True
20738,UK,Windows,London,cv_05,Audio,ethernet,True
20739,US,Android,Chicago,cv_08,Audio,wi-fi,True
20740,UK,Windows,London,cv_08,Audio,ethernet,True
20741,HK,Windows,Kowloon,cv_01,Audio,ethernet,True
20742,IN,Android,New Delhi,cv_08,ScreenShare,LTE,True
20743,KR,Android,Seoul,cv_08,Audio,wi-fi,True
20744,DK,iOS,Copenhagen,cv_07,Audio,wi-fi,True
20745,IN,Android,Mumbai,cv_08,Audio,wi-fi,True
20746,HK,Windows,Hong Kong,cv_05,Audio,wi-fi,True
20747,FR,Windows,Paris,cv_10,Audio,wi-fi,True
20748,DK,Windows,Arhus,cv_04,Audio,wi-fi,True
20749,FR,Mac,Paris,cv_08,Video,ethernet,True
20750,UK,Android,London,cv_08,Audio,wi-fi,True
20751,IN,Windows,New Delhi,cv_08,Audio,ethernet,True
20752,UK,Mac,Birmingham,cv_03,Video,wi-fi,True
20753,IN,Mac,Banglor,cv_08,Audio,ethernet,True
20754,UK,Windows,London,cv_05,Audio,ethernet,True
20755,DK,iOS,Arhus,cv_03,Audio,wi-fi,True
20756,US,Android,Seattle,cv_03,Audio,wi-fi,True
20757,UK,iOS,Birmingham,cv_07,Video,3G,True
20758,UK,Android,London,cv_08,Video,LTE,True
20759,FI,Windows,Helsinki,cv_05,Audio,wi-fi,True
20760,RU,Windows,Kazan,cv_09,Audio,ethernet,True
20761,FR,Windows,Nice,cv_09,Video,wi-fi,True
20762,HK,Windows,Hong Kong,cv_07,Audio,wi-fi,True
20763,RU,iOS,Yekaterinburg,cv_08,Audio,LTE,True
20764,IN,Mac,Mumbai,cv_08,Video,wi-fi,True
20765,RU,iOS,Novosibirsk,cv_08,Video,wi-fi,True
20766,DK,Windows,Copenhagen,cv_09,ScreenShare,ethernet,True
20767,FI,Android,Helsinki,cv_06,ScreenShare,wi-fi,True
20768,UK,Android,London,cv_08,Audio,wi-fi,True
20769,BE,Android,Ghent,cv_06,Audio,wi-fi,True
20770,US,Android,Seattle,cv_10,Video,3G,True
20771,US,Android,Los Angeles,cv_07,Audio,LTE,True
20772,FI,Windows,Turku,cv_04,Video,wi-fi,False
20773,AE,Android,Abu Dhabi,cv_08,Video,wi-fi,True
20774,HK,Android,Hong Kong,cv_09,Video,LTE,True
20775,RU,Windows,Novosibirsk,cv_09,Audio,wi-fi,True
20776,US,iOS,New York,cv_07,Audio,wi-fi,True
20777,FR,Windows,Paris,cv_10,Video,wi-fi,True
20778,IN,Windows,Mumbai,cv_07,Audio,wi-fi,True
20779,HK,Android,Hong Kong,cv_03,Audio,wi-fi,True
20780,UK,Android,London,cv_08,Audio,LTE,True
20781,HK,Windows,Hong Kong,cv_07,Video,wi-fi,True
20782,US,Android,Seattle,cv_09,Video,LTE,True
20783,FI,Windows,Helsinki,cv_08,ScreenShare,wi-fi,True
20784,US,Windows,Seattle,cv_07,Video,wi-fi,True
20785,FR,Android,Marseille,cv_04,Audio,wi-fi,True
20786,AU,Android,Melbourne,cv_08,Audio,wi-fi,True
20787,BE,Windows,Brussels,cv_08,Audio,wi-fi,True
20788,NG,Windows,Kano,cv_05,Video,wi-fi,True
20789,IN,Windows,New Delhi,cv_03,Audio,wi-fi,True
20790,US,Windows,Seattle,cv_09,Audio,ethernet,True
20791,DK,Android,Arhus,cv_05,Video,3G,True
20792,FR,Windows,Nice,cv_08,Audio,wi-fi,True
20793,UK,Windows,London,cv_08,Audio,ethernet,True
20794,US,iOS,Seattle,cv_07,Audio,LTE,True
20795,AE,Android,Dubai,cv_08,Audio,3G,False
20796,DK,Windows,Copenhagen,cv_05,Audio,wi-fi,True
20797,NG,Windows,Lagos,cv_04,Video,ethernet,False
20798,FI,Windows,Helsinki,cv_02,Audio,ethernet,True
20799,FR,Android,Paris,cv_08,Audio,3G,True
20800,US,Mac,Chicago,cv_07,Audio,wi-fi,True
20801,KR,Android,Busan,cv_09,Audio,wi-fi,True
20802,US,Android,New York,cv_08,ScreenShare,wi-fi,True
20803,BE,Mac,Brussels,cv_05,Video,ethernet,True
20804,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
20805,BE,iOS,Antwerp,cv_03,Video,wi-fi,True
20806,FR,iOS,Paris,cv_07,Audio,wi-fi,True
20807,FI,Mac,Helsinki,cv_04,Video,wi-fi,True
20808,IN,Windows,Banglor,cv_08,Video,wi-fi,True
20809,UK,Windows,Birmingham,cv_04,Audio,ethernet,True
20810,KR,Windows,Busan,cv_08,Audio,wi-fi,True
20811,DK,Windows,Copenhagen,cv_05,Audio,wi-fi,True
20812,US,iOS,New York,cv_08,Video,wi-fi,True
20813,FI,Android,Helsinki,cv_06,Video,3G,True
20814,FR,Android,Nice,cv_09,Audio,wi-fi,True
20815,UK,Windows,Birmingham,cv_07,Audio,wi-fi,True
20816,HK,iOS,Kowloon,cv_08,Video,wi-fi,True
20817,HK,Windows,Hong Kong,cv_08,Audio,wi-fi,True
20818,US,Mac,Seattle,cv_05,Audio,ethernet,True
20819,KR,Windows,Seoul,cv_07,Video,ethernet,True
20820,UK,Windows,Liverpool,cv_08,Audio,wi-fi,True
20821,DK,Windows,Arhus,cv_06,Video,ethernet,True
20822,AU,Windows,Canberra,cv_09,Audio,ethernet,True
20823,US,Android,Seattle,cv_09,Audio,wi-fi,True
20824,US,iOS,Seattle,cv_08,Audio,3G,True
20825,UK,Windows,London,cv_04,Audio,wi-fi,True
20826,FR,Mac,Montpellier,cv_09,Video,wi-fi,True
20827,DK,Windows,Arhus,cv_04,Video,wi-fi,True
20828,FR,Windows,Nice,cv_08,Audio,wi-fi,True
20829,UK,Mac,London,cv_07,Video,wi-fi,True
20830,BE,Windows,Ghent,cv_04,Video,ethernet,True
20831,DK,Windows,Copenhagen,cv_10,Audio,wi-fi,True
20832,KR,Android,Seoul,cv_07,Audio,LTE,True
20833,US,Android,Seattle,cv_05,Audio,LTE,True
20834,HK,Android,Hong Kong,cv_07,Audio,LTE,True
20835,US,Mac,Los Angeles,cv_08,Audio,wi-fi,True
20836,US,Windows,Los Angeles,cv_04,Audio,wi-fi,False
20837,FR,Windows,Marseille,cv_08,Video,wi-fi,True
20838,AR,Windows,Bueno Aires,cv_07,Video,wi-fi,True
20839,AU,Windows,Melbourne,cv_08,Video,ethernet,True
20840,FR,Mac,Paris,cv_08,Audio,wi-fi,True
20841,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
20842,FR,Android,Marseille,cv_07,Audio,wi-fi,False
20843,DK,Mac,Copenhagen,cv_08,Video,ethernet,True
20844,NG,Android,Kano,cv_03,Audio,wi-fi,True
20845,FR,Android,Paris,cv_08,Audio,wi-fi,True
20846,UK,Android,Birmingham,cv_10,Audio,wi-fi,True
20847,IN,Android,New Delhi,cv_04,Audio,3G,False
20848,AU,Android,Canberra,cv_09,Audio,LTE,True
20849,IN,Windows,Mumbai,cv_06,Video,wi-fi,True
20850,FI,Mac,Helsinki,cv_07,Video,ethernet,True
20851,HK,Windows,Hong Kong,cv_05,Audio,wi-fi,True
20852,AU,Windows,Canberra,cv_07,Audio,wi-fi,True
20853,BE,Windows,Brussels,cv_08,Video,wi-fi,True
20854,AE,Windows,Dubai,cv_04,Video,ethernet,True
20855,US,Android,Chicago,cv_08,Audio,LTE,True
20856,UK,iOS,London,cv_08,Video,wi-fi,True
20857,RU,Windows,Moscow,cv_04,Video,wi-fi,True
20858,US,Android,Miami,cv_05,Video,wi-fi,True
20859,FR,Mac,Paris,cv_10,Audio,wi-fi,True
20860,HK,Windows,Hong Kong,cv_06,Audio,wi-fi,True
20861,IN,Windows,Mumbai,cv_10,Video,wi-fi,True
20862,DK,Windows,Copenhagen,cv_04,Audio,ethernet,False
20863,HK,Windows,Hong Kong,cv_03,Video,wi-fi,True
20864,HK,Windows,Hong Kong,cv_07,Video,ethernet,True
20865,US,Android,San Francisco,cv_02,Audio,LTE,True
20866,UK,Android,Liverpool,cv_09,Audio,wi-fi,True
20867,FI,Mac,Helsinki,cv_04,Video,ethernet,True
20868,BE,Windows,Brussels,cv_07,Video,wi-fi,True
20869,UK,Mac,Manchester,cv_08,Audio,wi-fi,True
20870,KR,Android,Busan,cv_07,Video,wi-fi,True
20871,AE,Mac,Abu Dhabi,cv_07,Video,wi-fi,True
20872,UK,Android,Birmingham,cv_08,Audio,LTE,True
20873,AU,Android,Sydney,cv_08,Audio,wi-fi,True
20874,US,Android,New York,cv_05,Audio,LTE,True
20875,US,Windows,San Francisco,cv_08,Video,wi-fi,True
20876,US,Android,Chicago,cv_05,Video,wi-fi,True
20877,IN,Windows,Mumbai,cv_05,Audio,wi-fi,True
20878,IN,iOS,Banglor,cv_06,Audio,LTE,True
20879,FI,iOS,Helsinki,cv_08,Video,wi-fi,True
20880,IN,Windows,New Delhi,cv_06,Video,ethernet,True
20881,AE,Windows,Sharjah,cv_08,Audio,wi-fi,True
20882,AE,Windows,Dubai,cv_08,Video,ethernet,True
20883,FR,Windows,Paris,cv_08,Audio,wi-fi,True
20884,IN,Windows,Hyderabad,cv_08,Audio,ethernet,True
20885,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
20886,FR,Windows,Paris,cv_04,Video,wi-fi,True
20887,FR,Android,Paris,cv_09,Audio,wi-fi,True
20888,AE,Windows,Dubai,cv_07,Audio,wi-fi,True
20889,RU,Mac,Moscow,cv_09,Audio,ethernet,True
20890,US,Android,Seattle,cv_08,Audio,wi-fi,True
20891,KR,Windows,Busan,cv_04,Audio,wi-fi,True
20892,US,Android,New York,cv_07,Audio,wi-fi,True
20893,AU,Windows,Melbourne,cv_05,ScreenShare,wi-fi,True
20894,US,Windows,Chicago,cv_07,Video,wi-fi,True
20895,KR,Windows,Seoul,cv_05,Audio,ethernet,True
20896,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
20897,IN,Mac,Mumbai,cv_04,ScreenShare,wi-fi,True
20898,UK,Windows,Liverpool,cv_05,Audio,wi-fi,False
20899,UK,iOS,London,cv_09,Video,LTE,True
20900,AR,Android,Bueno Aires,cv_09,Video,LTE,False
20901,US,Windows,Seattle,cv_08,Audio,wi-fi,True
20902,KR,iOS,Seoul,cv_08,Audio,wi-fi,True
20903,HK,Windows,Kowloon,cv_05,Audio,ethernet,True
20904,FR,Windows,Paris,cv_10,Audio,wi-fi,True
20905,HK,Windows,Hong Kong,cv_07,Audio,wi-fi,True
20906,UK,Windows,Liverpool,cv_08,Audio,wi-fi,True
20907,BE,Android,Antwerp,cv_05,Video,wi-fi,True
20908,US,Mac,Seattle,cv_04,Audio,wi-fi,True
20909,IN,Android,Hyderabad,cv_10,Video,LTE,True
20910,HK,Windows,Hong Kong,cv_08,ScreenShare,wi-fi,True
20911,US,Android,New York,cv_09,Audio,wi-fi,True
20912,US,Android,Seattle,cv_06,Audio,wi-fi,True
20913,KR,Windows,Busan,cv_05,Video,wi-fi,True
20914,IN,Android,Mumbai,cv_04,Audio,LTE,True
20915,RU,Windows,Kazan,cv_01,Audio,wi-fi,True
20916,US,Android,Los Angeles,cv_05,Video,wi-fi,True
20917,US,Android,Miami,cv_05,Video,wi-fi,True
20918,UK,Android,London,cv_09,Audio,LTE,True
20919,FI,Windows,Helsinki,cv_07,Audio,wi-fi,True
20920,FR,Android,Montpellier,cv_09,Video,LTE,True
20921,DK,Android,Copenhagen,cv_02,Audio,wi-fi,True
20922,US,Android,Los Angeles,cv_02,Audio,wi-fi,True
20923,FR,Windows,Paris,cv_08,ScreenShare,ethernet,True
20924,IN,Android,Banglor,cv_04,Audio,LTE,True
20925,RU,Mac,Moscow,cv_10,Video,ethernet,True
20926,UK,Android,Birmingham,cv_07,ScreenShare,wi-fi,True
20927,FR,Mac,Paris,cv_04,Audio,wi-fi,True
20928,US,Windows,San Francisco,cv_07,Audio,wi-fi,True
20929,FR,Windows,Paris,cv_08,Audio,wi-fi,True
20930,FR,Android,Paris,cv_08,Audio,wi-fi,True
20931,KR,Windows,Seoul,cv_05,Video,wi-fi,True
20932,US,Windows,San Francisco,cv_02,Audio,wi-fi,True
20933,KR,Windows,Seoul,cv_05,Video,wi-fi,True
20934,US,Android,Miami,cv_03,Audio,wi-fi,False
20935,UK,Windows,Manchester,cv_07,Video,wi-fi,True
20936,IN,Windows,New Delhi,cv_08,Video,wi-fi,True
20937,AU,Windows,Melbourne,cv_04,Audio,wi-fi,True
20938,US,Android,Chicago,cv_09,Video,wi-fi,True
20939,HK,Windows,Kowloon,cv_10,Video,wi-fi,True
20940,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
20941,UK,Mac,London,cv_05,Video,wi-fi,True
20942,FR,Android,Nice,cv_07,Audio,wi-fi,False
20943,AU,Windows,Melbourne,cv_07,Audio,ethernet,True
20944,UK,Windows,London,cv_08,Audio,wi-fi,False
20945,KR,Android,Busan,cv_05,Audio,wi-fi,True
20946,NG,Mac,Lagos,cv_04,Video,wi-fi,True
20947,US,Android,Los Angeles,cv_08,Video,3G,True
20948,NG,Windows,Kano,cv_06,Audio,ethernet,True
20949,FR,Windows,Nice,cv_09,Video,ethernet,True
20950,FI,Windows,Helsinki,cv_09,Audio,wi-fi,False
20951,US,Mac,Los Angeles,cv_05,Audio,ethernet,True
20952,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
20953,KR,Windows,Busan,cv_02,Video,ethernet,True
20954,HK,iOS,Hong Kong,cv_09,ScreenShare,wi-fi,True
20955,IN,Windows,Mumbai,cv_04,Audio,wi-fi,True
20956,FI,Mac,Tampere,cv_07,Audio,wi-fi,True
20957,RU,Windows,Moscow,cv_07,Audio,ethernet,True
20958,IN,Windows,Banglor,cv_07,Video,wi-fi,True
20959,BE,Windows,Antwerp,cv_08,ScreenShare,ethernet,False
20960,US,Android,New York,cv_08,Audio,LTE,True
20961,AR,Windows,La Plata,cv_08,Audio,wi-fi,True
20962,AU,Mac,Canberra,cv_08,Video,wi-fi,True
20963,RU,Windows,Yekaterinburg,cv_07,Audio,wi-fi,True
20964,HK,iOS,Hong Kong,cv_08,Video,LTE,True
20965,US,Mac,Seattle,cv_05,Audio,ethernet,True
20966,BE,Windows,Antwerp,cv_04,Audio,wi-fi,True
20967,AU,Mac,Canberra,cv_07,Video,wi-fi,True
20968,US,Android,Seattle,cv_06,Audio,LTE,True
20969,US,Android,Seattle,cv_05,Audio,wi-fi,True
20970,KR,Windows,Seoul,cv_07,Audio,wi-fi,True
20971,KR,Windows,Busan,cv_06,Video,wi-fi,True
20972,AE,Windows,Sharjah,cv_02,Audio,ethernet,True
20973,IN,iOS,Banglor,cv_02,Audio,wi-fi,True
20974,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
20975,RU,Android,Kazan,cv_08,Audio,wi-fi,True
20976,IN,Windows,Hyderabad,cv_06,ScreenShare,wi-fi,True
20977,FR,Android,Paris,cv_10,Audio,wi-fi,True
20978,AU,Windows,Canberra,cv_08,Audio,wi-fi,True
20979,US,Android,Seattle,cv_08,Audio,wi-fi,True
20980,RU,Android,Moscow,cv_08,Audio,wi-fi,False
20981,FR,Android,Paris,cv_07,Video,3G,True
20982,AR,Windows,Bueno Aires,cv_09,Audio,ethernet,True
20983,IN,Windows,Banglor,cv_08,Audio,ethernet,True
20984,US,Windows,San Francisco,cv_08,Audio,wi-fi,True
20985,US,Android,Seattle,cv_10,Audio,wi-fi,True
20986,HK,Windows,Kowloon,cv_08,Video,wi-fi,True
20987,HK,Android,Hong Kong,cv_05,Video,LTE,True
20988,US,Android,Seattle,cv_08,Audio,wi-fi,True
20989,US,Mac,Miami,cv_08,Audio,wi-fi,True
20990,IN,iOS,Banglor,cv_09,Audio,LTE,True
20991,US,Android,New York,cv_09,Audio,LTE,True
20992,US,Android,Chicago,cv_05,Video,LTE,True
20993,US,iOS,New York,cv_09,Video,LTE,True
20994,HK,Android,Hong Kong,cv_05,Video,wi-fi,True
20995,BE,Windows,Brussels,cv_06,Audio,wi-fi,True
20996,FI,Windows,Tampere,cv_08,Video,wi-fi,True
20997,KR,Windows,Seoul,cv_09,Audio,wi-fi,True
20998,HK,Android,Hong Kong,cv_08,Video,wi-fi,True
20999,US,Android,Los Angeles,cv_01,Video,wi-fi,True
21000,AE,Windows,Abu Dhabi,cv_07,Audio,wi-fi,True
21001,FI,Windows,Tampere,cv_08,Audio,wi-fi,True
21002,NG,Windows,Lagos,cv_07,Audio,wi-fi,True
21003,AU,Mac,Sydney,cv_05,Audio,wi-fi,True
21004,KR,Windows,Incheon,cv_08,Audio,wi-fi,True
21005,UK,Windows,London,cv_05,Video,wi-fi,True
21006,KR,Windows,Incheon,cv_06,Audio,ethernet,True
21007,FI,Windows,Helsinki,cv_09,Audio,wi-fi,False
21008,BE,Mac,Antwerp,cv_09,Audio,ethernet,True
21009,BE,Mac,Antwerp,cv_08,Audio,ethernet,True
21010,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
21011,AE,Android,Dubai,cv_06,Audio,wi-fi,True
21012,FR,Windows,Paris,cv_07,Audio,ethernet,True
21013,BE,Windows,Antwerp,cv_03,Video,ethernet,True
21014,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
21015,NG,Android,Lagos,cv_08,Audio,wi-fi,True
21016,FR,Android,Paris,cv_07,Video,wi-fi,True
21017,FR,Android,Paris,cv_08,Audio,LTE,False
21018,IN,Windows,New Delhi,cv_08,Audio,ethernet,True
21019,HK,iOS,Hong Kong,cv_07,Audio,wi-fi,True
21020,FI,Windows,Helsinki,cv_07,ScreenShare,ethernet,True
21021,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
21022,UK,Windows,London,cv_10,Video,ethernet,True
21023,US,Android,New York,cv_07,Video,wi-fi,True
21024,US,Android,Seattle,cv_07,Video,LTE,True
21025,US,Android,Chicago,cv_08,Audio,wi-fi,False
21026,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
21027,UK,Windows,London,cv_09,Audio,ethernet,True
21028,KR,Windows,Busan,cv_05,Audio,ethernet,True
21029,AU,Android,Canberra,cv_01,Audio,LTE,True
21030,UK,Windows,London,cv_05,Audio,wi-fi,True
21031,UK,iOS,Liverpool,cv_08,Audio,LTE,True
21032,IN,Android,Mumbai,cv_07,ScreenShare,wi-fi,True
21033,IN,iOS,Hyderabad,cv_07,Audio,wi-fi,True
21034,UK,Mac,London,cv_04,Video,wi-fi,True
21035,AU,Android,Melbourne,cv_10,Video,wi-fi,True
21036,IN,Windows,Mumbai,cv_09,Audio,wi-fi,True
21037,NG,iOS,Lagos,cv_08,Video,wi-fi,True
21038,DK,Android,Copenhagen,cv_08,Audio,wi-fi,True
21039,AR,Windows,Bueno Aires,cv_04,Video,wi-fi,True
21040,RU,Android,Saint Petersburg,cv_05,Video,wi-fi,True
21041,AE,Windows,Dubai,cv_06,Audio,wi-fi,True
21042,RU,Windows,Kazan,cv_03,Audio,ethernet,True
21043,UK,Windows,London,cv_05,Audio,ethernet,True
21044,NG,Windows,Lagos,cv_07,Video,wi-fi,True
21045,IN,Windows,Banglor,cv_10,ScreenShare,ethernet,True
