,country,platform,city,client_version,media,network,target_metric
19445,RU,Windows,Yekaterinburg,cv_08,Audio,ethernet,True
19446,FR,Android,Paris,cv_04,Video,LTE,True
19447,IN,Mac,Mumbai,cv_07,Audio,ethernet,True
19448,KR,Windows,Busan,cv_09,ScreenShare,ethernet,True
19449,FR,Windows,Montpellier,cv_09,Video,wi-fi,True
19450,KR,iOS,Seoul,cv_08,Audio,3G,False
19451,AU,Windows,Sydney,cv_05,Audio,wi-fi,True
19452,FR,Windows,Paris,cv_08,Audio,wi-fi,True
19453,UK,Android,London,cv_05,Audio,LTE,True
19454,US,Windows,Los Angeles,cv_08,Audio,wi-fi,True
19455,UK,Windows,Liverpool,cv_09,Video,wi-fi,True
19456,AU,Windows,Melbourne,cv_07,Audio,wi-fi,True
19457,AE,Windows,Dubai,cv_08,Audio,wi-fi,True
19458,NG,Android,Lagos,cv_07,Video,wi-fi,True
19459,HK,iOS,Kowloon,cv_08,Audio,wi-fi,True
19460,UK,Windows,Liverpool,cv_07,Audio,wi-fi,True
19461,US,Mac,Seattle,cv_07,Audio,wi-fi,True
19462,BE,Windows,Antwerp,cv_07,Audio,ethernet,True
19463,HK,iOS,Hong Kong,cv_06,Audio,LTE,False
19464,US,iOS,Chicago,cv_07,Audio,wi-fi,True
19465,RU,Android,Saint Petersburg,cv_05,Video,3G,True
19466,FR,Windows,Paris,cv_10,Video,ethernet,True
19467,IN,Mac,Banglor,cv_05,Video,ethernet,True
19468,US,Android,New York,cv_05,Audio,LTE,True
19469,AU,Android,Perth,cv_05,Audio,wi-fi,True
19470,UK,Windows,Birmingham,cv_07,Audio,wi-fi,True
19471,US,iOS,Seattle,cv_07,Video,wi-fi,True
19472,IN,Windows,Hyderabad,cv_05,Audio,ethernet,True
19473,RU,Windows,Yekaterinburg,cv_08,Audio,ethernet,True
19474,US,Windows,Miami,cv_08,Video,ethernet,True
19475,AU,Windows,Sydney,cv_05,Audio,wi-fi,False
19476,US,Android,Chicago,cv_07,Audio,LTE,True
19477,IN,Windows,New Delhi,cv_01,Audio,wi-fi,True
19478,IN,Windows,Mumbai,cv_07,Audio,wi-fi,True
19479,US,Android,Miami,cv_05,Video,wi-fi,True
19480,US,iOS,Seattle,cv_08,Video,3G,True
19481,US,Windows,Chicago,cv_07,Audio,wi-fi,True
19482,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
19483,IN,Windows,Hyderabad,cv_09,Audio,wi-fi,True
19484,US,Android,Los Angeles,cv_07,Video,wi-fi,True
19485,DK,iOS,Copenhagen,cv_08,Audio,wi-fi,True
19486,US,Android,Seattle,cv_05,Audio,3G,False
19487,IN,Windows,New Delhi,cv_08,Video,wi-fi,True
19488,US,Mac,Seattle,cv_08,Video,wi-fi,True
19489,US,iOS,San Francisco,cv_07,Audio,LTE,True
19490,US,Android,New York,cv_07,Video,wi-fi,True
19491,FR,Windows,Paris,cv_08,Video,wi-fi,True
19492,US,Windows,San Francisco,cv_07,Video,wi-fi,True
19493,FI,iOS,Turku,cv_07,Video,wi-fi,True
19494,US,Windows,San Francisco,cv_07,Audio,ethernet,False
19495,UK,Android,London,cv_07,Audio,LTE,False
19496,US,Android,San Francisco,cv_05,Video,LTE,False
19497,US,Android,Seattle,cv_01,Audio,LTE,True
19498,NG,Android,Lagos,cv_05,ScreenShare,LTE,True
19499,US,Android,Miami,cv_08,Video,3G,True
19500,US,Windows,Seattle,cv_09,Audio,ethernet,True
19501,FR,Windows,Montpellier,cv_07,Audio,ethernet,True
19502,IN,iOS,Hyderabad,cv_08,Audio,wi-fi,True
19503,US,iOS,Los Angeles,cv_05,Audio,wi-fi,False
19504,KR,Windows,Incheon,cv_07,Audio,wi-fi,True
19505,UK,Windows,London,cv_03,Audio,wi-fi,True
19506,US,iOS,San Francisco,cv_01,Audio,LTE,True
19507,FI,Mac,Helsinki,cv_08,ScreenShare,ethernet,True
19508,HK,Android,Hong Kong,cv_06,Audio,3G,True
19509,AE,Windows,Dubai,cv_09,Video,wi-fi,True
19510,AE,Windows,Sharjah,cv_05,Video,wi-fi,True
19511,US,Mac,Los Angeles,cv_07,Audio,ethernet,True
19512,US,Android,New York,cv_08,ScreenShare,wi-fi,False
19513,KR,Windows,Incheon,cv_07,Audio,wi-fi,True
19514,US,Android,Seattle,cv_08,ScreenShare,wi-fi,True
19515,IN,Windows,Hyderabad,cv_05,Video,ethernet,True
19516,AU,Windows,Sydney,cv_08,Video,ethernet,True
19517,HK,iOS,Hong Kong,cv_07,ScreenShare,wi-fi,True
19518,IN,Windows,Banglor,cv_09,Audio,ethernet,True
19519,UK,Windows,Manchester,cv_05,Audio,ethernet,True
19520,US,Windows,San Francisco,cv_03,Audio,ethernet,True
19521,FR,Windows,Montpellier,cv_05,ScreenShare,ethernet,True
19522,US,Android,Miami,cv_05,Video,3G,False
19523,HK,Android,Hong Kong,cv_08,Audio,3G,True
19524,FR,Android,Nice,cv_05,Video,3G,True
19525,UK,iOS,London,cv_07,Video,LTE,True
19526,RU,Android,Kazan,cv_08,Video,wi-fi,False
19527,US,Windows,Miami,cv_02,Video,wi-fi,True
19528,RU,Windows,Moscow,cv_08,Audio,ethernet,True
19529,FR,Android,Paris,cv_08,Audio,wi-fi,True
19530,US,Mac,Miami,cv_04,Video,ethernet,True
19531,US,Windows,San Francisco,cv_08,Audio,wi-fi,True
19532,US,Windows,Chicago,cv_05,Video,ethernet,True
19533,US,Android,Los Angeles,cv_03,Audio,wi-fi,True
19534,IN,Android,Banglor,cv_09,Audio,wi-fi,True
19535,UK,iOS,London,cv_05,Audio,wi-fi,True
19536,KR,iOS,Seoul,cv_07,Audio,LTE,True
19537,HK,Android,Kowloon,cv_05,ScreenShare,3G,True
19538,US,Windows,Seattle,cv_07,Audio,wi-fi,True
19539,UK,Windows,Liverpool,cv_06,Audio,ethernet,True
19540,IN,Windows,New Delhi,cv_08,Audio,ethernet,True
19541,FR,Windows,Paris,cv_09,Video,ethernet,True
19542,UK,Mac,Birmingham,cv_08,Audio,wi-fi,True
19543,AE,iOS,Dubai,cv_04,Audio,wi-fi,True
19544,US,Windows,Chicago,cv_03,Audio,wi-fi,True
19545,US,Windows,New York,cv_10,Video,wi-fi,True
19546,HK,Android,Hong Kong,cv_07,Audio,LTE,True
19547,US,Android,San Francisco,cv_06,Audio,wi-fi,True
19548,US,Mac,Miami,cv_09,Video,wi-fi,True
19549,US,iOS,Los Angeles,cv_07,Audio,wi-fi,True
19550,KR,Windows,Seoul,cv_04,Audio,wi-fi,True
19551,US,Windows,Los Angeles,cv_08,Video,wi-fi,True
19552,HK,Windows,Hong Kong,cv_08,Audio,ethernet,True
19553,FI,Mac,Tampere,cv_04,Audio,ethernet,True
19554,FR,Windows,Montpellier,cv_08,Audio,wi-fi,True
19555,AE,Windows,Abu Dhabi,cv_05,Audio,ethernet,True
19556,US,Windows,Los Angeles,cv_09,Audio,ethernet,True
19557,RU,Windows,Moscow,cv_07,Video,wi-fi,True
19558,UK,Windows,London,cv_05,Video,ethernet,True
19559,UK,Windows,Birmingham,cv_08,Video,wi-fi,True
19560,KR,iOS,Incheon,cv_09,Video,LTE,True
19561,US,Android,San Francisco,cv_08,Video,LTE,True
19562,IN,Windows,New Delhi,cv_09,Audio,ethernet,True
19563,AR,Android,Bueno Aires,cv_04,Video,LTE,False
19564,KR,Android,Busan,cv_08,Audio,LTE,True
19565,AR,Windows,Rosario,cv_08,Audio,ethernet,True
19566,FI,Android,Helsinki,cv_08,Video,wi-fi,True
19567,US,Android,San Francisco,cv_10,Audio,wi-fi,True
19568,US,Android,Chicago,cv_01,Video,3G,True
19569,DK,Windows,Copenhagen,cv_09,Audio,wi-fi,True
19570,US,Windows,Chicago,cv_04,Audio,wi-fi,True
19571,AU,Windows,Perth,cv_04,Video,wi-fi,True
19572,US,Android,Chicago,cv_07,Video,LTE,True
19573,US,Android,Los Angeles,cv_07,Audio,LTE,True
19574,FR,Android,Paris,cv_08,Video,wi-fi,True
19575,FR,Windows,Nice,cv_07,Audio,wi-fi,True
19576,FI,Windows,Tampere,cv_10,Audio,ethernet,True
19577,AR,Android,Bueno Aires,cv_04,Video,wi-fi,True
19578,BE,iOS,Antwerp,cv_07,Audio,wi-fi,True
19579,UK,Windows,London,cv_08,Video,wi-fi,True
19580,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
19581,AE,Windows,Abu Dhabi,cv_04,Audio,wi-fi,True
19582,US,Android,Los Angeles,cv_05,Audio,wi-fi,True
19583,FR,Windows,Nice,cv_07,Audio,wi-fi,True
19584,FR,Android,Paris,cv_07,ScreenShare,wi-fi,True
19585,US,Windows,San Francisco,cv_08,Audio,ethernet,True
19586,AU,Windows,Melbourne,cv_07,Audio,ethernet,True
19587,AU,Android,Canberra,cv_08,Video,wi-fi,True
19588,US,iOS,Seattle,cv_08,Audio,3G,True
19589,FR,Windows,Nice,cv_09,Video,ethernet,True
19590,US,Mac,New York,cv_06,Video,wi-fi,True
19591,FI,Android,Helsinki,cv_08,Audio,LTE,True
19592,UK,iOS,Manchester,cv_08,Audio,LTE,True
19593,IN,Windows,New Delhi,cv_09,Audio,ethernet,True
19594,US,Windows,Miami,cv_07,Video,ethernet,True
19595,AR,Windows,Bueno Aires,cv_03,Audio,wi-fi,True
19596,IN,Windows,Hyderabad,cv_08,Video,wi-fi,True
19597,US,Windows,Los Angeles,cv_05,Video,ethernet,True
19598,US,Android,Miami,cv_08,Audio,wi-fi,True
19599,UK,Windows,London,cv_10,Audio,wi-fi,True
19600,US,Mac,Seattle,cv_05,Audio,ethernet,True
19601,IN,Windows,Mumbai,cv_08,Video,ethernet,True
19602,US,Windows,Seattle,cv_06,Video,ethernet,False
19603,UK,Android,Manchester,cv_09,Audio,wi-fi,True
19604,US,Android,New York,cv_07,Audio,wi-fi,True
19605,HK,Android,Kowloon,cv_02,ScreenShare,wi-fi,True
19606,NG,Windows,Lagos,cv_04,Video,ethernet,True
19607,DK,Android,Copenhagen,cv_06,Video,LTE,True
19608,US,Windows,Los Angeles,cv_10,Audio,wi-fi,True
19609,FI,Windows,Helsinki,cv_03,Audio,wi-fi,True
19610,AE,Mac,Abu Dhabi,cv_06,Video,ethernet,True
19611,FR,Windows,Paris,cv_05,Audio,ethernet,True
19612,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
19613,US,iOS,Seattle,cv_07,Audio,LTE,True
19614,HK,Mac,Hong Kong,cv_09,Video,wi-fi,True
19615,BE,Android,Antwerp,cv_05,Video,LTE,True
19616,UK,iOS,London,cv_08,Video,3G,True
19617,US,Android,Seattle,cv_09,Audio,wi-fi,True
19618,RU,Android,Kazan,cv_07,Video,wi-fi,False
19619,AU,Windows,Perth,cv_08,Video,wi-fi,True
19620,US,Android,Seattle,cv_08,Audio,wi-fi,True
19621,AU,Android,Sydney,cv_05,Audio,wi-fi,True
19622,BE,Windows,Antwerp,cv_03,Audio,wi-fi,True
19623,US,Android,Los Angeles,cv_04,Audio,LTE,True
19624,US,Android,San Francisco,cv_08,Audio,LTE,True
19625,AE,Windows,Dubai,cv_08,Audio,wi-fi,True
19626,AE,Windows,Abu Dhabi,cv_08,Audio,wi-fi,True
19627,UK,Windows,London,cv_08,Audio,ethernet,True
19628,UK,Mac,Manchester,cv_05,Video,ethernet,True
19629,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
19630,US,iOS,San Francisco,cv_07,Audio,wi-fi,True
19631,FI,Windows,Helsinki,cv_05,Video,ethernet,True
19632,FI,Windows,Helsinki,cv_01,Audio,ethernet,True
19633,US,Windows,Los Angeles,cv_07,Video,wi-fi,True
19634,US,Windows,Chicago,cv_07,ScreenShare,ethernet,True
19635,UK,Android,Liverpool,cv_09,Audio,3G,True
19636,FR,Android,Paris,cv_05,Audio,LTE,True
19637,US,Android,San Francisco,cv_08,Video,wi-fi,True
19638,US,Windows,New York,cv_06,Audio,wi-fi,True
19639,US,Windows,San Francisco,cv_08,Audio,ethernet,True
19640,US,Android,Miami,cv_08,Video,wi-fi,True
19641,HK,Android,Kowloon,cv_06,Audio,LTE,True
19642,RU,Windows,Moscow,cv_07,Audio,ethernet,True
19643,IN,Windows,New Delhi,cv_05,Audio,wi-fi,True
19644,AE,Android,Dubai,cv_05,Video,wi-fi,True
19645,NG,Windows,Lagos,cv_02,Audio,wi-fi,True
19646,US,Windows,Los Angeles,cv_09,Audio,ethernet,True
19647,US,Mac,Miami,cv_08,Audio,ethernet,True
19648,FI,Android,Helsinki,cv_09,Audio,LTE,True
19649,US,Android,Los Angeles,cv_07,Audio,wi-fi,True
19650,FR,Windows,Nice,cv_08,Video,wi-fi,True
19651,US,Android,Seattle,cv_10,ScreenShare,wi-fi,True
19652,UK,Windows,Birmingham,cv_09,Audio,wi-fi,True
19653,AE,Android,Sharjah,cv_08,Audio,LTE,True
19654,IN,Mac,Banglor,cv_08,Audio,wi-fi,True
19655,UK,Windows,Liverpool,cv_08,Audio,wi-fi,True
19656,IN,Windows,Hyderabad,cv_08,Audio,wi-fi,True
19657,IN,Windows,Mumbai,cv_08,Audio,wi-fi,True
19658,US,Android,New York,cv_09,ScreenShare,wi-fi,False
19659,DK,Windows,Copenhagen,cv_07,Audio,wi-fi,True
19660,AU,Windows,Sydney,cv_10,Audio,wi-fi,True
19661,FR,iOS,Montpellier,cv_09,Video,wi-fi,True
19662,HK,Windows,Kowloon,cv_08,Audio,wi-fi,True
19663,FI,Windows,Helsinki,cv_07,Audio,wi-fi,True
19664,UK,Android,Liverpool,cv_05,Video,3G,True
19665,FI,Mac,Helsinki,cv_05,Audio,ethernet,True
19666,US,iOS,New York,cv_05,Video,LTE,True
19667,US,Android,Miami,cv_03,Audio,3G,True
19668,AE,Android,Dubai,cv_07,Audio,wi-fi,True
19669,DK,Windows,Copenhagen,cv_10,Audio,ethernet,True
19670,BE,Mac,Brussels,cv_05,Audio,ethernet,True
19671,UK,Windows,Birmingham,cv_07,Audio,ethernet,True
19672,AR,Windows,La Plata,cv_09,Audio,wi-fi,True
19673,FI,Android,Helsinki,cv_04,Video,wi-fi,False
19674,FI,Windows,Helsinki,cv_10,Audio,wi-fi,True
19675,US,Android,San Francisco,cv_08,Audio,wi-fi,True
19676,IN,Mac,Banglor,cv_04,Audio,ethernet,True
19677,FI,Windows,Turku,cv_07,Audio,ethernet,True
19678,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
19679,US,Windows,Miami,cv_05,Audio,wi-fi,True
19680,DK,Windows,Copenhagen,cv_08,Video,ethernet,False
19681,HK,Windows,Kowloon,cv_09,Video,wi-fi,True
19682,HK,Android,Hong Kong,cv_02,Video,wi-fi,True
19683,FI,Windows,Helsinki,cv_09,Audio,ethernet,True
19684,IN,Windows,Hyderabad,cv_08,Audio,wi-fi,True
19685,DK,Windows,Copenhagen,cv_02,Audio,ethernet,True
19686,US,Android,Seattle,cv_05,Audio,3G,True
19687,RU,Windows,Moscow,cv_08,Audio,wi-fi,True
19688,US,Android,Los Angeles,cv_07,Video,wi-fi,True
19689,FI,Mac,Tampere,cv_05,Audio,ethernet,True
19690,IN,Android,New Delhi,cv_07,Video,wi-fi,True
19691,US,Android,New York,cv_05,Audio,wi-fi,True
19692,RU,Windows,Moscow,cv_08,Audio,ethernet,True
19693,UK,Windows,London,cv_04,Audio,wi-fi,True
19694,UK,Android,London,cv_07,Audio,wi-fi,True
19695,UK,Windows,London,cv_09,Audio,wi-fi,True
19696,US,Android,Seattle,cv_10,Video,wi-fi,True
19697,HK,Windows,Hong Kong,cv_07,Video,wi-fi,False
19698,US,Android,Los Angeles,cv_03,Audio,3G,True
19699,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
19700,AU,Android,Perth,cv_08,Video,wi-fi,True
19701,US,Android,Miami,cv_05,Audio,LTE,True
19702,DK,Windows,Copenhagen,cv_10,Audio,ethernet,True
19703,KR,Windows,Seoul,cv_07,Video,wi-fi,True
19704,FI,Android,Tampere,cv_05,ScreenShare,wi-fi,True
19705,US,iOS,New York,cv_06,Video,wi-fi,True
19706,US,Android,New York,cv_08,Video,wi-fi,True
19707,FR,Windows,Montpellier,cv_03,Video,ethernet,True
19708,AU,Windows,Melbourne,cv_08,Audio,wi-fi,True
19709,RU,iOS,Yekaterinburg,cv_07,Audio,LTE,True
19710,KR,Windows,Busan,cv_04,Audio,wi-fi,True
19711,US,Android,New York,cv_09,Audio,wi-fi,True
19712,DK,Windows,Copenhagen,cv_07,Audio,ethernet,True
19713,RU,Windows,Moscow,cv_04,Audio,ethernet,True
19714,US,Android,Los Angeles,cv_08,Audio,LTE,True
19715,US,Mac,Los Angeles,cv_08,Video,wi-fi,True
19716,RU,iOS,Moscow,cv_04,Video,3G,True
19717,FR,Android,Montpellier,cv_07,Audio,LTE,True
19718,US,Android,Miami,cv_09,ScreenShare,LTE,False
19719,IN,Windows,Mumbai,cv_05,Audio,wi-fi,True
19720,IN,Windows,Banglor,cv_08,Video,ethernet,True
19721,BE,Windows,Ghent,cv_09,Audio,ethernet,True
19722,US,Android,New York,cv_09,Audio,wi-fi,False
19723,HK,Windows,Kowloon,cv_06,Audio,wi-fi,True
19724,US,Android,New York,cv_07,Audio,LTE,True
19725,DK,iOS,Copenhagen,cv_09,Audio,wi-fi,True
19726,FI,Mac,Helsinki,cv_08,Video,wi-fi,True
19727,IN,Mac,Banglor,cv_07,Audio,wi-fi,True
19728,IN,Windows,Hyderabad,cv_05,Audio,wi-fi,True
19729,NG,Windows,Lagos,cv_05,Video,wi-fi,True
19730,UK,Windows,Manchester,cv_08,Audio,ethernet,False
19731,US,Android,Seattle,cv_05,Audio,LTE,True
19732,IN,Windows,Mumbai,cv_10,Audio,wi-fi,True
19733,US,Android,Seattle,cv_09,Audio,wi-fi,True
19734,UK,Windows,Manchester,cv_05,Audio,wi-fi,True
19735,US,Windows,Seattle,cv_10,Audio,wi-fi,True
19736,US,Android,Miami,cv_08,ScreenShare,wi-fi,True
19737,RU,Android,Moscow,cv_05,Audio,wi-fi,True
19738,UK,Windows,Birmingham,cv_01,Audio,ethernet,True
19739,HK,Windows,Kowloon,cv_09,Audio,wi-fi,True
19740,AR,Windows,Bueno Aires,cv_09,Audio,wi-fi,True
19741,FI,Windows,Helsinki,cv_08,Video,ethernet,True
19742,AE,Windows,Dubai,cv_08,Video,ethernet,True
19743,US,Windows,Seattle,cv_09,Audio,wi-fi,True
19744,RU,Mac,Moscow,cv_04,Video,wi-fi,True
19745,HK,Windows,Kowloon,cv_03,Audio,ethernet,True
19746,FI,Windows,Helsinki,cv_03,Audio,wi-fi,True
19747,DK,Android,Copenhagen,cv_05,Audio,wi-fi,True
19748,US,Android,San Francisco,cv_07,Video,LTE,True
19749,IN,Windows,New Delhi,cv_10,Video,wi-fi,True
19750,RU,Windows,Moscow,cv_06,Audio,wi-fi,False
19751,IN,Windows,Hyderabad,cv_07,Audio,wi-fi,True
19752,DK,Windows,Copenhagen,cv_07,Audio,wi-fi,True
19753,US,Android,Chicago,cv_09,Video,wi-fi,True
19754,US,Mac,San Francisco,cv_01,Audio,wi-fi,True
19755,NG,Windows,Lagos,cv_04,Audio,wi-fi,True
19756,DK,Windows,Copenhagen,cv_07,Audio,wi-fi,True
19757,US,Android,Seattle,cv_07,Audio,wi-fi,True
19758,US,Android,Seattle,cv_07,Audio,wi-fi,False
19759,FR,iOS,Nice,cv_10,Audio,LTE,True
19760,HK,Android,Hong Kong,cv_07,Audio,LTE,True
19761,US,Android,San Francisco,cv_09,Audio,LTE,True
19762,US,Android,Miami,cv_09,Video,wi-fi,False
19763,AE,Windows,Abu Dhabi,cv_08,Video,ethernet,True
19764,FR,Mac,Montpellier,cv_09,Audio,wi-fi,True
19765,IN,Android,Banglor,cv_07,Audio,wi-fi,True
19766,US,Android,Los Angeles,cv_07,Video,LTE,True
19767,HK,Android,Hong Kong,cv_08,Audio,LTE,True
19768,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
19769,RU,Windows,Saint Petersburg,cv_05,Audio,wi-fi,True
19770,FI,Windows,Helsinki,cv_05,Audio,wi-fi,True
19771,HK,Windows,Hong Kong,cv_05,ScreenShare,wi-fi,True
19772,US,Android,Los Angeles,cv_09,Video,wi-fi,True
19773,US,iOS,Seattle,cv_08,Video,wi-fi,True
19774,UK,Windows,Liverpool,cv_08,Video,ethernet,True
19775,UK,Windows,Birmingham,cv_07,ScreenShare,wi-fi,True
19776,US,Windows,Miami,cv_05,Video,wi-fi,True
19777,FR,Windows,Paris,cv_08,Video,ethernet,True
19778,US,Android,New York,cv_07,Audio,3G,True
19779,RU,Windows,Moscow,cv_10,Audio,wi-fi,True
19780,HK,Android,Hong Kong,cv_04,Audio,wi-fi,True
19781,AU,iOS,Sydney,cv_05,Audio,wi-fi,True
19782,UK,Windows,Manchester,cv_08,Audio,wi-fi,True
19783,AE,Android,Dubai,cv_07,Audio,LTE,True
19784,FI,Windows,Helsinki,cv_10,Video,wi-fi,True
19785,AU,Mac,Melbourne,cv_09,Video,wi-fi,True
19786,NG,Mac,Lagos,cv_04,ScreenShare,ethernet,True
19787,HK,Windows,Hong Kong,cv_07,Video,wi-fi,True
19788,HK,Windows,Hong Kong,cv_09,Video,ethernet,True
19789,FI,iOS,Helsinki,cv_02,Audio,LTE,True
19790,IN,iOS,Mumbai,cv_10,Video,wi-fi,True
19791,US,Windows,Los Angeles,cv_10,Video,wi-fi,True
19792,RU,Android,Novosibirsk,cv_07,Audio,wi-fi,True
19793,RU,Windows,Kazan,cv_08,Audio,wi-fi,True
19794,BE,Windows,Brussels,cv_04,Audio,wi-fi,True
19795,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
19796,US,Windows,Los Angeles,cv_08,Audio,ethernet,True
19797,US,iOS,Seattle,cv_07,ScreenShare,wi-fi,True
19798,US,iOS,Los Angeles,cv_08,Audio,3G,True
19799,UK,Windows,London,cv_09,Audio,ethernet,True
19800,IN,Windows,Hyderabad,cv_03,Audio,ethernet,True
19801,US,Android,Chicago,cv_07,Audio,wi-fi,False
19802,IN,Android,Mumbai,cv_04,Audio,wi-fi,True
19803,BE,Windows,Ghent,cv_05,Audio,ethernet,True
19804,BE,Android,Antwerp,cv_07,Audio,wi-fi,True
19805,US,Android,San Francisco,cv_09,Audio,wi-fi,True
19806,US,Android,Seattle,cv_08,Audio,wi-fi,True
19807,IN,Windows,Hyderabad,cv_07,Audio,wi-fi,True
19808,UK,Windows,Liverpool,cv_07,Audio,wi-fi,False
19809,US,Android,New York,cv_05,Audio,LTE,True
19810,RU,Windows,Kazan,cv_08,Audio,wi-fi,True
19811,DK,Windows,Copenhagen,cv_06,Audio,wi-fi,True
19812,KR,Windows,Seoul,cv_08,Audio,ethernet,True
19813,HK,Android,Hong Kong,cv_05,Audio,LTE,True
19814,AE,Android,Abu Dhabi,cv_07,Audio,3G,True
19815,US,Windows,Chicago,cv_07,Audio,wi-fi,True
19816,RU,Windows,Saint Petersburg,cv_04,Audio,wi-fi,True
19817,FR,Windows,Paris,cv_08,Video,ethernet,True
19818,US,Android,Chicago,cv_08,ScreenShare,wi-fi,True
19819,FI,Mac,Helsinki,cv_07,Video,wi-fi,True
19820,RU,Android,Kazan,cv_07,Audio,wi-fi,True
19821,FI,Windows,Turku,cv_07,Video,wi-fi,True
19822,US,iOS,Seattle,cv_08,Video,wi-fi,True
19823,UK,Android,Manchester,cv_07,Audio,wi-fi,True
19824,FR,Windows,Paris,cv_09,Audio,ethernet,True
19825,FI,Windows,Helsinki,cv_08,Video,wi-fi,False
19826,DK,Windows,Copenhagen,cv_04,Video,wi-fi,True
19827,FI,Windows,Helsinki,cv_10,Audio,ethernet,False
19828,AU,Windows,Sydney,cv_08,Video,wi-fi,True
19829,RU,Android,Moscow,cv_06,Video,wi-fi,True
19830,DK,Windows,Copenhagen,cv_07,Video,wi-fi,True
19831,RU,Windows,Kazan,cv_07,Audio,wi-fi,True
19832,US,Android,New York,cv_08,Audio,LTE,False
19833,FR,Mac,Nice,cv_05,Audio,ethernet,True
19834,UK,Android,London,cv_04,Audio,wi-fi,True
19835,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
19836,RU,Windows,Moscow,cv_05,Video,ethernet,True
19837,AU,Android,Perth,cv_09,Audio,LTE,False
19838,FR,Mac,Montpellier,cv_08,Audio,wi-fi,True
19839,US,Android,Chicago,cv_03,Video,wi-fi,True
19840,US,Android,New York,cv_08,Audio,wi-fi,False
19841,UK,Windows,Birmingham,cv_05,Video,wi-fi,True
19842,IN,Windows,Banglor,cv_10,Video,wi-fi,True
19843,FR,Windows,Nice,cv_08,Video,wi-fi,True
19844,US,Android,Seattle,cv_10,Audio,LTE,False
19845,US,Android,Seattle,cv_07,Video,LTE,True
19846,BE,Windows,Brussels,cv_07,Audio,wi-fi,True
19847,KR,Windows,Busan,cv_09,Audio,wi-fi,True
19848,UK,Windows,Liverpool,cv_08,Audio,ethernet,True
19849,AE,Android,Abu Dhabi,cv_03,Audio,wi-fi,True
19850,AE,Windows,Abu Dhabi,cv_08,Video,wi-fi,True
19851,UK,Android,Liverpool,cv_07,Audio,LTE,True
19852,US,Android,New York,cv_07,Audio,wi-fi,True
19853,US,Android,San Francisco,cv_08,Audio,LTE,True
19854,IN,Android,Banglor,cv_07,Audio,LTE,True
19855,AU,Windows,Melbourne,cv_05,Video,ethernet,True
19856,US,Mac,Los Angeles,cv_08,Video,ethernet,True
19857,FR,Windows,Montpellier,cv_08,Audio,ethernet,True
19858,IN,Windows,New Delhi,cv_07,Video,wi-fi,True
19859,US,iOS,Seattle,cv_05,Audio,wi-fi,True
19860,US,Android,Seattle,cv_08,Audio,LTE,False
19861,US,Windows,Chicago,cv_07,Audio,wi-fi,False
19862,UK,Windows,Birmingham,cv_07,Video,ethernet,True
19863,DK,Android,Arhus,cv_05,Audio,LTE,True
19864,US,Android,Seattle,cv_01,Video,LTE,False
19865,RU,Windows,Kazan,cv_08,Audio,wi-fi,True
19866,US,Android,Seattle,cv_08,Audio,wi-fi,False
19867,HK,Mac,Hong Kong,cv_05,Audio,ethernet,True
19868,HK,Windows,Hong Kong,cv_07,Audio,wi-fi,False
19869,US,Mac,Seattle,cv_08,Audio,wi-fi,True
19870,BE,Windows,Ghent,cv_07,Video,wi-fi,True
19871,AE,iOS,Dubai,cv_09,Audio,wi-fi,True
19872,US,Windows,San Francisco,cv_09,Video,wi-fi,True
19873,FR,iOS,Montpellier,cv_04,Video,wi-fi,False
19874,IN,Android,New Delhi,cv_05,Audio,wi-fi,True
19875,US,Android,Seattle,cv_02,Audio,wi-fi,False
19876,US,Windows,Chicago,cv_09,Video,wi-fi,True
19877,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
19878,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
19879,UK,Android,Liverpool,cv_04,Video,LTE,True
19880,UK,Android,Birmingham,cv_05,Audio,LTE,True
19881,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
19882,BE,Windows,Brussels,cv_06,Video,wi-fi,True
19883,HK,Android,Kowloon,cv_04,Audio,wi-fi,True
19884,FR,Windows,Nice,cv_09,Audio,wi-fi,True
19885,AE,iOS,Dubai,cv_08,Video,wi-fi,True
19886,FR,Windows,Nice,cv_07,Video,ethernet,True
19887,UK,Android,London,cv_03,Video,LTE,True
19888,HK,Windows,Hong Kong,cv_04,Audio,ethernet,True
19889,IN,Windows,Banglor,cv_05,Video,wi-fi,True
19890,RU,iOS,Yekaterinburg,cv_08,Audio,LTE,False
19891,RU,Windows,Yekaterinburg,cv_07,Audio,wi-fi,True
19892,AE,Windows,Abu Dhabi,cv_09,Video,ethernet,True
19893,US,Mac,San Francisco,cv_08,Audio,wi-fi,True
19894,DK,Windows,Copenhagen,cv_07,Video,wi-fi,True
