request,response,infra.grpc.handler,QueryCard,"verifyCard: match cardNo local, <:cardNo:> <:transactionID:> <:spanID:>","CardQuery <:*:> channel, <:cardNo:> <:transactionID:> <:spanID:>",call by <:*:> fn:QueryCard call cost:<:NUM:> <:traceID:> <:transactionID:> <:spanID:>,CardQuery <:*:> <:<:resp:>,"verifyCardLocal: s.dao.GetCard failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","verifyCard: match cardNo by channel, <:cardNo:> valid=<:STATUS:>, <:cardBin:>",verifyCard: <:cardNo:> Yrouter:<:STATUS:> <:traceID:> <:transactionID:> <:spanID:>,verifyCard: <:cardNo:> <:<:resp:>,need retry pre call <:*:> err:card is invalid <:traceID:> <:transactionID:> <:spanID:>,buildBinMap: get bins count=<:NUM:>,syncCardBin: get card bin <:MAP:>,"s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:*:> <:traceID:> <:transactionID:> <:spanID:>",<:ChineseInfo:>，cardNo:<:SEQ:> <:resp:>,"s.dao.GetBankByNo failed, err=sql: no rows in result set, <:bankNo:> <:transactionID:> <:spanID:>","matchRetByBankNameOrNo: s.BankMatchByBankNo failed, err=sql: no rows in result set, <:bankNo:> <:transactionID:> <:spanID:>","binMatch failed, <:cardNo:> <:transactionID:> <:spanID:>",huaDaoCardQuery <:*:> err:&{<:NUM:> <:ChineseInfo:>} <:traceID:> <:transactionID:> <:spanID:>,"cardQuery: <:*:> failed, <:*:>",<:ChineseInfo:>，cardNo:<:NUM:> <:resp:>,"s.dao.GetBankByName failed, err=sql: no rows in result set, <:*:> <:traceID:> <:transactionID:> <:spanID:>","matchRetByBankNameOrNo: s.BankMatchByName failed, err=sql: no rows in result set, <:*:> <:traceID:> <:transactionID:> <:spanID:>","Alert! New bank name=Discover <:*:> Services，I, code= <:traceID:> <:transactionID:> <:spanID:>",need retry pre call <:*:> err:need retry err: <:NUM:> error occurred: * <:*:> <:*:> context deadline exceeded (Client.Timeout exceeded while awaiting headers) <:traceID:> <:transactionID:> <:spanID:>,"DoPost: client.Do failed, <:ERRORPOST:>","CardQuery: util.DoPost failed, <:ERRORPOST:>","verifyCard: all bank channel failed, <:cardNo:> by yrouter <:traceID:> <:transactionID:> <:spanID:>","s.BinMatch failed, errCode=<:NUM:>, <:cardNo:> <:transactionID:> <:spanID:>","s.getCacheBank failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","need retry pre call cid:juHe err:not need retry err: <:NUM:> error occurred: * juHe invalid response, errorCode=<:NUM:> <:traceID:> <:transactionID:> <:spanID:>",addNewCardBin: add new <:cardBin:>,"verifyCardLocal: not match card local, card in blacklist, <:cardNo:> <:transactionID:> <:spanID:>","client.Do failed, <:ERRORGET:>","CardQuery juhe util.DoGet failed, <:ERRORGET:>",watchConfigHandler,ykms addr: ykms://ycard@<:IP:>:<:NUM:>,"watchConfigHandler, hotConfig={ChannelWeight: {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} CardBlacklist: {ChannelID:<:NUM:> CardList: <:SEQ:> } }","s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:NUM:>, bankName= <:traceID:> <:transactionID:> <:spanID:>","verifyCard: <:cardNo:> <:<:resp:> * Post ""<:URL:>"": context deadline exceeded (Client.Timeout exceeded while awaiting headers) <:traceID:> <:transactionID:> <:spanID:>","need retry pre call cid:yuShan err:need retry err: <:NUM:> error occurred: * Post ""<:URL:>"": EOF <:traceID:> <:transactionID:> <:spanID:>",timestamp
1289,1289,608,668,506,81,80,80,81,81,81,80,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:15:58
1278,1278,674,746,573,86,87,87,86,86,86,87,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:17:58
1300,1300,804,889,705,92,92,92,92,92,92,92,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:19:58
1292,1292,689,761,584,90,90,90,87,87,87,87,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:21:58
1297,1297,175,179,141,19,19,19,19,19,19,19,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:23:58
1283,1283,29,21,11,5,5,5,5,5,5,5,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:25:58
1269,1269,73,151,15,96,96,96,33,33,33,33,84,12,12,27,17,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:27:58
1309,1309,113,383,13,284,283,283,76,76,76,75,277,12,12,80,55,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:29:58
1294,1294,240,516,10,298,298,298,82,82,82,82,288,12,12,198,58,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:31:58
1296,1296,853,964,662,127,128,128,101,101,101,102,35,12,12,82,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:33:58
1258,1258,876,984,748,121,120,120,116,116,116,115,6,12,12,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:35:58
1304,1304,906,1033,756,138,139,139,138,138,138,139,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:37:58
1289,1289,822,968,669,155,155,155,143,143,143,143,16,12,12,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:39:58
1303,1303,695,777,580,99,99,99,98,98,98,98,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:41:58
1287,1287,810,877,711,83,83,83,83,83,83,83,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:43:58
1258,1258,849,913,751,81,81,81,81,81,81,81,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:45:58
1313,1313,683,762,579,92,91,91,92,92,92,91,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:47:58
1298,1298,764,847,664,91,92,92,91,91,91,92,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:49:58
1290,1290,706,761,618,71,71,71,71,71,71,71,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:51:58
1300,1300,658,737,561,88,88,88,88,88,88,88,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:53:58
1256,1256,725,795,616,90,89,89,90,90,90,89,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:55:58
1307,1307,774,825,691,67,67,67,67,67,67,67,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:57:58
1298,1298,750,822,657,82,83,83,82,82,82,83,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 23:59:58
1290,1290,1216,1428,969,233,232,232,226,226,226,225,9,12,12,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:01:58
1258,1258,1600,1748,1425,161,162,162,161,161,161,162,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:03:58
1290,1290,1066,1131,966,83,83,83,82,82,82,82,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:05:58
1308,1308,793,821,731,45,45,45,45,45,45,45,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:07:58
1295,1295,20,16,4,6,6,6,6,6,6,6,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:09:58
1264,1264,23,11,3,4,4,4,4,4,4,4,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:11:58
1301,1301,110,350,5,260,258,258,71,71,71,69,252,12,12,78,51,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:13:58
1281,1281,105,388,8,294,295,295,76,76,76,77,290,12,12,81,56,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:15:58
1312,1312,760,925,466,183,184,184,83,83,83,84,134,12,12,226,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:17:58
1298,1298,1121,1182,1033,75,75,75,74,74,74,74,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:19:58
1271,1271,882,943,789,77,77,77,77,77,77,77,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:21:58
1299,1299,925,991,825,83,83,83,83,83,83,83,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:23:58
1284,1284,922,999,826,86,86,86,86,86,86,86,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:25:58
1305,1305,991,1074,898,88,88,88,88,88,88,88,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:27:58
1291,1291,1002,1077,905,86,86,86,86,86,86,86,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:29:58
1269,1269,935,1007,833,85,85,85,85,85,85,85,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:31:58
1300,1300,953,1025,872,77,77,77,76,76,76,76,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:33:58
1282,1282,184,197,161,18,18,18,18,18,18,18,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:35:58
1304,1304,24,20,2,9,9,9,9,9,9,9,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:37:58
1257,1257,47,134,3,97,96,96,28,28,28,27,92,12,12,30,18,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:39:58
1309,1309,104,378,1,291,291,291,74,74,74,74,289,12,12,83,58,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:41:58
1301,1301,298,564,4,289,289,289,74,74,74,74,287,12,12,269,59,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:43:58
1276,1276,964,1022,874,76,77,77,70,70,70,71,8,12,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:45:58
1284,1284,1063,1135,971,82,82,82,82,82,82,82,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:47:58
1297,1297,1046,1119,969,75,75,75,75,75,75,75,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:49:58
1294,1294,805,876,699,88,88,88,88,88,88,88,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:51:58
1298,1298,888,951,793,80,79,79,79,79,79,78,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:53:58
1272,1272,207,211,170,20,21,21,20,20,20,21,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:55:58
1288,1288,14,10,2,4,4,4,4,4,4,4,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:57:58
1300,1300,45,128,5,92,91,91,26,26,26,25,88,12,12,28,18,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 00:59:58
1291,1291,101,378,2,291,291,291,74,74,74,74,289,12,12,83,58,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:01:58
1299,1299,295,566,5,289,289,289,74,74,74,74,287,12,12,270,58,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:03:58
1278,1278,780,859,689,89,89,89,79,79,79,79,13,12,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:05:58
1282,1282,787,847,700,73,74,74,73,73,73,74,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:07:58
1298,1298,880,944,802,71,71,71,71,71,71,71,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:09:58
1294,1294,886,954,798,78,78,78,78,78,78,78,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:11:58
1298,1298,942,1008,854,77,77,77,77,77,77,77,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:13:58
1277,1277,9,3,1,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:15:58
1287,1287,13,10,1,4,4,4,4,4,4,4,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:17:58
1300,1300,61,220,4,165,164,164,45,45,45,44,160,12,12,47,33,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:19:58
1292,1292,101,380,3,290,289,289,75,75,75,74,286,12,12,84,55,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:21:58
1299,1299,570,806,288,246,248,248,74,74,74,76,230,12,12,254,49,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:23:58
1271,1271,907,979,816,82,81,81,82,82,82,81,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:25:58
1288,1288,882,955,785,85,85,85,85,85,85,85,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:27:58
1297,1297,801,868,721,73,73,73,73,73,73,73,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:29:58
1294,1294,682,731,618,56,57,57,56,56,56,57,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:31:58
1297,1297,21,9,7,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:33:58
1270,1270,9,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:35:58
1288,1288,74,278,0,213,211,211,55,55,55,53,210,12,12,64,43,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:37:58
1290,1290,95,378,2,290,290,290,74,74,74,74,288,12,12,83,55,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:39:58
1296,1296,673,860,398,200,202,202,67,67,67,69,178,12,12,238,39,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:41:58
1302,1302,887,956,790,83,83,83,83,83,83,83,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:43:58
1260,1260,831,920,723,99,98,98,99,99,99,98,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:45:58
1307,1307,558,583,510,36,37,37,36,36,36,37,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:47:58
1283,1283,9,5,1,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:49:58
1305,1305,27,44,2,31,29,29,11,11,11,9,26,12,12,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:51:58
1260,1260,93,375,0,287,288,288,71,71,71,72,288,12,12,88,56,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:53:58
1281,1281,95,365,2,281,281,281,73,73,73,73,278,12,12,79,55,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:55:58
1314,1314,926,1053,646,141,142,142,75,75,75,76,88,12,12,212,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:57:58
1301,1301,884,954,796,79,79,79,79,79,79,79,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 01:59:58
1291,1291,511,544,458,43,43,43,43,43,43,43,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:01:58
1269,1269,11,4,1,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:03:58
1283,1283,19,6,4,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:05:58
1306,1306,92,367,2,280,279,279,71,71,71,70,278,12,12,84,55,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:07:58
1298,1298,90,375,4,289,289,289,73,73,73,73,288,12,12,81,57,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:09:58
1259,1259,902,1046,627,154,155,155,72,72,72,73,110,12,12,220,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:11:58
1301,1301,1287,1343,1205,69,69,69,69,69,69,69,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:13:58
1276,1276,265,283,234,24,24,24,24,24,24,24,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:15:58
1309,1309,11,2,0,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:17:58
1302,1302,30,96,2,71,70,70,20,20,20,19,68,12,12,21,13,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:19:58
1263,1263,97,371,2,284,284,284,72,72,72,72,282,12,12,83,58,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:21:58
1301,1301,205,493,0,293,293,293,74,74,74,74,292,12,12,199,57,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:23:58
1282,1282,993,1083,840,97,98,98,72,72,72,73,34,12,12,82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:25:58
1304,1304,844,901,767,67,67,67,66,66,66,66,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:27:58
1300,1300,21,4,0,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:29:58
1248,1248,19,8,4,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:31:58
1302,1302,50,202,0,157,155,155,40,40,40,38,155,12,12,45,31,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:33:58
1292,1292,92,370,2,283,284,284,73,73,73,74,281,12,12,82,55,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:35:58
1303,1303,445,697,168,256,255,255,76,76,76,75,240,12,12,258,51,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:37:58
1299,1299,1046,1113,966,73,74,74,73,73,73,74,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:39:58
1291,1291,453,480,404,37,38,38,37,37,37,38,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:41:58
1268,1268,10,1,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:43:58
1284,1284,17,7,1,3,3,3,3,3,3,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:45:58
1305,1305,102,382,2,290,290,290,74,74,74,74,288,12,12,88,57,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:47:58
1294,1294,91,381,3,294,293,293,76,76,76,75,290,12,12,81,58,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:49:58
1295,1295,780,915,502,147,148,148,74,74,74,75,98,12,12,216,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:51:58
1265,1265,888,938,825,57,57,57,56,56,56,56,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:53:58
1295,1295,13,4,1,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:55:58
1303,1303,7,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:57:58
1300,1300,58,231,3,176,174,174,46,46,46,44,173,12,12,51,36,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 02:59:58
1289,1289,100,380,3,289,290,290,73,73,73,74,288,12,12,86,56,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 03:01:58
1271,1271,438,658,168,228,229,229,67,67,67,68,215,12,12,248,45,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 03:03:58
1287,1287,1037,1103,948,77,77,77,77,77,77,77,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 03:05:58
1301,1301,230,230,218,6,6,6,6,6,6,6,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 03:07:58
1298,1298,2,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 03:09:58
1292,1292,44,159,0,122,121,121,31,31,31,30,121,12,12,37,24,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 03:11:58
