<:GIN:>,Response=<:MAP:>,infra.grpc.handler,GetLatestMailChannelOrderByHashCode: get empty mail channel order,RecordThirdPartyCost,send by <:*:> OrderID=<:SEQ:> <:traceID:> <:transactionID:> <:spanID:>,begin Consume call,deal<:SmsCallback:>,receive <:*:>,dealSmsCallback complete <:callback:>,no need process continue:<:SEQ:> I STATUS c:true in:<:NUM:> target:<:NUM:> type:int64 CH VERSION <:*:> <:*:> <:*:> type:string,PushSmsOrderResult: <:result:>,getAppSmsLimit <:*:> not exist,not find dictionary type=<:NUM:>,scCallBack receive <:request:>,UpdateWeChatLog UpdateWeChatStatus msgID=<:NUM:> code=<:NUM:> <:detail:>,WeChatMsg Send WechatMsg <:*:> <:*:> <:overLimit:>,send by <:*:> OrderID=<:SEQ:>,<:dealMailCallback:>,dealMailCallback complete <:callback:>,sanZi <:*:> return <:*:> <:traceID:> <:transactionID:> <:spanID:>,PushMailSendResult: <:result:>,scCallBack DealCallBack <:event:>,begin <:*:>,use preferred orderID=<:SEQ:> <:channel:>,SendMailTask success,SendMail cast=<:NUM:> Ms,saveChannelOrder orderID=<:SEQ:>,SendWeChatMsg <:*:>,uCloud <:*:> callback return <:*:> <:traceID:> <:transactionID:> <:spanID:>,syncSmsChannel: m.doSyncSmsChannel: sms <:channel:>,<:NUM:> <:*:>,load <:*:> config ok,dealSmsCallback dealSmsCallbackRetry <:order:>,juhe sendSms <:rs:>,resetApproveCallbackTask taskID=<:SEQ:>,ykmsymsg <:*:> start kms,syncSmsStatusCode: m.doSyncSmsStatusCode: sms <:status:>,version,ykms addr: ykms://ymsg@<:IP:>:<:NUM:>,waiting task controller finished,task controller finished,dao close finished,<:ChineseInfo:>,msg,timestamp,unknown
1005,978,981,886,102,46,71,45,45,45,59,43,10,71,28,42,42,59,15,15,3,16,16,12,12,12,12,12,8,18,5,9,6,1,1,0,2,1,1,1,1,2,1,0,45,2023-09-08 10:32:46,0
958,931,938,868,74,31,47,40,41,40,38,40,14,30,24,33,32,42,17,17,1,16,16,9,9,7,7,7,4,12,5,0,0,1,0,0,0,1,0,0,0,0,0,1,33,2023-09-08 10:34:46,12
1083,1047,1230,840,121,44,114,42,42,42,95,41,15,45,31,56,55,64,31,31,4,31,16,19,19,21,16,16,12,7,5,8,6,1,2,0,2,1,1,1,1,2,1,1,60,2023-09-08 10:36:46,26
983,950,973,873,103,59,106,62,66,62,89,61,19,41,42,26,25,77,25,25,1,25,25,17,17,17,17,17,4,14,5,0,0,1,5,0,0,0,0,0,0,0,0,4,26,2023-09-08 10:38:46,1
1015,980,1248,860,134,54,100,64,64,64,84,52,38,30,35,51,50,83,20,20,4,20,19,16,16,16,16,16,16,14,5,7,6,11,1,0,2,1,1,1,1,2,1,0,54,2023-09-08 10:40:46,5
1040,1018,1043,952,112,42,120,37,35,37,100,30,26,56,45,43,43,69,25,25,1,25,25,20,20,20,20,20,14,7,5,0,0,7,0,0,0,1,0,0,0,0,0,0,43,2023-09-08 10:42:46,6
956,929,982,896,93,47,66,57,58,57,55,56,8,45,22,34,33,59,15,15,1,15,11,11,11,11,11,11,6,2,5,9,6,1,2,0,2,1,1,1,1,2,1,1,37,2023-09-08 10:44:46,7
1085,1056,1232,861,115,40,88,42,42,42,73,40,22,45,31,57,56,58,21,21,3,21,16,15,15,15,15,15,23,6,5,8,6,2,2,0,2,1,1,1,1,2,1,2,60,2023-09-08 10:46:46,16
990,965,1020,947,106,31,80,36,37,36,67,35,13,41,30,61,61,45,17,17,2,17,17,13,13,13,13,13,33,8,5,0,0,1,1,0,0,0,0,0,0,0,0,1,61,2023-09-08 10:48:46,3
981,960,1376,1001,87,42,102,34,35,34,85,32,22,30,40,26,26,61,25,25,2,25,23,17,17,17,17,17,1,9,5,9,6,2,1,0,2,1,1,1,1,2,1,0,29,2023-09-08 10:50:46,5
1081,1020,737,476,288,220,107,173,171,173,89,167,19,56,37,41,41,247,20,20,11,20,19,18,18,18,18,18,19,9,5,0,0,5,0,0,0,1,0,0,0,0,0,1,41,2023-09-08 10:52:46,14
990,969,108,0,110,33,162,41,42,41,134,39,12,45,60,50,50,61,33,33,4,33,33,28,28,27,27,27,4,5,5,8,6,0,2,0,2,1,1,1,1,2,1,2,53,2023-09-08 10:54:46,6
1113,1067,386,0,116,47,147,85,85,85,123,82,18,45,56,42,41,73,30,30,3,31,31,24,24,25,25,25,10,10,5,9,6,2,0,0,2,1,1,1,1,2,1,0,45,2023-09-08 10:56:46,8
960,935,73,0,85,32,92,42,42,42,77,38,17,41,38,35,35,50,24,24,2,23,23,15,15,15,15,15,9,7,5,0,0,3,2,0,0,0,0,0,0,0,0,0,35,2023-09-08 10:58:46,4
1112,1011,545,0,356,236,138,217,215,217,115,170,252,30,47,49,49,307,25,25,35,24,24,23,23,23,23,23,21,12,5,9,6,43,2,0,2,1,1,1,1,2,1,6,52,2023-09-08 11:00:46,62
1055,1005,124,0,112,40,44,78,74,78,37,46,29,71,17,53,53,59,9,9,31,10,10,7,7,7,7,7,15,8,5,7,6,12,1,0,2,1,1,1,1,2,1,0,56,2023-09-08 11:02:46,36
989,953,167,4,166,94,132,74,75,74,110,72,21,30,45,48,24,118,23,23,1,23,23,22,22,22,22,22,5,10,5,0,0,2,2,0,0,1,0,0,0,0,0,0,49,2023-09-08 11:04:46,31
1077,1045,1282,925,85,38,96,109,108,109,80,107,20,45,33,29,29,56,22,22,1,22,17,16,16,16,16,16,9,9,5,9,6,2,0,0,2,1,1,1,1,2,1,0,32,2023-09-08 11:06:46,7
973,932,1025,923,107,82,66,92,92,92,55,91,19,56,24,13,13,94,14,14,4,14,13,11,11,11,11,11,4,8,5,3,6,1,1,0,2,0,1,1,1,2,1,0,16,2023-09-08 11:08:46,5
1013,984,1284,896,111,70,92,59,59,59,76,57,33,15,31,23,23,88,18,18,4,18,16,16,16,16,15,15,3,10,5,0,0,2,1,0,0,1,0,0,0,0,0,0,23,2023-09-08 11:10:46,7
1029,996,962,877,107,44,64,89,90,89,54,73,29,71,32,39,39,68,22,22,9,22,22,10,10,10,10,10,8,10,5,8,6,14,0,0,2,1,1,1,1,2,1,0,42,2023-09-08 11:12:46,0
988,949,957,854,105,46,128,53,53,53,106,52,10,45,42,36,36,69,28,28,2,29,23,22,22,22,19,19,1,13,5,9,6,1,4,0,2,1,1,1,1,2,1,1,39,2023-09-08 11:14:46,11
1035,1011,1213,863,74,33,64,34,35,34,54,34,5,30,20,31,30,43,14,14,3,13,10,10,10,10,9,9,7,11,5,0,0,0,1,0,0,1,0,0,0,0,0,1,32,2023-09-08 11:16:46,11
986,963,959,884,86,32,144,28,29,28,120,28,11,56,45,30,30,56,27,27,0,27,24,24,24,24,22,22,10,12,5,8,6,0,1,0,2,0,1,1,1,2,1,1,33,2023-09-08 11:18:46,7
1031,1008,1254,882,101,47,162,54,54,54,135,48,28,30,57,20,20,81,30,30,2,30,30,27,27,27,27,27,7,9,5,6,6,6,1,0,2,1,1,1,1,2,1,0,24,2023-09-08 11:20:46,4
1035,1014,1015,924,97,43,120,46,45,46,100,42,13,56,52,31,30,66,32,32,1,32,32,20,20,20,20,20,3,10,5,0,0,3,1,0,0,1,0,0,0,0,0,0,31,2023-09-08 11:22:46,5
981,958,972,874,106,51,150,52,52,52,125,51,16,45,66,29,26,77,41,41,3,41,41,25,25,25,25,25,8,12,5,3,6,1,2,0,2,1,1,1,1,2,1,0,32,2023-09-08 11:24:46,4
1103,1080,1212,866,110,30,84,41,41,41,70,40,13,45,30,63,63,47,16,16,5,16,16,14,14,14,14,14,45,4,5,9,6,0,2,0,2,1,1,1,1,2,1,3,66,2023-09-08 11:26:46,9
977,958,1058,968,125,58,72,61,61,61,60,53,41,56,27,47,46,78,16,16,3,16,15,12,12,12,12,12,26,7,5,9,6,8,1,0,2,0,1,1,1,2,1,1,50,2023-09-08 11:28:46,7
1057,1023,1378,988,131,54,162,58,59,58,135,47,40,15,58,37,37,94,38,38,5,38,34,27,27,27,24,24,13,7,5,0,0,11,1,0,0,1,0,0,0,0,0,3,37,2023-09-08 11:30:46,12
1033,1013,531,443,100,38,120,53,52,53,100,51,14,71,46,39,39,61,26,26,2,26,26,20,20,20,20,20,14,8,5,7,6,2,1,0,2,1,1,1,1,2,1,1,42,2023-09-08 11:32:46,15
972,949,64,0,91,37,60,45,46,45,50,39,21,45,22,38,38,54,12,12,0,12,12,10,10,10,10,10,22,8,5,7,6,7,3,0,2,1,1,1,1,2,1,2,41,2023-09-08 11:34:46,8
1092,1061,386,0,147,60,92,60,60,60,76,46,51,30,38,56,56,90,22,22,4,22,22,16,16,16,16,16,28,9,5,0,0,14,1,0,0,1,0,0,0,0,0,0,56,2023-09-08 11:36:46,0
1004,980,108,0,127,42,136,43,43,43,114,42,21,56,52,61,45,66,30,30,1,30,30,22,22,22,22,22,20,10,5,8,6,1,0,0,2,0,1,1,1,2,1,0,64,2023-09-08 11:38:46,27
1086,1047,378,0,145,49,140,61,60,61,117,59,12,30,53,70,70,75,30,30,5,30,30,23,23,23,23,23,47,18,5,9,6,2,1,0,2,1,1,1,1,2,1,1,73,2023-09-08 11:40:46,7
1057,1015,386,0,423,343,120,196,192,196,100,193,9,71,46,57,57,366,26,26,9,26,26,20,20,20,20,20,34,11,5,7,6,3,1,0,2,1,1,1,1,2,1,0,60,2023-09-08 11:42:46,2
1025,940,118,0,124,75,78,215,219,215,65,210,12,30,31,32,32,92,18,18,4,18,18,13,13,13,13,13,4,6,5,0,0,4,3,0,0,1,0,0,0,0,0,1,32,2023-09-08 11:44:46,3
1098,1075,1289,932,100,42,102,42,42,42,85,41,14,45,40,41,40,60,24,24,2,24,23,17,17,17,17,17,25,9,5,9,6,1,2,0,2,1,1,1,1,2,1,0,44,2023-09-08 11:46:46,4
996,961,1041,949,103,41,168,61,64,61,140,60,5,56,57,33,33,69,31,31,2,31,29,28,28,28,28,28,10,10,5,8,6,0,5,0,2,0,1,1,1,2,1,3,36,2023-09-08 11:48:46,4
972,954,1244,891,74,33,60,40,40,40,50,38,16,15,22,29,29,45,12,12,0,12,12,10,10,10,10,10,10,11,5,0,0,2,0,0,0,1,0,0,0,0,0,0,29,2023-09-08 11:50:46,4
1049,1035,978,902,95,28,108,27,27,27,90,27,9,71,46,49,49,46,28,28,0,28,28,18,18,18,18,18,22,3,5,8,6,0,2,0,2,1,1,1,1,2,1,0,52,2023-09-08 11:52:46,14
1035,1011,990,868,146,37,204,41,40,41,170,39,17,45,80,72,71,74,46,46,3,46,46,34,34,34,34,34,21,11,5,8,6,2,0,0,2,1,1,1,1,2,1,0,75,2023-09-08 11:54:46,19
1082,1063,1217,870,76,27,120,30,31,30,100,30,10,30,42,29,28,47,24,24,2,24,22,20,20,20,20,20,11,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,29,2023-09-08 11:56:46,9
976,960,973,894,98,25,114,28,28,28,95,27,11,56,43,53,53,45,24,24,0,24,24,19,19,19,19,19,19,11,5,6,6,1,0,0,2,0,1,1,1,2,1,0,56,2023-09-08 11:58:46,7
1061,1007,1301,898,125,51,174,82,80,82,145,50,23,30,63,40,40,85,34,34,30,34,34,29,29,29,29,29,13,14,5,8,6,5,0,0,2,1,1,1,1,2,1,1,43,2023-09-08 12:00:46,29
1019,996,989,905,90,30,60,35,37,35,50,34,15,71,24,49,49,41,14,14,0,14,14,10,10,10,10,10,8,8,5,8,6,1,2,0,2,1,1,1,1,2,1,1,52,2023-09-08 12:02:46,0
965,954,987,900,87,26,105,26,26,26,87,26,7,30,52,43,41,45,35,35,0,34,34,18,18,17,17,17,2,5,5,0,0,1,0,0,0,1,0,0,0,0,0,0,43,2023-09-08 12:04:46,4
1037,1018,1213,888,58,24,21,30,29,30,18,25,14,45,8,26,24,31,8,8,0,9,5,3,3,4,4,4,10,5,5,5,6,4,0,0,2,1,1,1,1,2,1,0,29,2023-09-08 12:06:46,9
937,920,1007,963,46,25,42,24,24,24,35,23,12,56,14,13,12,33,7,7,1,7,7,7,7,7,7,7,2,9,5,7,6,1,0,0,2,0,1,1,1,2,1,0,16,2023-09-08 12:08:46,1
962,948,1345,1027,47,22,30,25,24,25,25,21,16,30,10,15,15,32,5,5,0,5,5,5,5,5,5,5,8,6,5,7,6,4,1,0,2,1,1,1,1,2,1,0,18,2023-09-08 12:10:46,5
1000,976,343,284,66,42,30,40,41,40,25,40,10,56,10,19,19,47,5,5,4,5,5,5,5,5,5,5,7,14,5,0,0,0,1,0,0,1,0,0,0,0,0,1,19,2023-09-08 12:12:46,5
922,904,41,0,43,24,18,28,28,28,15,28,8,45,2,16,16,27,4,4,1,4,1,3,3,3,1,1,2,7,5,9,6,0,0,0,2,1,1,1,1,2,1,0,19,2023-09-08 12:14:46,5
1034,1019,325,0,58,28,12,34,33,34,10,32,14,45,4,27,27,31,2,2,1,2,2,2,2,2,2,2,14,6,5,8,6,1,1,0,2,1,1,1,1,2,1,0,30,2023-09-08 12:16:46,1
913,903,29,0,34,21,6,23,23,23,5,22,12,26,2,11,11,23,1,1,0,1,1,1,1,1,1,1,4,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2023-09-08 12:18:46,0
968,953,318,0,50,28,18,31,31,31,15,28,15,45,6,16,15,34,3,3,0,3,3,3,3,3,3,3,11,7,5,7,6,3,0,0,2,1,1,1,1,2,1,0,19,2023-09-08 12:20:46,1
993,977,46,0,53,34,30,32,33,32,25,32,14,71,10,14,14,39,5,5,0,5,5,5,5,5,5,5,8,8,5,8,6,0,1,0,2,1,1,1,1,2,1,1,17,2023-09-08 12:22:46,2
927,915,43,3,41,17,46,21,21,21,38,21,5,45,17,16,16,25,9,9,2,9,9,8,8,8,8,8,2,3,5,5,6,0,0,0,2,1,1,1,1,2,1,0,19,2023-09-08 12:24:46,0
1076,1059,1270,921,83,30,92,30,29,30,76,28,8,30,38,36,36,47,22,22,0,22,22,16,16,16,16,16,15,11,5,0,0,1,0,0,0,1,0,0,0,0,0,0,36,2023-09-08 12:26:46,1
915,899,961,923,42,22,24,26,26,26,21,25,5,56,6,16,16,26,3,3,3,3,3,3,3,3,3,3,3,5,5,7,6,1,0,0,2,0,1,1,1,2,1,0,19,2023-09-08 12:28:46,0
1001,987,1217,885,70,24,106,25,25,25,87,21,17,30,39,23,23,47,20,20,1,20,20,19,19,19,19,19,6,8,5,8,6,4,0,0,2,1,1,1,1,2,1,0,26,2023-09-08 12:30:46,2
991,980,957,892,59,25,44,23,23,23,38,23,7,71,17,28,28,31,11,11,0,11,11,6,6,6,6,6,7,6,5,9,6,0,0,0,2,1,1,1,1,2,1,0,31,2023-09-08 12:32:46,0
926,911,908,868,44,21,18,28,28,28,15,25,12,30,7,16,16,28,4,4,3,4,4,3,3,3,3,3,1,6,5,0,0,4,0,0,0,1,0,0,0,0,0,3,16,2023-09-08 12:34:46,5
1040,1019,1191,843,82,48,24,49,50,49,20,44,26,45,8,25,23,57,4,4,1,4,4,4,4,4,4,4,10,12,5,9,6,5,1,0,2,1,1,1,1,2,1,2,28,2023-09-08 12:36:46,7
921,907,906,866,45,29,18,32,31,32,15,30,7,56,6,12,12,33,3,3,1,3,3,3,3,3,3,3,3,8,5,8,6,1,1,0,2,0,1,1,1,2,1,1,15,2023-09-08 12:38:46,6
963,955,1213,888,57,20,30,20,20,20,25,18,8,15,11,30,30,27,6,6,1,6,6,5,5,5,5,5,11,4,5,0,0,2,0,0,0,1,0,0,0,0,0,1,30,2023-09-08 12:40:46,5
998,985,979,933,52,26,42,25,26,25,35,25,3,71,15,19,19,33,8,8,3,8,8,7,7,7,7,7,6,6,5,9,6,0,2,0,2,1,1,1,1,2,1,1,22,2023-09-08 12:42:46,0
918,909,934,896,41,18,12,18,18,18,10,18,5,45,4,21,21,20,2,2,1,2,2,2,2,2,2,2,3,6,5,8,6,0,0,0,2,1,1,1,1,2,1,0,24,2023-09-08 12:44:46,2
1047,1027,1214,883,66,30,30,36,36,36,25,32,8,45,13,27,27,39,8,8,4,8,8,5,5,5,5,5,13,11,5,4,6,4,1,0,2,1,1,1,1,2,1,1,30,2023-09-08 12:46:46,1
923,915,1007,971,39,15,36,17,17,17,30,16,4,41,12,17,17,22,6,6,0,6,6,6,6,6,6,6,2,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,17,2023-09-08 12:48:46,5
966,949,1347,1016,53,22,24,26,26,26,20,25,10,30,8,26,25,27,4,4,0,4,4,4,4,4,4,4,12,9,5,9,6,1,1,0,2,1,1,1,1,2,1,0,29,2023-09-08 12:50:46,1
999,982,446,383,66,37,54,32,32,32,45,32,17,71,26,20,20,46,17,17,1,17,17,9,9,9,9,9,3,2,5,8,6,0,0,0,2,1,1,1,1,2,1,0,23,2023-09-08 12:52:46,2
939,928,49,0,54,14,60,19,18,19,50,18,3,45,21,28,28,26,12,12,2,12,11,10,10,10,10,10,5,6,5,8,6,1,0,0,2,1,1,1,1,2,1,0,31,2023-09-08 12:54:46,8
1035,1027,312,0,40,12,36,13,13,13,30,13,4,30,16,22,22,18,10,10,0,10,10,6,6,6,6,6,10,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,22,2023-09-08 12:56:46,0
925,911,42,0,49,22,36,23,24,23,30,22,4,56,14,20,20,29,8,8,0,8,8,6,6,6,6,6,6,9,5,8,6,1,1,0,2,0,1,1,1,2,1,1,23,2023-09-08 12:58:46,1
984,967,334,0,53,16,24,26,26,26,20,17,9,30,8,31,31,22,5,5,7,5,4,4,4,4,4,4,14,5,5,8,6,2,0,0,2,1,1,1,1,2,1,0,34,2023-09-08 13:00:46,2
1021,1008,84,0,89,24,72,27,27,27,60,27,6,71,41,53,53,36,29,29,1,29,29,12,12,12,12,12,9,4,5,8,6,0,0,0,2,1,1,1,1,2,1,0,56,2023-09-08 13:02:46,5
971,957,73,5,74,23,108,24,24,24,90,23,12,30,50,32,30,42,32,32,1,32,32,18,18,18,18,18,6,6,5,0,0,1,0,0,0,1,0,0,0,0,0,0,32,2023-09-08 13:04:46,2
1055,1036,1293,948,68,31,84,30,30,30,70,31,14,45,31,23,20,45,21,21,0,21,17,14,14,14,14,14,6,9,5,8,6,0,0,0,2,1,1,1,1,2,1,0,26,2023-09-08 13:06:46,8
936,909,962,921,43,29,24,30,30,30,20,29,8,56,8,9,9,34,18,18,2,18,4,4,4,4,4,4,1,8,5,8,6,1,0,0,2,0,1,1,1,2,1,0,12,2023-09-08 13:08:46,14
966,950,1218,883,58,36,58,33,33,33,48,33,11,30,19,12,12,46,9,9,2,9,9,10,10,10,10,10,5,9,5,7,6,0,0,0,2,1,1,1,1,2,1,0,15,2023-09-08 13:10:46,3
994,972,908,867,44,28,14,30,31,30,12,30,6,56,5,14,14,30,3,3,2,3,3,2,2,2,2,2,3,11,5,0,0,0,3,0,0,1,0,0,0,0,0,1,14,2023-09-08 13:12:46,1
934,919,858,802,59,32,36,31,31,31,30,31,14,45,14,21,21,38,8,8,1,8,8,6,6,6,6,6,3,7,5,8,6,0,0,0,2,1,1,1,1,2,1,0,24,2023-09-08 13:14:46,1
1054,1034,1193,850,75,35,54,37,38,37,45,37,16,45,20,31,31,44,11,11,3,11,11,9,9,9,9,9,14,6,5,8,6,0,2,0,2,1,1,1,1,2,1,1,35,2023-09-08 13:16:46,4
957,941,941,876,71,33,96,30,30,30,80,30,12,56,36,22,22,49,20,20,1,20,20,16,16,16,16,16,6,7,5,9,6,0,1,0,2,0,1,1,1,2,1,0,25,2023-09-08 13:18:46,3
975,958,1195,865,57,34,48,39,38,39,40,36,14,15,18,13,13,44,10,10,1,10,10,8,8,8,8,8,8,6,5,0,0,2,0,0,0,1,0,0,0,0,0,0,13,2023-09-08 13:20:46,1
987,969,1007,963,47,32,18,32,32,32,15,32,9,71,6,12,12,35,3,3,0,3,3,3,3,3,3,3,4,11,5,7,6,0,1,0,2,1,1,1,1,2,1,0,15,2023-09-08 13:22:46,1
947,927,980,912,73,39,60,40,40,40,50,40,8,45,20,24,21,49,10,10,2,10,10,10,10,10,10,10,5,10,5,9,6,0,2,0,2,1,1,1,1,2,1,0,27,2023-09-08 13:24:46,3
1028,1018,1203,886,43,17,30,17,17,17,25,16,8,45,10,20,20,23,5,5,1,5,5,5,5,5,5,5,7,4,5,7,6,1,0,0,2,1,1,1,1,2,1,0,23,2023-09-08 13:26:46,0
971,956,1062,993,73,29,138,29,29,29,115,27,15,41,52,19,19,54,29,29,0,29,29,23,23,23,23,23,2,9,5,0,0,2,0,0,0,0,0,0,0,0,0,0,19,2023-09-08 13:28:46,1
964,949,1343,1006,65,36,30,37,37,37,25,36,4,30,11,23,23,42,6,6,0,6,6,5,5,5,5,5,9,12,5,8,6,1,2,0,2,1,1,1,1,2,1,0,26,2023-09-08 13:30:46,2
995,972,451,394,63,25,24,27,29,27,20,26,8,71,8,30,30,29,4,4,2,4,4,4,4,4,4,4,6,6,5,9,6,0,0,2,2,1,1,1,1,2,1,2,33,2023-09-08 13:32:46,4
996,977,93,0,92,37,169,28,29,28,140,28,6,30,69,26,25,66,41,41,0,41,40,29,29,29,29,29,1,10,5,0,0,0,3,8,0,1,0,0,0,0,0,1,26,2023-09-08 13:34:46,7
1079,1047,381,0,113,59,107,58,60,58,90,57,18,45,38,35,34,78,21,21,2,21,21,17,17,17,17,17,13,15,5,8,6,2,4,8,2,1,1,1,1,2,1,2,38,2023-09-08 13:36:46,2
982,970,77,0,89,31,126,29,29,29,105,28,16,41,54,36,35,53,33,33,3,33,33,21,21,21,21,21,11,5,5,6,6,1,1,7,2,0,1,1,1,2,1,0,39,2023-09-08 13:38:46,4
981,958,360,0,84,38,72,37,37,37,60,36,13,45,30,33,31,51,17,17,1,17,17,12,12,12,12,12,6,14,5,7,6,1,1,8,2,1,1,1,1,2,1,0,36,2023-09-08 13:40:46,2
1070,1037,89,0,107,47,108,53,55,53,90,52,15,56,59,41,41,66,42,42,2,42,42,18,18,18,18,18,17,11,5,0,0,1,3,8,0,1,0,0,0,0,0,2,42,2023-09-08 13:42:46,3
969,939,72,0,80,33,104,36,37,36,87,35,11,45,32,29,29,51,24,24,0,24,18,17,17,17,14,14,7,8,5,8,6,1,2,8,2,1,1,1,1,2,1,1,32,2023-09-08 13:44:46,12
1054,1043,1267,926,74,35,66,31,31,31,55,31,9,45,22,28,28,46,11,11,0,11,11,11,11,11,11,11,16,6,5,8,6,0,0,8,2,1,1,1,1,2,1,0,31,2023-09-08 13:46:46,2
933,919,999,953,52,24,24,30,31,30,20,30,4,56,8,24,24,28,4,4,0,4,4,4,4,4,4,4,6,7,5,8,6,0,1,8,2,0,1,1,1,2,1,1,27,2023-09-08 13:48:46,1
964,955,1234,889,62,17,66,19,19,19,55,19,7,15,28,34,33,28,17,17,1,17,17,11,11,11,11,11,8,5,5,0,0,0,0,8,0,1,0,0,0,0,0,0,34,2023-09-08 13:50:46,6
1049,1028,975,886,96,40,138,39,39,39,115,37,13,71,56,31,31,65,34,34,3,34,33,23,23,23,23,23,5,10,5,7,6,2,0,8,2,1,1,1,1,2,1,0,34,2023-09-08 13:52:46,9
1019,924,913,863,365,17,42,165,165,165,35,160,307,45,16,37,37,328,9,9,14,9,9,7,7,7,7,7,12,5,5,7,6,5,0,5,2,1,1,1,1,2,1,2,40,2023-09-08 13:54:46,152
1083,1050,1254,873,118,55,113,51,51,51,94,47,21,45,32,40,39,78,20,20,3,20,16,19,19,19,16,16,17,13,5,8,6,4,2,2,2,1,1,1,1,2,1,0,43,2023-09-08 13:56:46,16
993,960,984,883,113,57,139,57,58,57,116,57,19,41,46,32,30,81,23,23,2,23,23,23,23,23,23,23,11,12,5,0,0,0,1,2,0,0,0,0,0,0,0,1,32,2023-09-08 13:58:46,6
1069,1000,1249,894,115,35,72,90,82,90,60,40,19,30,26,59,59,56,14,14,44,14,14,12,12,12,12,12,34,13,5,7,6,4,0,2,2,1,1,1,1,2,1,0,62,2023-09-08 14:00:46,23
1040,1002,1043,923,117,49,72,202,202,202,60,198,16,71,34,52,50,65,22,22,6,22,22,12,12,12,12,12,10,18,5,8,6,4,1,1,2,1,1,1,1,2,1,1,55,2023-09-08 14:02:46,157
976,951,977,892,96,45,101,50,50,50,84,47,23,45,40,31,31,65,24,24,2,24,23,17,17,17,17,17,10,10,5,9,6,3,2,0,2,1,1,1,1,2,1,0,34,2023-09-08 14:04:46,4
1091,1061,1255,885,115,45,85,44,47,44,71,42,20,30,33,53,53,62,23,23,1,23,19,14,14,14,14,14,27,11,5,0,0,3,3,0,0,1,0,0,0,0,0,3,53,2023-09-08 14:06:46,9
988,967,1055,959,117,43,108,52,53,52,90,47,23,56,48,51,51,66,30,30,2,30,30,18,18,18,18,18,17,10,5,8,6,5,1,0,2,0,1,1,1,2,1,0,54,2023-09-08 14:08:46,5
1001,976,1369,1005,92,48,90,50,49,50,75,48,23,30,36,27,27,65,21,21,2,21,21,15,15,15,15,15,9,11,5,9,6,2,0,0,2,1,1,1,1,2,1,0,30,2023-09-08 14:10:46,4
1062,1024,466,340,135,75,126,84,84,84,104,82,28,71,55,36,36,99,32,32,5,33,33,22,22,22,22,22,12,20,5,8,6,2,1,0,2,1,1,1,1,2,1,0,39,2023-09-08 14:12:46,4
1012,984,106,0,130,40,156,48,44,48,131,43,21,30,57,58,57,72,33,33,5,32,32,25,25,25,25,25,23,7,5,0,0,4,0,0,0,1,0,0,0,0,0,0,58,2023-09-08 14:14:46,23
1102,1073,387,0,129,49,136,47,49,47,113,45,19,45,53,55,55,74,30,30,3,30,30,23,23,23,23,23,23,14,5,9,6,2,0,0,2,1,1,1,1,2,1,0,58,2023-09-08 14:16:46,3
990,961,91,0,105,49,134,51,50,51,112,47,19,56,51,30,28,75,29,29,0,29,29,22,22,22,22,22,10,13,5,8,6,4,2,0,2,0,1,1,1,2,1,1,33,2023-09-08 14:18:46,3
1023,994,368,0,110,56,72,61,61,61,60,60,31,30,24,40,36,70,12,12,4,12,12,12,12,12,12,12,23,14,5,6,6,1,0,0,2,1,1,1,1,2,1,0,43,2023-09-08 14:20:46,12
1039,1001,84,0,79,34,126,40,40,40,105,40,14,56,32,24,24,55,31,31,1,31,16,21,21,21,16,16,10,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,24,2023-09-08 14:22:46,27
996,974,103,4,108,41,186,41,41,41,155,38,13,45,66,35,35,73,37,37,3,37,36,31,31,31,30,30,9,4,5,8,6,1,4,0,2,1,1,1,1,2,1,1,38,2023-09-08 14:24:46,4
1109,1077,1313,922,125,55,162,55,57,55,135,54,15,45,60,42,42,83,33,33,2,33,33,27,27,27,27,27,15,8,5,7,6,1,5,0,2,1,1,1,1,2,1,2,45,2023-09-08 14:26:46,0
983,955,1052,951,110,55,142,53,54,53,118,53,12,56,47,30,30,80,23,23,0,23,23,24,24,24,24,24,15,5,5,8,6,0,3,0,2,0,1,1,1,2,1,4,33,2023-09-08 14:28:46,10
1024,997,1241,869,106,36,116,47,48,47,97,41,21,15,39,45,37,61,20,20,1,20,20,19,19,19,19,19,14,8,5,0,0,6,2,0,0,1,0,0,0,0,0,1,45,2023-09-08 14:30:46,10
1036,1002,1010,891,140,68,82,88,89,88,68,71,56,71,27,41,41,99,14,14,3,14,14,14,14,14,14,14,16,14,5,4,6,17,0,0,2,1,1,1,1,2,1,1,44,2023-09-08 14:32:46,2
932,911,944,865,82,39,42,39,39,39,32,36,14,45,2,30,22,52,1,1,4,1,1,10,10,10,10,10,7,10,5,8,6,3,0,0,2,1,1,1,1,2,1,2,33,2023-09-08 14:34:46,12
1079,1046,1230,855,109,59,72,55,56,55,59,54,21,45,22,35,35,74,12,12,4,12,12,13,13,13,13,13,15,12,5,9,6,2,2,0,2,1,1,1,1,2,1,1,38,2023-09-08 14:36:46,5
