parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown
10789,10790,10790,10790,4082,126,358,126,126,341,17,126,4082,315,315,314,126,126,126,358,27,27,17,3,3,1,3,3,2,2,2,2,2023-11-24 03:52:00,1
10763,10762,10762,10762,4083,116,345,116,116,332,13,116,4083,311,311,308,116,116,116,345,28,28,13,4,4,2,4,4,4,2,2,2,2023-11-24 03:54:00,1
10753,10754,10754,10754,4080,108,344,108,108,326,18,108,4080,307,307,305,108,108,108,344,27,27,18,3,3,1,3,3,2,2,2,2,2023-11-24 03:56:00,2
10758,10758,10758,10758,4089,116,346,116,116,333,13,116,4089,299,299,297,116,116,116,346,26,26,13,2,2,1,2,2,2,2,2,2,2023-11-24 03:58:00,1
10724,10723,10723,10723,4046,118,350,118,118,334,16,118,4046,299,299,298,118,118,118,350,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-24 04:00:00,0
10780,10777,10780,10780,4071,121,363,121,121,342,21,121,4071,319,319,319,121,121,121,363,29,29,21,5,5,0,5,5,5,2,2,2,2023-11-24 04:02:00,0
10757,10758,10758,10758,4077,119,341,119,119,327,14,119,4077,303,303,302,119,119,119,341,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-24 04:04:00,1
10798,10796,10796,10796,4090,125,355,125,125,336,19,125,4090,308,308,307,125,125,125,355,27,27,19,3,3,1,3,3,3,2,2,2,2023-11-24 04:06:00,2
10791,10792,10792,10792,4078,120,344,120,120,331,13,120,4078,307,307,306,120,120,120,344,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-24 04:08:00,1
10791,10792,10792,10792,4085,125,355,125,125,339,16,125,4085,306,306,305,125,125,125,355,29,29,16,5,5,1,5,5,5,2,2,2,2023-11-24 04:10:00,0
10780,10778,10778,10778,4074,105,412,105,105,341,71,105,4074,319,319,315,105,105,105,412,27,27,20,3,3,4,2,2,2,2,2,2,2023-11-24 04:12:00,52
10767,10768,10768,10768,4072,120,348,120,120,330,18,120,4072,299,299,299,120,120,120,348,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-24 04:14:00,0
10736,10737,10737,10737,4079,114,335,114,114,327,8,114,4079,298,298,296,114,114,114,335,27,27,8,3,3,1,3,3,2,2,2,2,2023-11-24 04:16:00,2
10780,10780,10780,10780,4090,121,349,121,121,331,18,121,4090,304,304,304,121,121,121,349,28,28,18,4,4,0,4,4,4,2,2,2,2023-11-24 04:18:00,0
10758,10758,10758,10758,4067,125,338,125,125,332,6,125,4067,307,307,307,125,125,125,338,26,26,6,2,2,0,2,2,2,2,2,2,2023-11-24 04:20:00,2
10740,10739,10739,10739,4078,113,331,113,113,319,12,113,4078,312,312,311,113,113,113,331,27,27,12,3,3,1,3,3,2,2,2,2,2023-11-24 04:22:00,1
10780,10781,10781,10781,4090,111,357,111,111,340,17,111,4090,310,310,310,111,111,111,357,28,28,17,4,4,0,4,4,4,2,2,2,2023-11-24 04:24:00,0
10687,10685,10685,10685,4054,117,330,117,117,315,15,117,4054,305,305,305,117,118,117,330,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-24 04:26:00,0
10778,10780,10780,10780,4085,121,348,121,121,326,22,121,4085,306,306,306,121,120,121,348,26,26,22,2,2,0,2,2,2,2,2,2,2023-11-24 04:28:00,0
10775,10773,10773,10773,4077,125,354,125,125,335,19,125,4077,311,311,309,125,125,125,354,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-24 04:30:00,1
10770,10769,10769,10769,4078,111,349,111,111,327,22,111,4078,306,306,305,111,111,111,349,29,29,22,5,5,1,5,5,5,2,2,2,2023-11-24 04:32:00,0
10767,10770,10770,10770,4084,119,346,119,119,336,10,119,4084,301,301,298,119,119,119,346,26,26,10,2,2,0,2,2,2,2,2,2,2023-11-24 04:34:00,3
10797,10797,10797,10797,4076,114,358,114,114,345,13,114,4076,306,306,306,114,114,114,358,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-24 04:36:00,0
11185,11185,11185,11185,4092,175,389,175,175,379,10,175,4092,360,360,359,175,175,175,389,26,26,10,2,2,1,2,2,2,2,2,2,2023-11-24 04:38:00,0
11213,11211,11211,11211,4074,185,424,185,185,413,11,185,4074,361,361,361,185,185,185,424,28,28,11,4,4,0,4,4,4,2,2,2,2023-11-24 04:40:00,0
11225,11226,11226,11226,4061,197,424,197,197,414,10,197,4061,369,369,368,197,197,197,424,27,27,10,3,3,0,3,3,2,2,2,2,2023-11-24 04:42:00,4
11276,11277,11277,11277,4084,187,423,187,187,410,13,187,4084,383,383,383,187,187,187,423,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-24 04:44:00,0
11243,11243,11243,11243,4096,192,412,192,192,394,18,192,4096,380,380,377,192,192,192,412,27,27,18,3,3,2,3,3,2,2,2,2,2023-11-24 04:46:00,2
11235,11235,11235,11235,4081,190,429,190,190,413,16,190,4081,356,356,354,190,190,190,429,28,28,16,4,4,1,4,4,4,2,2,2,2023-11-24 04:48:00,1
11154,11152,11152,11152,4050,179,410,179,179,392,18,179,4050,370,370,369,179,179,179,410,25,25,18,2,2,1,2,2,2,2,2,2,2023-11-24 04:50:00,0
11233,11235,11235,11235,4091,175,405,175,175,392,13,175,4091,388,388,384,175,175,175,405,27,27,13,3,3,2,3,3,3,2,2,2,2023-11-24 04:52:00,2
11235,11235,11235,11235,4069,181,421,181,181,406,15,181,4069,381,381,381,181,181,181,421,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-24 04:54:00,2
11247,11247,11247,11247,4082,187,409,187,187,394,15,187,4082,380,380,379,187,187,187,409,29,29,15,5,5,1,5,5,5,2,2,2,2023-11-24 04:56:00,0
11273,11273,11273,11273,4078,193,427,193,193,411,16,193,4078,377,377,374,193,193,193,427,26,26,16,2,2,2,2,2,2,2,2,2,2023-11-24 04:58:00,1
11212,11209,11209,11209,4090,175,414,175,175,396,18,175,4090,366,366,366,175,175,175,414,27,27,18,2,2,0,2,2,2,2,2,2,2023-11-24 05:00:00,0
11221,11218,11219,11219,4061,190,415,190,190,399,16,190,4061,371,371,371,190,190,190,415,27,27,16,3,3,0,3,3,3,2,2,2,2023-11-24 05:02:00,0
11211,11213,11213,11213,4069,189,398,189,189,383,15,189,4069,390,390,389,189,189,189,398,28,28,15,4,4,1,4,4,4,2,2,2,2023-11-24 05:04:00,0
11218,11219,11219,11219,4082,187,417,187,187,398,19,187,4082,370,370,368,187,187,187,417,26,26,19,2,2,2,2,2,2,2,2,2,2023-11-24 05:06:00,3
11225,11227,11227,11227,4091,189,405,189,189,393,12,189,4091,373,373,370,189,189,189,405,27,27,12,3,3,2,3,3,2,2,2,2,2023-11-24 05:08:00,2
11242,11240,11240,11240,4075,187,419,187,187,405,14,187,4075,377,377,377,187,187,187,419,28,28,14,4,4,0,4,4,4,2,2,2,2023-11-24 05:10:00,0
11205,11207,11207,11207,4078,183,410,183,183,395,15,183,4078,362,362,362,183,183,183,410,27,27,15,3,3,0,3,3,2,2,2,2,2023-11-24 05:12:00,1
11230,11230,11230,11230,4076,176,427,176,176,414,13,176,4076,389,389,388,176,176,176,427,26,26,13,2,2,1,2,2,2,2,2,2,2023-11-24 05:14:00,0
11119,11118,11118,11118,4042,172,412,172,172,396,16,172,4042,373,373,373,172,172,172,412,25,25,16,2,2,0,2,2,2,2,2,2,2023-11-24 05:16:00,0
11290,11288,11288,11288,4089,193,418,193,193,404,14,193,4089,395,395,395,193,193,193,418,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-24 05:18:00,0
11257,11260,11260,11260,4081,181,419,181,181,398,21,181,4081,369,369,369,181,181,181,419,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-24 05:20:00,0
11185,11185,11185,11185,4066,182,395,182,182,388,7,182,4066,380,380,378,182,182,182,395,27,27,7,3,3,1,3,3,3,2,2,2,2023-11-24 05:22:00,1
11223,11222,11222,11222,4085,186,423,186,186,407,16,186,4085,369,369,369,186,186,186,423,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-24 05:24:00,0
11246,11247,11247,11247,4075,182,423,182,182,411,12,182,4075,379,379,378,182,182,182,423,29,29,12,5,5,0,5,5,5,2,2,2,2023-11-24 05:26:00,1
11222,11221,11221,11221,4085,190,405,190,190,387,18,190,4085,387,387,386,190,191,190,405,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-24 05:28:00,0
11215,11216,11216,11216,4082,193,428,193,193,413,15,193,4082,360,360,359,193,192,193,428,26,26,15,2,2,1,2,2,2,2,2,2,2023-11-24 05:30:00,0
11182,11181,11181,11181,4069,180,407,180,180,395,12,180,4069,365,365,362,180,180,180,407,27,27,12,3,3,0,3,3,2,2,2,2,2023-11-24 05:32:00,4
11271,11269,11269,11269,4094,193,411,193,193,399,12,193,4094,382,382,380,193,193,193,411,28,28,12,4,4,1,4,4,4,2,2,2,2023-11-24 05:34:00,1
11209,11211,11211,11211,4079,182,427,182,182,405,22,182,4079,382,382,381,182,182,182,427,26,26,22,2,2,1,2,2,2,2,2,2,2023-11-24 05:36:00,0
11264,11265,11265,11265,4081,198,411,198,198,393,18,198,4081,372,372,370,198,198,198,411,27,27,18,3,3,0,3,3,2,2,2,2,2023-11-24 05:38:00,3
11131,11131,11131,11131,4042,184,411,184,184,397,14,184,4042,371,371,369,184,184,184,411,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-24 05:40:00,1
11187,11185,11185,11185,4058,183,417,183,183,402,15,183,4058,362,362,362,183,183,183,417,29,29,15,5,5,0,5,5,5,2,2,2,2023-11-24 05:42:00,0
11235,11237,11237,11237,4083,192,416,192,192,397,19,192,4083,377,377,376,192,192,192,416,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-24 05:44:00,0
11247,11246,11246,11246,4082,194,436,193,193,420,16,193,4082,378,378,377,193,194,193,436,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-24 05:46:00,0
11225,11225,11225,11225,4077,185,419,186,186,407,12,186,4077,374,374,373,186,185,186,419,29,29,12,5,5,0,5,5,5,2,2,2,2023-11-24 05:48:00,1
11206,11207,11207,11207,4060,185,421,185,185,408,13,185,4060,374,374,374,185,185,185,421,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-24 05:50:00,0
11133,11133,11133,11133,4007,198,418,198,198,406,12,198,4007,374,374,373,198,198,198,418,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-24 05:52:00,3
11205,11202,11202,11202,4046,182,411,182,182,398,13,182,4046,380,380,380,182,182,182,411,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-24 05:54:00,0
11205,11207,11207,11207,4062,188,412,188,188,398,14,188,4062,373,373,373,188,188,188,412,28,28,14,4,4,0,4,4,4,2,2,2,2023-11-24 05:56:00,0
11219,11217,11217,11217,4067,198,426,198,198,402,24,198,4067,377,377,377,198,198,198,426,27,27,24,3,3,0,3,3,2,2,2,2,2023-11-24 05:58:00,1
11213,11214,11214,11214,4073,182,405,182,182,395,10,182,4073,376,376,375,182,182,182,405,26,26,10,2,2,1,2,2,2,2,2,2,2023-11-24 06:00:00,0
11171,11170,11171,11171,4051,178,410,178,178,396,14,178,4051,382,382,381,178,178,178,410,27,27,14,3,3,1,3,3,2,2,2,2,2023-11-24 06:02:00,1
11190,11192,11192,11192,4073,181,409,181,181,400,9,181,4073,371,371,369,181,181,181,409,28,28,9,4,4,1,4,4,4,2,2,2,2023-11-24 06:04:00,1
11096,11096,11096,11096,4036,180,406,180,180,393,13,180,4036,375,375,375,180,180,180,406,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-24 06:06:00,0
11222,11221,11221,11221,4073,174,419,174,174,404,15,174,4073,387,387,385,173,174,174,419,27,27,15,3,3,1,3,3,3,2,2,2,2023-11-24 06:08:00,1
11198,11199,11199,11199,4086,180,417,180,180,397,20,180,4086,384,384,383,181,180,180,417,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-24 06:10:00,1
11176,11176,11176,11176,4078,180,463,180,180,397,66,180,4078,366,366,364,180,180,180,463,30,30,15,6,6,1,5,5,5,2,2,2,2023-11-24 06:12:00,53
11214,11213,11213,11213,4068,193,422,192,192,407,15,192,4068,366,366,364,192,193,192,422,26,26,15,2,2,2,2,2,2,2,2,2,2023-11-24 06:14:00,0
11178,11178,11178,11178,4075,184,414,185,185,403,11,185,4075,359,359,359,185,184,185,414,26,26,11,2,2,0,2,2,2,2,2,2,2023-11-24 06:16:00,0
11204,11204,11204,11204,4077,186,424,186,186,401,23,186,4077,363,363,362,186,186,186,424,27,27,23,3,3,1,3,3,3,2,2,2,2023-11-24 06:18:00,0
11256,11257,11257,11257,4077,195,423,195,195,406,17,195,4077,389,389,388,195,195,195,423,28,28,17,4,4,1,4,4,4,2,2,2,2023-11-24 06:20:00,0
11169,11169,11169,11169,4062,182,415,182,182,393,22,182,4062,369,369,367,182,182,182,415,26,26,22,2,2,0,2,2,2,2,2,2,2023-11-24 06:22:00,2
11245,11245,11245,11245,4080,190,417,190,190,395,22,190,4080,381,381,377,190,190,190,417,27,27,22,3,3,2,3,3,2,2,2,2,2023-11-24 06:24:00,3
11268,11268,11268,11268,4083,196,428,196,196,404,24,196,4083,370,370,369,196,196,196,428,28,28,24,4,4,1,4,4,4,2,2,2,2023-11-24 06:26:00,0
11204,11204,11204,11204,4080,191,400,191,191,385,15,191,4080,358,358,358,191,191,191,400,27,27,15,3,3,0,3,3,2,2,2,2,2023-11-24 06:28:00,1
11167,11165,11165,11165,4042,202,418,202,202,397,21,202,4042,374,374,372,202,202,202,418,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-24 06:30:00,2
11210,11212,11212,11212,4074,190,402,190,190,386,16,190,4074,366,366,364,190,190,190,402,26,26,16,2,2,2,2,2,2,2,2,2,2023-11-24 06:32:00,0
11212,11211,11211,11211,4087,174,418,174,174,404,14,174,4087,381,381,381,174,174,174,418,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-24 06:34:00,2
11246,11247,11247,11247,4076,181,411,181,181,400,11,181,4076,372,372,371,181,181,181,411,26,26,11,2,2,0,2,2,2,2,2,2,2023-11-24 06:36:00,1
11232,11231,11231,11231,4089,183,424,183,183,400,24,183,4089,362,362,361,183,183,183,424,27,27,24,3,3,1,3,3,3,2,2,2,2023-11-24 06:38:00,0
11207,11207,11207,11207,4065,186,405,186,186,389,16,186,4065,371,371,370,186,186,186,405,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-24 06:40:00,0
11158,11157,11157,11157,4063,185,417,185,185,401,16,185,4063,362,362,362,185,185,185,417,29,29,16,5,5,0,5,5,5,2,2,2,2023-11-24 06:42:00,0
11217,11218,11218,11218,4074,174,415,174,174,395,20,174,4074,370,370,369,174,174,174,415,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-24 06:44:00,1
11206,11207,11207,11207,4079,176,395,176,176,383,12,176,4079,381,381,379,176,176,176,395,26,26,12,2,2,1,2,2,2,2,2,2,2023-11-24 06:46:00,1
11216,11215,11215,11215,4067,180,431,180,180,413,18,180,4067,377,377,374,180,180,180,431,27,27,18,3,3,3,3,3,2,2,2,2,2023-11-24 06:48:00,1
11222,11221,11221,11221,4097,175,411,175,175,399,12,175,4097,369,369,368,175,175,175,411,28,28,12,4,4,1,4,4,4,2,2,2,2023-11-24 06:50:00,0
11241,11243,11243,11243,4083,179,428,179,179,404,24,179,4083,380,380,379,179,179,179,428,26,26,24,2,2,1,2,2,2,2,2,2,2023-11-24 06:52:00,0
11224,11223,11223,11223,4084,192,397,192,192,390,7,192,4084,378,378,378,192,192,192,397,27,27,7,3,3,0,3,3,2,2,2,2,2023-11-24 06:54:00,1
11119,11120,11120,11120,4042,175,406,175,175,394,12,175,4042,378,378,378,175,175,175,406,26,26,12,2,2,0,2,2,2,2,2,2,2023-11-24 06:56:00,0
11239,11238,11238,11238,4082,190,412,190,190,400,12,190,4082,394,394,392,190,190,190,412,29,29,12,5,5,2,5,5,5,2,2,2,2023-11-24 06:58:00,0
11214,11214,11214,11214,4079,172,423,172,172,406,17,172,4079,366,366,364,172,172,172,423,26,26,17,2,2,1,2,2,2,2,2,2,2023-11-24 07:00:00,1
11150,11150,11150,11150,4026,200,435,200,200,408,27,200,4026,373,373,372,200,200,200,435,26,26,27,2,2,1,2,2,2,2,2,2,2023-11-24 07:02:00,0
11189,11190,11190,11190,4067,188,417,188,188,400,17,188,4067,371,371,370,188,188,188,417,27,27,17,3,3,0,3,3,3,2,2,2,2023-11-24 07:04:00,1
11218,11218,11218,11218,4087,193,431,193,193,415,16,193,4087,356,356,355,193,193,193,431,28,28,16,4,4,1,4,4,4,2,2,2,2023-11-24 07:06:00,0
11204,11204,11204,11204,4091,179,401,179,179,386,15,179,4091,386,386,384,179,179,179,401,27,27,15,3,3,1,3,3,3,2,2,2,2023-11-24 07:08:00,1
11201,11200,11200,11200,4080,177,417,177,177,406,11,177,4080,375,375,374,177,177,177,417,29,29,11,2,2,1,2,2,2,2,2,2,2023-11-24 07:10:00,10
11211,11212,11212,11212,4078,178,409,178,178,392,17,178,4078,380,380,380,178,178,178,409,28,28,17,4,4,0,4,4,4,2,2,2,2023-11-24 07:12:00,0
11216,11216,11216,11216,4075,185,398,185,185,384,14,185,4075,378,378,378,185,185,185,398,27,27,14,3,3,0,3,3,2,2,2,2,2023-11-24 07:14:00,1
11244,11244,11244,11244,4085,175,436,175,175,417,19,175,4085,374,374,373,175,175,175,436,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-24 07:16:00,1
11235,11234,11234,11234,4070,190,411,190,190,391,20,190,4070,384,384,382,190,191,190,411,27,27,20,3,3,2,3,3,2,2,2,2,2023-11-24 07:18:00,1
11127,11127,11127,11127,4038,185,409,185,185,403,6,185,4038,369,369,369,185,184,185,409,28,28,6,4,4,0,4,4,4,2,2,2,2023-11-24 07:20:00,0
11179,11178,11178,11178,4065,176,398,176,176,382,16,176,4065,359,359,356,176,176,176,398,26,26,16,2,2,3,2,2,2,2,2,2,2023-11-24 07:22:00,0
11249,11251,11251,11251,4076,194,416,194,194,400,16,194,4076,390,390,388,194,194,194,416,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-24 07:24:00,1
11256,11256,11256,11256,4086,177,403,177,177,382,21,177,4086,383,383,383,177,177,177,403,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-24 07:26:00,0
11216,11216,11216,11216,4084,184,424,184,184,401,23,184,4084,377,377,377,184,184,184,424,29,29,23,5,5,0,5,5,5,2,2,2,2023-11-24 07:28:00,0
11202,11199,11199,11199,4072,196,420,196,196,405,15,196,4072,381,381,379,196,197,196,420,26,26,15,2,2,1,2,2,2,2,2,2,2023-11-24 07:30:00,1
11222,11225,11225,11225,4074,194,417,194,194,398,19,194,4074,378,378,377,194,193,194,417,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-24 07:32:00,1
11158,11155,11155,11155,4048,190,419,190,190,397,22,190,4048,382,382,382,190,190,190,419,27,27,22,3,3,0,3,3,3,2,2,2,2023-11-24 07:34:00,0
11134,11135,11135,11135,4041,198,419,198,198,406,13,198,4041,372,372,372,198,198,198,419,28,28,13,4,4,0,4,4,4,2,2,2,2023-11-24 07:36:00,0
11208,11209,11209,11209,4073,179,414,179,179,398,16,179,4073,374,374,374,179,179,179,414,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-24 07:38:00,0
11191,11191,11191,11191,4079,207,414,207,207,398,16,207,4079,376,376,375,207,207,207,414,27,27,16,3,3,1,3,3,2,2,2,2,2023-11-24 07:40:00,1
11170,11171,11171,11171,4065,185,419,185,185,405,14,185,4065,371,371,370,185,185,185,419,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-24 07:42:00,0
11125,11125,11125,11125,4044,192,411,192,192,396,15,192,4044,358,358,357,192,192,192,411,29,29,15,5,5,0,5,5,4,2,2,2,2023-11-24 07:44:00,2
11228,11227,11228,11228,4075,209,415,209,209,397,18,209,4075,377,377,377,209,209,209,415,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-24 07:46:00,0
11210,11211,11210,11210,4074,165,409,165,165,390,19,165,4074,377,377,375,165,165,165,409,26,26,19,2,2,2,2,2,2,2,2,2,2023-11-24 07:48:00,0
11219,11219,11219,11219,4084,185,419,185,185,405,14,185,4084,379,379,375,185,185,185,419,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-24 07:50:00,4
11188,11188,11188,11188,4075,181,409,181,181,394,15,181,4075,362,362,360,181,181,181,409,26,26,15,2,2,1,2,2,2,2,2,2,2023-11-24 07:52:00,1
11217,11214,11214,11214,4084,184,422,184,184,413,9,184,4084,374,374,368,184,184,184,422,27,27,9,3,3,3,3,3,3,2,2,2,2023-11-24 07:54:00,3
11199,11202,11202,11202,4074,182,394,182,182,380,14,182,4074,379,379,378,182,182,182,394,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-24 07:56:00,0
11206,11204,11204,11204,4079,175,416,175,175,401,15,175,4079,374,374,373,175,175,175,416,29,29,15,5,5,0,5,5,5,2,2,2,2023-11-24 07:58:00,1
11227,11229,11229,11229,4071,178,417,178,178,402,15,178,4071,377,377,375,178,178,178,417,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-24 08:00:00,2
11127,11126,11126,11126,4048,177,396,177,177,375,21,177,4048,358,358,358,177,177,177,396,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-24 08:02:00,0
11161,11159,11159,11159,4067,184,420,184,184,401,19,184,4067,356,356,356,184,184,184,420,27,27,19,3,3,0,3,3,2,2,2,2,2023-11-24 08:04:00,3
11265,11266,11266,11266,4073,189,429,189,189,415,14,189,4073,388,388,387,189,189,189,429,28,28,14,4,4,1,4,4,4,2,2,2,2023-11-24 08:06:00,2
11103,11105,11105,11105,4048,192,416,192,192,396,20,192,4048,372,372,372,192,192,192,416,25,25,20,2,2,0,2,2,2,2,2,2,2023-11-24 08:08:00,0
11221,11221,11221,11221,4074,180,413,180,180,396,17,180,4074,379,379,378,180,180,180,413,27,27,17,3,3,1,3,3,2,2,2,2,2023-11-24 08:10:00,1
11222,11222,11222,11222,4073,188,457,188,188,386,71,188,4073,377,377,377,188,188,188,457,27,27,20,3,3,0,2,2,2,2,2,2,2023-11-24 08:12:00,52
11222,11220,11220,11220,4072,183,431,183,183,411,20,183,4072,376,376,375,183,183,183,431,29,29,20,5,5,0,5,5,5,2,2,2,2023-11-24 08:14:00,1
11233,11232,11232,11232,4075,191,421,191,191,399,22,191,4075,386,386,385,191,191,191,421,26,26,22,2,2,1,2,2,2,2,2,2,2023-11-24 08:16:00,0
11204,11207,11207,11207,4064,182,411,182,182,395,16,182,4064,360,360,360,182,182,182,411,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-24 08:18:00,0
11238,11237,11237,11237,4079,179,420,179,179,399,21,179,4079,390,390,388,179,179,179,420,27,27,21,3,3,1,3,3,3,2,2,2,2023-11-24 08:20:00,2
11157,11157,11157,11157,4063,180,411,180,180,391,20,180,4063,367,367,366,180,180,180,411,28,28,20,4,4,0,4,4,4,2,2,2,2023-11-24 08:22:00,1
11191,11192,11192,11192,4077,161,428,161,161,410,18,161,4077,377,377,377,161,161,161,428,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-24 08:24:00,1
11225,11225,11225,11225,4075,176,417,176,176,398,19,176,4075,383,383,383,176,176,176,417,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-24 08:26:00,0
11213,11211,11211,11211,4078,191,416,191,191,400,16,191,4078,365,365,365,191,192,191,416,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-24 08:28:00,0
11219,11221,11221,11221,4080,182,415,182,182,404,11,182,4080,385,385,384,182,181,182,415,29,29,11,5,5,1,5,5,4,2,2,2,2023-11-24 08:30:00,1
11190,11188,11188,11188,4070,180,407,180,180,400,7,180,4070,369,369,369,180,180,180,407,26,26,7,2,2,0,2,2,2,2,2,2,2023-11-24 08:32:00,0
11076,11076,11076,11076,4028,191,418,191,191,393,25,191,4028,363,363,362,191,191,191,418,27,27,25,3,3,0,3,3,2,2,2,2,2023-11-24 08:34:00,4
11198,11200,11200,11200,4061,184,418,184,184,408,10,184,4061,374,374,373,184,184,184,418,26,26,10,2,2,1,2,2,2,2,2,2,2023-11-24 08:36:00,0
11161,11160,11160,11160,4071,174,409,174,174,391,18,174,4071,362,362,361,174,174,174,409,28,28,18,4,4,0,4,4,4,2,2,2,2023-11-24 08:38:00,1
11232,11233,11233,11233,4082,185,417,185,185,406,11,185,4082,380,380,379,185,185,185,417,27,27,11,3,3,1,3,3,3,2,2,2,2023-11-24 08:40:00,0
11200,11199,11199,11199,4062,187,413,187,187,389,24,187,4062,385,385,383,187,187,187,413,26,26,24,2,2,1,2,2,2,2,2,2,2023-11-24 08:42:00,1
11228,11229,11229,11229,4077,194,423,194,194,412,11,194,4077,385,385,382,194,194,194,423,29,29,11,5,5,0,5,5,5,2,2,2,2023-11-24 08:44:00,3
11241,11238,11238,11238,4069,181,408,181,181,394,14,181,4069,378,378,375,180,181,181,408,26,26,14,2,2,2,2,2,2,2,2,2,2023-11-24 08:46:00,1
11216,11219,11219,11219,4078,178,416,178,178,404,12,178,4078,389,389,389,179,178,178,416,26,26,12,2,2,0,2,2,2,2,2,2,2023-11-24 08:48:00,0
11247,11246,11246,11246,4078,184,411,184,184,395,16,184,4078,377,377,376,184,184,184,411,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-24 08:50:00,2
11218,11216,11216,11216,4078,190,419,190,190,397,22,190,4078,383,383,382,190,190,190,419,28,28,22,4,4,1,4,4,4,2,2,2,2023-11-24 08:52:00,0
11230,11231,11231,11231,4080,190,414,190,190,401,13,190,4080,373,373,372,190,190,190,414,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-24 08:54:00,3
11237,11238,11238,11238,4083,176,420,176,176,408,12,176,4083,383,383,380,176,176,176,420,27,27,12,3,3,1,3,3,2,2,2,2,2023-11-24 08:56:00,3
11161,11162,11162,11162,4057,186,415,186,186,405,10,186,4057,380,380,378,186,186,186,415,26,26,10,2,2,1,2,2,2,2,2,2,2023-11-24 08:58:00,1
11237,11237,11237,11237,4077,172,424,172,172,399,25,172,4077,382,382,381,172,172,172,424,29,29,25,5,5,0,5,5,4,2,2,2,2023-11-24 09:00:00,2
11155,11151,11152,11152,4055,171,394,171,171,387,7,171,4055,386,386,383,171,171,171,394,27,27,7,3,3,1,3,3,3,2,2,2,2023-11-24 09:02:00,5
11226,11227,11227,11227,4082,187,408,187,187,391,17,187,4082,373,373,372,187,187,187,408,28,28,17,4,4,1,4,4,4,2,2,2,2023-11-24 09:04:00,0
11252,11253,11253,11253,4075,185,418,185,185,400,18,185,4075,379,379,378,185,185,185,418,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-24 09:06:00,1
