parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100",target_metric
11261,11261,11261,11261,4082,187,423,187,187,405,18,187,4082,378,378,377,187,187,187,423,27,27,18,3,3,1,3,3,3,2,2,2,2023-11-23 06:34:00,0,1700712240,294.29296875,8885819.466666667,6174761.066666666,8885819.466666667,18.762815037771357,15.749323303316489,1
11210,11210,11210,11210,4071,178,433,178,178,415,18,178,4071,382,382,382,178,178,178,433,29,29,18,5,5,0,5,5,5,2,2,2,2023-11-23 06:36:00,0,1700712360,282.71875,5914766.666666668,4036154.933333333,5914766.666666668,13.401543300003848,35.67378365332843,1
11222,11222,11222,11222,4080,184,393,184,184,378,15,184,4080,375,375,373,184,184,184,393,26,26,15,2,2,1,2,2,2,2,2,2,2023-11-23 06:38:00,1,1700712480,284.5546875,6133686.933333334,4377985.333333333,6133686.933333334,12.481648906670873,26.912005220001443,1
11216,11215,11215,11215,4080,191,415,191,191,395,20,191,4080,363,363,361,191,191,191,415,27,27,20,3,3,1,3,3,3,2,2,2,2023-11-23 06:40:00,3,1700712600,286.046875,6216643.466666668,4280978.4,6216643.466666668,16.142190415557707,21.058740543351934,1
11216,11216,11216,11216,4060,201,411,201,201,392,19,201,4060,385,385,382,201,201,201,411,29,29,19,5,5,2,5,5,5,2,2,2,2023-11-23 06:42:00,1,1700712720,281.7109375,6423495.2,4254111.733333333,6423495.2,14.852765131120883,25.142930133321595,1
11231,11232,11232,11232,4079,193,436,193,193,418,18,193,4079,382,382,380,193,193,193,436,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-23 06:44:00,1,1700712840,288.19921875,8659588.8,6042865.6,8659588.8,16.366274682222866,26.066154083334066,1
11124,11123,11123,11123,4048,175,403,175,175,383,20,175,4048,370,370,369,175,175,175,403,25,25,20,2,2,0,2,2,2,2,2,2,2023-11-23 06:46:00,3,1700712960,280.24609375,7743742.666666668,4986283.466666667,7743742.666666668,16.527205026666504,22.341228130001888,1
11241,11242,11242,11242,4089,176,423,176,176,403,20,176,4089,396,396,394,176,176,176,423,27,27,20,3,3,1,3,3,2,2,2,2,2023-11-23 06:48:00,2,1700713080,294.19921875,6073808.266666668,4342965.066666666,6073808.266666668,19.326476811111206,28.298631116679946,1
11276,11275,11275,11275,4088,188,424,188,188,408,16,188,4088,377,377,374,188,188,188,424,29,29,16,5,5,2,5,5,4,2,2,2,2023-11-23 06:50:00,4,1700713200,286.33203125,8835678.666666666,5782886.4,8835678.666666666,20.801815859999298,28.99448566000501,1
11136,11137,11137,11137,4068,179,387,179,179,374,13,179,4068,358,358,357,179,179,179,387,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-23 06:52:00,1,1700713320,288.71875,4888884.533333333,3219851.466666667,4888884.533333333,16.175462742216446,13.351893306656468,1
11228,11226,11226,11226,4073,183,429,183,183,406,23,183,4073,369,369,369,183,183,183,429,27,27,23,3,3,0,3,3,3,2,2,2,2023-11-23 06:54:00,4,1700713440,281.59765625,5569564.533333333,3942987.2,5569564.533333333,17.292114791117555,27.774174256652866,1
11249,11248,11248,11248,4082,202,401,202,202,389,12,202,4082,374,374,374,202,202,202,401,27,27,12,2,2,0,2,2,2,2,2,2,2023-11-23 06:56:00,0,1700713560,282.51953125,5974718.133333334,4230119.466666667,5974718.133333334,16.515303564439012,21.75062949000373,1
11216,11217,11217,11217,4076,178,411,178,178,398,13,178,4076,383,383,383,178,178,178,411,29,29,13,5,5,0,5,5,5,2,2,2,2023-11-23 06:58:00,2,1700713680,295.84375,4107315.2,2745574.4,4107315.2,16.63881084666678,26.14919534666115,1
11239,11241,11241,11241,4087,187,405,187,187,391,14,187,4087,372,372,371,187,187,187,405,27,27,14,3,3,1,3,3,3,2,2,2,2023-11-23 07:00:00,0,1700713800,304.1328125,3671542.1333333324,2434048.8,3671542.1333333324,16.121774673342266,28.043510016674794,1
11196,11193,11196,11196,4068,184,417,184,184,397,20,184,4068,377,377,377,184,184,184,417,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-23 07:02:00,0,1700713920,294.74609375,8094507.2,5638366.133333334,8094507.2,18.165494295551774,29.377867596679916,1
11289,11287,11287,11287,4085,208,439,208,208,415,24,208,4085,370,370,369,208,208,208,439,29,29,24,5,5,0,5,5,5,2,2,2,2023-11-23 07:04:00,1,1700714040,283.23046875,9288923.05640752,6431920.256034138,9288923.05640752,17.126981188602027,39.04125744432325,1
11266,11267,11267,11267,4084,176,427,176,176,404,23,176,4084,377,377,375,176,176,176,427,27,27,23,3,3,1,3,3,3,2,2,2,2023-11-23 07:06:00,4,1700714160,294.390625,7437840.122674846,5117025.935062338,7437840.122674846,19.963305409249067,25.70591716447628,1
11173,11173,11173,11173,4077,169,408,169,169,392,16,169,4077,360,360,357,169,169,169,408,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-23 07:08:00,2,1700714280,282.06640625,7243572.357235722,4943045.771243791,7243572.357235722,12.265313913616787,15.442628149480436,1
11117,11116,11116,11116,4052,189,417,189,189,402,15,189,4052,359,359,359,189,189,189,417,26,26,15,3,3,0,3,3,2,2,2,2,2023-11-23 07:10:00,1,1700714400,301.83984375,6293512.468329111,4264189.625283372,6293512.468329111,15.408610074673962,31.240987691687554,1
11232,11233,11233,11233,4087,169,411,169,169,398,13,169,4087,371,371,370,169,169,169,411,28,28,13,4,4,1,4,4,4,2,2,2,2023-11-23 07:12:00,0,1700714520,287.42578125,4842408.4272284815,2757465.431028736,4842408.4272284815,18.89414600972393,26.278028585243767,1
11226,11226,11226,11226,4078,177,425,177,177,408,17,177,4078,375,375,374,177,177,177,425,27,27,17,3,3,1,3,3,2,2,2,2,2023-11-23 07:14:00,1,1700714640,286.66015625,6793827.2,4427987.2,6793827.2,23.69854440889968,22.709331203319984,1
11212,11211,11211,11211,4083,181,422,181,181,394,28,181,4083,374,374,374,181,181,181,422,26,26,28,2,2,0,2,2,2,2,2,2,2023-11-23 07:16:00,0,1700714760,285.26953125,5891756.0,4394978.666666667,5891756.0,16.715304715552413,22.566737416661148,1
11210,11212,11212,11212,4082,175,411,175,175,397,14,175,4082,374,374,373,175,175,175,411,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-23 07:18:00,1,1700714880,284.37109375,7598070.133333334,5003096.0,7598070.133333334,18.03279720665564,29.56894355001472,1
11235,11234,11234,11234,4093,187,417,187,187,398,19,187,4093,388,388,386,187,187,187,417,29,29,19,5,5,1,5,5,5,2,2,2,2023-11-23 07:20:00,1,1700715000,285.75,8145833.333333332,5411455.466666667,8145833.333333332,17.6264442022269,29.53034701664971,1
11188,11187,11187,11187,4057,185,416,185,185,404,12,185,4057,371,371,367,185,185,185,416,26,26,12,2,2,2,2,2,2,2,2,2,2023-11-23 07:22:00,2,1700715120,287.5,7066478.133333334,4591217.066666666,7066478.133333334,11.663986595554485,31.40799098999802,1
11213,11214,11214,11214,4086,190,404,190,190,388,16,190,4086,368,368,368,190,190,190,404,27,27,16,3,3,0,3,3,3,2,2,2,2023-11-23 07:24:00,0,1700715240,283.1484375,6916585.6,4936276.0,6916585.6,16.675307039986365,35.57379675000751,1
11217,11218,11218,11218,4084,177,431,177,177,408,23,177,4084,372,372,371,177,177,177,431,29,29,23,5,5,1,5,5,5,2,2,2,2023-11-23 07:26:00,0,1700715360,284.0546875,4254295.733333333,2636639.733333333,4254295.733333333,14.877037080004811,21.684401370002885,1
11216,11215,11215,11215,4082,179,424,179,179,408,16,179,4082,378,378,377,179,179,179,424,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-23 07:28:00,0,1700715480,289.875,8084758.666666668,5535356.0,8084758.666666668,17.7788299155428,19.554739933325134,1
11252,11252,11252,11252,4088,187,405,187,187,395,10,187,4088,386,386,384,187,187,187,405,27,27,10,3,3,1,3,3,3,2,2,2,2023-11-23 07:30:00,1,1700715600,284.6484375,5271417.333333333,3890108.0,5271417.333333333,22.426486344435638,32.31125542998294,1
11259,11260,11260,11260,4082,190,417,190,190,397,20,190,4082,378,378,376,190,190,190,417,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-23 07:32:00,2,1700715720,288.44921875,6355598.133333334,4270758.4,6355598.133333334,18.837908037789425,21.64654105331768,1
11175,11174,11174,11174,4055,195,422,195,195,401,21,195,4055,376,376,375,195,196,195,422,29,29,21,5,5,1,5,5,4,2,2,2,2023-11-23 07:34:00,1,1700715840,279.40625,9003510.666666666,5907045.866666666,9003510.666666666,17.97110024000479,22.84756233668304,1
11235,11235,11235,11235,4088,197,414,197,197,401,13,197,4088,369,369,367,197,196,197,414,26,26,13,2,2,2,2,2,2,2,2,2,2023-11-23 07:36:00,0,1700715960,284.9296875,9906413.6,6402666.133333334,9906413.6,8.313803720003406,26.363263383342805,1
11251,11250,11250,11250,4080,190,418,190,190,391,27,190,4080,374,374,373,190,190,190,418,27,27,27,3,3,0,3,3,2,2,2,2,2023-11-23 07:38:00,2,1700716080,285.22265625,6839404.266666668,4572013.333333333,6839404.266666668,19.74957369111103,22.08846997998383,1
11227,11229,11229,11229,4089,180,437,180,180,414,23,180,4089,382,382,382,180,180,180,437,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-23 07:40:00,0,1700716200,288.59765625,6819384.0,4806136.533333333,6819384.0,15.589924253339026,27.25642579001336,1
11197,11196,11196,11196,4065,182,430,182,182,402,28,182,4065,376,376,374,182,182,182,430,29,29,28,5,5,1,5,5,5,2,2,2,2023-11-23 07:42:00,1,1700716320,286.3828125,6555025.333333332,4148114.933333333,6555025.333333332,23.511785411101304,11.357297913345974,1
11188,11189,11189,11189,4074,180,429,180,180,415,14,180,4074,373,373,371,180,180,180,429,27,27,14,3,3,1,3,3,3,2,2,2,2023-11-23 07:44:00,1,1700716440,285.96484375,3997996.8,2604374.933333333,3997996.8,19.308991668884925,23.184119703340308,1
11232,11231,11231,11231,4075,183,415,183,183,403,12,183,4075,383,383,381,183,183,183,415,26,26,12,2,2,0,2,2,2,2,2,2,2023-11-23 07:46:00,2,1700716560,292.92578125,3985440.533333333,2711630.4,3985440.533333333,13.696705591121118,23.07743045334064,1
11227,11226,11226,11226,4084,195,422,195,195,405,17,195,4084,371,371,370,195,195,195,422,29,29,17,5,5,0,5,5,5,2,2,2,2023-11-23 07:48:00,3,1700716680,286.0546875,3659168.0,2644934.666666666,3659168.0,9.731007888896986,24.171917483351237,1
11230,11232,11232,11232,4079,190,404,190,190,386,18,190,4079,368,368,367,190,190,190,404,27,27,18,3,3,1,3,3,3,2,2,2,2023-11-23 07:50:00,0,1700716800,288.97265625,3695068.266666666,2454508.533333333,3695068.266666666,15.471307548885104,27.384787716655413,1
11223,11223,11223,11223,4084,182,427,182,182,401,26,182,4084,378,378,377,182,182,182,427,26,26,26,2,2,1,2,2,2,2,2,2,2023-11-23 07:52:00,0,1700716920,298.2734375,4672624.883317775,2842907.32097613,4672624.883317775,20.45239998666365,23.4523312974925,1
11254,11253,11253,11253,4079,181,422,181,181,403,19,181,4079,384,384,383,181,181,181,422,27,27,19,3,3,1,3,3,3,2,2,2,2023-11-23 07:54:00,0,1700717040,281.5,6405922.4,4208933.6,6405922.4,15.514059291114487,30.764420476649928,1
11228,11229,11229,11229,4081,167,474,167,167,458,16,167,4081,377,377,374,167,167,167,474,87,87,16,4,4,3,4,4,4,2,2,2,2023-11-23 07:56:00,161,1700717160,302.32421875,5774676.266666668,3802232.8,5774676.266666668,20.461178504451205,26.12061571334683,1
11144,11144,11144,11144,4047,184,527,184,184,511,16,184,4047,383,383,383,184,184,184,527,141,141,16,3,3,0,3,3,2,2,2,2,2023-11-23 07:58:00,255,1700717280,282.9453125,5454687.733333333,3894645.6,5454687.733333333,15.623765413345403,23.44262889334156,1
11249,11248,11248,11248,4084,176,508,176,176,491,17,176,4084,378,378,377,176,176,176,508,114,114,17,2,2,0,2,2,2,2,2,2,2023-11-23 08:00:00,177,1700717400,284.8515625,6865749.866666666,4616670.4,6865749.866666666,15.965891520010905,35.32025499667119,1
11201,11199,11201,11201,4057,185,620,185,185,496,124,185,4057,365,365,362,185,185,185,620,117,117,124,3,3,2,3,3,2,2,2,2,2023-11-23 08:02:00,184,1700717520,300.44921875,6920769.333333332,4935480.533333333,6920769.333333332,15.253670351117355,24.439070353328127,1
11230,11230,11230,11230,4079,180,516,180,180,498,18,180,4079,374,374,373,180,180,180,516,119,118,18,5,5,1,5,5,5,2,2,2,2023-11-23 08:04:00,178,1700717640,279.2421875,7998606.573771585,5551026.06840456,7998606.573771585,16.00722157033255,15.122007597188615,1
11193,11193,11193,11193,4081,177,479,177,177,466,13,177,4081,366,366,365,177,178,177,479,114,115,13,2,2,1,2,2,2,2,2,2,2023-11-23 08:06:00,178,1700717760,297.5078125,6372046.933333334,4597869.6,6372046.933333334,9.960886415550096,25.550528266661182,1
11236,11235,11235,11235,4083,195,431,195,195,409,22,195,4083,379,379,377,195,194,195,431,33,33,22,3,3,2,3,3,3,2,2,2,2023-11-23 08:08:00,12,1700717880,290.23046875,8453488.0,5986198.4,8453488.0,17.605663735561798,31.48304275331612,1
11227,11228,11228,11228,4078,186,426,186,186,404,22,186,4078,375,375,375,186,186,186,426,29,29,22,5,5,0,5,5,5,2,2,2,2023-11-23 08:10:00,0,1700718000,295.76171875,6439352.266666668,3923112.266666666,6439352.266666668,10.510814837762156,17.565061990001894,1
11246,11246,11246,11246,4082,177,466,177,177,393,73,177,4082,386,386,384,177,177,177,466,27,27,22,3,3,1,2,2,2,2,2,2,2023-11-23 08:12:00,55,1700718120,295.36328125,5518163.733333333,3515697.6,5518163.733333333,9.179687615558377,31.38508235999325,1
11265,11265,11265,11265,4082,184,430,184,184,409,21,184,4082,369,369,367,184,184,184,430,27,27,21,3,3,0,3,3,3,2,2,2,2023-11-23 08:14:00,2,1700718240,308.8984375,6983437.066666666,4570797.866666666,6983437.066666666,16.250691533334447,38.466406103325426,1
11222,11222,11222,11222,4075,201,408,201,201,394,14,200,4075,368,368,368,200,201,200,408,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-23 08:16:00,2,1700718360,286.26171875,2164850.1333333333,1442221.333333333,2164850.1333333333,15.76670943777167,25.377104109987464,1
11202,11203,11203,11203,4070,191,406,191,191,398,8,192,4070,374,374,374,192,191,192,406,29,29,8,5,5,0,5,5,5,2,2,2,2023-11-23 08:18:00,0,1700718480,287.60546875,6000422.666666668,4154809.866666666,6000422.666666668,15.398358535555115,24.484251483348395,1
11235,11235,11235,11235,4091,197,417,197,197,396,21,197,4091,372,372,372,197,197,197,417,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-23 08:20:00,0,1700718600,283.8828125,7490302.4,5109512.8,7490302.4,13.240957004438515,27.10542823333526,1
11118,11118,11118,11118,4041,179,419,179,179,406,13,179,4041,371,371,371,179,179,179,419,27,27,13,3,3,0,3,3,2,2,2,2,2023-11-23 08:22:00,1,1700718720,281.5859375,3338284.8,2121002.933333333,3338284.8,14.431423988894998,25.462078369988983,1
11180,11180,11180,11180,4076,168,407,168,168,389,18,168,4076,382,382,381,168,168,168,407,27,27,18,3,3,1,3,3,2,2,2,2,2023-11-23 08:24:00,3,1700718840,292.54296875,6103065.066666666,4420594.666666667,6103065.066666666,9.363315157776618,23.19001906000873,1
11224,11224,11224,11224,4078,190,406,190,190,386,20,190,4078,395,395,393,190,190,190,406,28,28,20,4,4,1,4,4,4,2,2,2,2023-11-23 08:26:00,1,1700718960,290.22265625,5895237.6,3948785.333333334,5895237.6,17.426785731109298,19.43675014998007,1
11220,11220,11220,11220,4080,180,418,180,180,391,27,180,4080,363,363,360,180,180,180,418,27,27,27,3,3,2,3,3,3,2,2,2,2023-11-23 08:28:00,1,1700719080,286.55859375,6478887.2,4393996.8,6478887.2,9.78503434445075,25.88255023001693,1
11214,11214,11214,11214,4081,189,415,189,189,397,18,189,4081,370,370,370,189,189,189,415,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-23 08:30:00,0,1700719200,287.171875,5061545.6,3832891.7333333325,5061545.6,12.476761279993095,21.101699566667477,1
11254,11253,11253,11253,4080,183,417,183,183,390,27,183,4080,379,379,378,183,183,183,417,29,29,27,5,5,1,5,5,5,2,2,2,2023-11-23 08:32:00,2,1700719320,281.69921875,6936880.0,4806628.8,6936880.0,13.255272157774826,23.25027935999969,1
11221,11222,11222,11222,4072,166,440,166,166,420,20,166,4072,381,381,379,166,166,166,440,27,27,20,3,3,2,3,3,3,2,2,2,2023-11-23 08:34:00,0,1700719440,284.265625,5407466.666666667,3728442.933333333,5407466.666666667,20.538555815566927,20.825051976668565,1
11204,11204,11204,11204,4077,188,410,188,188,399,11,188,4077,375,375,375,188,188,188,410,26,26,11,2,2,0,2,2,2,2,2,2,2023-11-23 08:36:00,0,1700719560,286.265625,4210255.2,2777688.266666666,4210255.2,9.124349253332992,35.95209286000076,1
11228,11227,11227,11227,4074,198,412,198,198,397,15,198,4074,382,382,382,198,198,198,412,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-23 08:38:00,0,1700719680,284.6640625,7391131.2,5281397.866666666,7391131.2,14.852200413345905,28.60626497667302,1
11272,11273,11273,11273,4086,194,428,194,194,409,19,194,4086,369,369,368,194,194,194,428,29,29,19,5,5,1,5,5,5,2,2,2,2023-11-23 08:40:00,2,1700719800,289.171875,5727507.684101744,4095961.596159616,5727507.684101744,17.147257139059445,27.181637283707047,1
11193,11192,11192,11192,4067,170,413,170,170,399,14,170,4067,369,369,367,170,170,170,413,26,26,14,2,2,2,2,2,2,2,2,2,2023-11-23 08:42:00,2,1700719920,287.2421875,5482894.666666667,3826558.666666666,5482894.666666667,16.67002717776793,21.813335299981798,1
11226,11225,11225,11225,4070,188,419,188,188,404,15,188,4070,371,371,369,188,188,188,419,26,26,15,2,2,1,2,2,2,2,2,2,2023-11-23 08:44:00,1,1700720040,286.78515625,7792609.660966096,5205385.871920525,7792609.660966096,20.88229932548133,26.91933136314332,1
11198,11199,11199,11199,4078,188,414,188,188,390,24,188,4078,363,363,362,188,188,188,414,27,27,24,3,3,1,3,3,2,2,2,2,2023-11-23 08:46:00,1,1700720160,293.46484375,5985957.256693229,4313497.6827926515,5985957.256693229,12.506801409216475,15.79740326077982,1
11147,11148,11148,11148,4038,201,422,201,201,406,16,201,4038,373,373,371,201,201,201,422,29,29,16,5,5,0,5,5,4,2,2,2,2023-11-23 08:48:00,3,1700720280,282.62109375,7245882.133333334,4946908.8,7245882.133333334,10.63547457776925,25.153672320011534,1
11254,11254,11254,11254,4092,190,420,190,190,408,12,190,4092,382,382,382,190,190,190,420,26,26,12,2,2,0,2,2,2,2,2,2,2023-11-23 08:50:00,0,1700720400,290.9921875,6692908.8,4663838.4,6692908.8,15.230746717780775,24.59154730667554,1
11219,11217,11217,11217,4083,179,430,179,179,403,27,179,4083,387,387,385,178,179,179,430,27,27,27,3,3,2,3,3,3,2,2,2,2023-11-23 08:52:00,2,1700720520,286.66015625,5908429.333333332,3948626.4,5908429.333333332,18.227027400005483,29.291419126675468,1
11190,11189,11189,11189,4086,178,410,178,178,398,12,178,4086,383,383,381,179,178,178,410,29,29,12,5,5,1,5,5,5,2,2,2,2023-11-23 08:54:00,3,1700720640,283.34375,8155338.666666668,5756569.866666666,8155338.666666668,15.350052262219837,33.506730446679285,1
11226,11228,11228,11228,4086,188,417,188,188,398,19,188,4086,383,383,382,188,188,188,417,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-23 08:56:00,1,1700720760,285.2578125,5392804.0,3888402.1333333324,5392804.0,18.388794835546925,24.16142538667676,1
11183,11183,11183,11183,4083,175,425,175,175,408,17,175,4083,368,368,365,175,175,175,425,27,27,17,3,3,1,3,3,3,2,2,2,2023-11-23 08:58:00,2,1700720880,283.09375,3964356.533333333,2553208.0,3964356.533333333,10.016842955552015,15.659970413350193,1
11214,11214,11214,11214,4074,172,416,172,172,402,14,172,4074,370,370,369,172,172,172,416,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-23 09:00:00,0,1700721000,299.9609375,6742312.8,4804485.866666666,6742312.8,13.155766451107207,25.000910799984318,1
11180,11180,11181,11181,4056,175,420,175,175,396,24,175,4056,386,386,384,175,175,175,420,29,29,24,5,5,2,5,5,5,2,2,2,2023-11-23 09:02:00,0,1700721120,302.00390625,8331377.066666666,5883666.933333334,8331377.066666666,10.639890075544828,25.32115036667771,1
11247,11246,11246,11246,4082,194,436,194,194,410,26,194,4082,378,378,377,194,194,194,436,27,27,26,3,3,0,3,3,3,2,2,2,2023-11-23 09:04:00,1,1700721240,305.26171875,4096879.6160511933,2522070.9238768164,4096879.6160511933,11.369418062043293,28.1002801426608,1
11225,11226,11226,11226,4082,177,412,177,177,389,23,177,4082,383,383,383,177,177,177,412,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-23 09:06:00,0,1700721360,278.54296875,6347748.533333332,4618469.6,6347748.533333332,15.474871679988508,28.32857241664897,1
11255,11253,11253,11253,4075,191,444,191,191,420,24,191,4075,378,378,378,191,191,191,444,27,27,24,3,3,0,3,3,2,2,2,2,2023-11-23 09:08:00,1,1700721480,262.59765625,4471341.6,4069864.0,4471341.6,12.826232422230532,23.65250312667437,1
11234,11235,11235,11235,4084,174,435,174,174,416,19,174,4084,360,360,360,174,174,174,435,28,28,19,4,4,0,4,4,4,2,2,2,2023-11-23 09:10:00,0,1700721600,261.16796875,5229440.06398507,4688498.283733795,5229440.06398507,16.09843610935952,29.167458139768573,1
11158,11155,11155,11155,4054,187,420,187,187,403,17,187,4054,368,368,368,187,187,187,420,27,27,17,3,3,0,3,3,2,2,2,2,2023-11-23 09:12:00,1,1700721720,272.9921875,4177952.0,3589091.2,4177952.0,22.9493047333219,29.09606944000795,1
11184,11188,11188,11188,4081,182,401,182,182,383,18,182,4081,352,352,350,182,182,182,401,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-23 09:14:00,3,1700721840,257.08984375,2743959.466666667,2509856.0,2743959.466666667,16.20849221999783,24.676468549999598,1
11259,11257,11257,11257,4085,181,435,179,179,418,17,179,4085,376,376,374,179,181,179,435,29,29,17,5,5,1,5,5,5,2,2,2,2023-11-23 09:16:00,1,1700721960,263.96875,5624446.4,5108560.0,5624446.4,9.939014793328374,26.4399472099952,1
11223,11225,11225,11225,4088,176,419,178,178,405,14,178,4088,371,371,369,178,176,178,419,27,27,14,3,3,2,3,3,3,2,2,2,2023-11-23 09:18:00,2,1700722080,260.16015625,3474914.4,3321219.733333333,3474914.4,19.47997470889176,22.670132306666346,1
11239,11237,11237,11237,4083,199,419,198,198,398,21,198,4083,368,368,367,198,199,198,419,26,26,21,2,2,1,2,2,2,2,2,2,2023-11-23 09:20:00,0,1700722200,261.484375,2816301.066666667,2609700.0,2816301.066666667,16.700959877764234,21.26968182334773,1
11182,11183,11183,11183,4067,170,419,171,171,399,20,171,4067,369,369,368,171,171,171,419,27,27,20,3,3,1,3,3,3,2,2,2,2023-11-23 09:22:00,0,1700722320,255.06640625,6332687.733333332,5762078.933333334,6332687.733333332,17.041432439986643,22.64015075001225,1
11252,11253,11253,11253,4067,203,443,203,203,425,18,203,4067,384,384,384,203,202,203,443,29,29,18,5,5,0,5,5,5,2,2,2,2023-11-23 09:24:00,0,1700722440,256.3125,4567786.4,4229574.4,4567786.4,15.997968297775106,21.65815691332682,1
11273,11273,11273,11273,4091,190,425,190,190,403,22,190,4091,390,390,389,190,190,190,425,26,26,22,2,2,0,2,2,2,2,2,2,2023-11-23 09:26:00,3,1700722560,261.59375,4587732.906623995,4316921.292129213,4587732.906623995,14.872577748892875,24.595526119279327,1
11237,11236,11236,11236,4077,198,427,198,198,409,18,198,4077,378,378,376,198,198,198,427,27,27,18,3,3,1,3,3,3,2,2,2,2023-11-23 09:28:00,1,1700722680,264.890625,4307270.933333334,4086812.266666666,4307270.933333334,7.984209877775156,12.326771490018775,1
11217,11217,11217,11217,4081,176,411,176,176,391,20,176,4081,370,370,370,176,176,176,411,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-23 09:30:00,0,1700722800,255.53515625,4326361.066666666,3845493.866666666,4326361.066666666,14.53419094222934,27.64921769667125,1
11203,11203,11203,11203,4077,165,420,165,165,400,20,165,4077,372,372,371,165,165,165,420,29,29,20,5,5,1,5,5,4,2,2,2,2023-11-23 09:32:00,3,1700722920,250.86328125,4423371.733333333,3928673.066666667,4423371.733333333,12.838434106670318,29.35507725999439,1
11274,11275,11275,11275,4088,189,422,189,189,407,15,189,4088,384,384,382,189,189,189,422,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-23 09:34:00,4,1700723040,258.48828125,4812077.066666666,4507246.666666667,4812077.066666666,16.517673166672466,28.430458046665684,1
11107,11106,11106,11106,4046,189,398,189,189,382,16,189,4046,371,371,370,189,189,189,398,27,27,16,3,3,0,3,3,2,2,2,2,2023-11-23 09:36:00,2,1700723160,257.27734375,4190383.251100146,3812301.906920923,4190383.251100146,15.831280186246135,21.72327102948842,1
