[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",not find dictionary type=<:NUM:>,the employee does not exist,AuthSessionVali<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",[UpdateEmployee] <:*:> failed:>,no employee,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",timestamp,unknown
752,752,161,19,0,0,0,0,0,1,1,1,1,2023-12-04 23:47:21,0
0,0,46,109,1,1,1,0,0,0,0,0,0,2023-12-04 23:49:21,0
0,0,184,112,1,1,1,2,2,1,0,1,0,2023-12-04 23:51:21,29
0,0,92,127,1,0,0,0,0,0,0,1,0,2023-12-04 23:53:21,0
0,0,46,108,2,0,0,0,0,0,0,0,0,2023-12-04 23:55:21,0
752,752,161,2,0,0,0,0,0,1,1,1,1,2023-12-04 23:57:21,0
0,0,23,64,0,0,0,0,0,0,0,0,0,2023-12-04 23:59:21,0
752,752,253,174,0,0,0,0,0,1,1,2,1,2023-12-05 00:01:21,921
0,0,92,128,0,0,0,0,0,0,0,0,0,2023-12-05 00:03:21,2
0,0,46,109,0,0,0,0,0,0,0,0,0,2023-12-05 00:05:21,0
752,752,138,23,1,0,0,0,0,1,1,1,1,2023-12-05 00:07:21,0
0,0,23,105,0,1,1,2,2,0,0,0,0,2023-12-05 00:09:21,2
752,752,253,112,0,0,0,0,0,1,1,1,1,2023-12-05 00:11:21,25
0,0,46,127,0,0,0,0,0,0,0,1,0,2023-12-05 00:13:21,0
0,0,46,108,0,0,0,0,0,0,0,0,0,2023-12-05 00:15:21,0
0,0,161,17,0,0,0,0,0,1,0,1,0,2023-12-05 00:17:21,22
0,0,46,112,0,0,0,0,0,0,0,0,0,2023-12-05 00:19:21,0
752,752,253,111,1,0,0,0,0,1,1,2,1,2023-12-05 00:21:21,25
0,0,23,64,0,1,1,2,2,0,0,0,0,2023-12-05 00:23:21,0
0,0,92,109,0,0,0,0,0,0,0,0,0,2023-12-05 00:25:21,0
752,752,92,21,0,0,0,0,0,1,1,1,1,2023-12-05 00:27:21,0
0,0,46,107,0,0,0,0,0,0,0,0,0,2023-12-05 00:29:21,0
752,752,207,110,0,0,0,0,0,0,0,2,0,2023-12-05 00:31:21,0
0,0,115,128,0,0,0,0,0,1,1,0,1,2023-12-05 00:33:21,25
0,0,69,108,0,0,0,0,0,0,0,0,0,2023-12-05 00:35:21,0
752,752,115,24,0,0,0,0,0,1,1,1,1,2023-12-05 00:37:21,0
0,0,46,106,0,0,0,0,0,0,0,0,0,2023-12-05 00:39:21,0
752,752,207,110,0,0,0,0,0,1,1,2,1,2023-12-05 00:41:21,25
0,0,69,128,0,0,0,0,0,0,0,0,0,2023-12-05 00:43:21,0
752,752,92,108,0,0,0,0,0,1,1,0,1,2023-12-05 00:45:21,0
0,0,92,25,0,0,0,0,0,0,0,1,0,2023-12-05 00:47:21,0
0,0,69,104,0,0,0,0,0,0,0,0,0,2023-12-05 00:49:21,0
0,0,184,111,1,1,1,1,1,0,0,2,0,2023-12-05 00:51:21,0
752,752,115,66,0,0,0,0,0,1,1,0,1,2023-12-05 00:53:21,25
0,0,23,108,0,0,0,0,0,0,0,0,0,2023-12-05 00:55:21,0
752,752,138,25,0,0,0,0,0,1,1,1,1,2023-12-05 00:57:21,0
0,0,69,105,0,0,0,0,0,0,0,0,0,2023-12-05 00:59:21,0
752,752,207,110,0,0,0,0,0,1,1,2,1,2023-12-05 01:01:21,25
0,0,115,128,0,0,0,0,0,0,0,0,0,2023-12-05 01:03:21,0
0,0,46,110,0,0,0,0,0,0,0,0,0,2023-12-05 01:05:21,0
0,0,138,25,0,0,0,0,0,1,0,1,0,2023-12-05 01:07:21,4
0,0,46,104,1,0,0,0,0,0,0,0,0,2023-12-05 01:09:21,0
0,0,161,109,0,0,0,0,0,0,0,1,0,2023-12-05 01:11:21,0
752,752,138,66,0,0,0,0,0,1,1,1,1,2023-12-05 01:13:21,25
0,0,46,108,0,0,0,0,0,0,0,1,0,2023-12-05 01:15:21,0
752,752,115,20,0,0,0,0,0,1,1,0,1,2023-12-05 01:17:21,0
0,0,69,108,0,0,0,0,0,0,0,0,0,2023-12-05 01:19:21,0
752,752,184,112,1,1,1,0,0,1,1,0,1,2023-12-05 01:21:21,25
0,0,115,127,0,0,0,0,0,0,0,2,0,2023-12-05 01:23:21,0
0,0,23,108,0,0,0,0,0,0,0,0,0,2023-12-05 01:25:21,0
752,752,161,24,0,0,0,0,0,1,1,1,1,2023-12-05 01:27:21,0
0,0,23,42,0,0,0,0,0,0,0,0,0,2023-12-05 01:29:21,0
752,752,230,109,0,0,0,0,0,1,1,1,1,2023-12-05 01:31:21,25
0,0,92,128,0,0,0,0,0,0,0,1,0,2023-12-05 01:33:21,0
0,0,23,110,0,0,0,0,0,0,0,0,0,2023-12-05 01:35:21,0
752,752,161,25,0,0,0,0,0,1,1,1,1,2023-12-05 01:37:21,0
0,0,46,105,0,0,0,0,0,0,0,0,0,2023-12-05 01:39:21,0
752,752,184,113,1,0,0,0,0,1,1,0,1,2023-12-05 01:41:21,25
0,0,92,127,0,0,0,0,0,0,0,2,0,2023-12-05 01:43:21,0
0,0,46,108,0,0,0,0,0,0,0,0,0,2023-12-05 01:45:21,0
0,0,161,1,0,0,0,0,0,1,0,1,0,2023-12-05 01:47:21,4
0,0,23,65,0,0,0,0,0,0,0,0,0,2023-12-05 01:49:21,0
0,0,253,111,0,0,0,0,0,1,0,1,0,2023-12-05 01:51:21,29
0,0,69,127,0,0,0,0,0,0,0,1,0,2023-12-05 01:53:21,0
0,0,69,109,0,0,0,0,0,0,0,0,0,2023-12-05 01:55:21,0
752,752,92,23,0,0,0,0,0,1,1,1,1,2023-12-05 01:57:21,0
0,0,46,105,0,0,0,0,0,0,0,0,0,2023-12-05 01:59:21,0
752,752,276,114,0,0,0,0,0,0,0,1,0,2023-12-05 02:01:21,25
0,0,46,128,0,0,0,0,0,1,1,1,1,2023-12-05 02:03:21,0
0,0,92,108,0,0,0,0,0,0,0,0,0,2023-12-05 02:05:21,0
752,752,115,25,0,0,0,0,0,1,1,1,1,2023-12-05 02:07:21,0
0,0,46,106,0,0,0,0,0,0,0,0,0,2023-12-05 02:09:21,0
752,752,230,110,0,0,0,0,0,1,1,1,1,2023-12-05 02:11:21,27
0,0,46,127,0,0,0,0,0,0,0,1,0,2023-12-05 02:13:21,0
0,0,92,109,0,0,0,0,0,0,0,0,0,2023-12-05 02:15:21,0
752,752,92,23,0,0,0,0,0,1,1,1,1,2023-12-05 02:17:21,0
0,0,46,105,0,0,0,0,0,0,0,0,0,2023-12-05 02:19:21,0
0,0,230,111,0,0,0,0,0,0,0,1,0,2023-12-05 02:21:21,0
752,752,92,128,0,0,0,0,0,1,1,1,1,2023-12-05 02:23:21,25
0,0,69,108,0,0,0,0,0,0,0,0,0,2023-12-05 02:25:21,0
752,752,92,23,0,0,0,0,0,1,1,1,1,2023-12-05 02:27:21,0
0,0,69,106,0,0,0,0,0,0,0,0,0,2023-12-05 02:29:21,0
752,752,207,109,0,0,0,0,0,1,1,1,1,2023-12-05 02:31:21,25
0,0,69,128,0,0,0,0,0,0,0,1,0,2023-12-05 02:33:21,0
752,752,92,108,0,0,0,0,0,0,0,0,0,2023-12-05 02:35:21,0
0,0,115,23,0,0,0,0,0,1,1,1,1,2023-12-05 02:37:21,0
0,0,46,107,0,0,0,0,0,0,0,0,0,2023-12-05 02:39:21,0
0,0,184,110,0,0,0,0,0,0,0,1,0,2023-12-05 02:41:21,0
0,0,115,128,0,0,0,0,0,1,0,1,0,2023-12-05 02:43:21,29
0,0,46,108,0,0,0,0,0,0,0,0,0,2023-12-05 02:45:21,0
0,0,115,23,0,0,0,0,0,1,0,1,0,2023-12-05 02:47:21,4
0,0,69,105,0,0,0,0,0,0,0,0,0,2023-12-05 02:49:21,0
752,752,161,111,0,0,0,0,0,1,1,0,1,2023-12-05 02:51:21,25
0,0,138,128,0,0,0,0,0,0,0,2,0,2023-12-05 02:53:21,0
0,0,46,108,0,0,0,0,0,0,0,0,0,2023-12-05 02:55:21,0
752,752,138,17,0,0,0,0,0,1,1,1,1,2023-12-05 02:57:21,0
0,0,23,113,0,0,0,0,0,0,0,0,0,2023-12-05 02:59:21,0
0,0,230,109,0,0,0,0,0,0,0,1,0,2023-12-05 03:01:21,921
752,752,115,65,0,0,0,0,0,1,1,1,1,2023-12-05 03:03:21,0
0,0,46,109,0,0,0,0,0,0,0,1,0,2023-12-05 03:05:21,0
752,752,138,14,0,0,0,0,0,1,1,0,1,2023-12-05 03:07:21,0
0,0,46,115,0,0,0,0,0,0,0,0,0,2023-12-05 03:09:21,0
752,752,184,111,0,0,0,0,0,1,1,0,1,2023-12-05 03:11:21,25
0,0,115,127,0,0,0,0,0,0,0,2,0,2023-12-05 03:13:21,0
0,0,23,108,0,0,0,0,0,0,0,0,0,2023-12-05 03:15:21,0
752,752,161,20,0,0,0,0,0,1,1,1,1,2023-12-05 03:17:21,0
0,0,23,110,0,0,0,0,0,0,0,0,0,2023-12-05 03:19:21,0
0,0,230,109,0,0,0,0,0,1,0,1,0,2023-12-05 03:21:21,29
0,0,92,128,0,0,0,0,0,0,0,1,0,2023-12-05 03:23:21,0
0,0,46,109,0,0,0,0,0,0,0,0,0,2023-12-05 03:25:21,0
0,0,138,14,0,0,0,0,0,1,0,1,0,2023-12-05 03:27:21,4
0,0,23,114,0,0,0,0,0,0,0,0,0,2023-12-05 03:29:21,0
752,752,207,111,0,0,0,0,0,1,1,0,1,2023-12-05 03:31:21,25
0,0,92,64,0,0,0,0,0,0,0,2,0,2023-12-05 03:33:21,0
0,0,46,108,0,0,0,0,0,0,0,0,0,2023-12-05 03:35:21,0
752,752,161,16,0,0,0,0,0,1,1,1,1,2023-12-05 03:37:21,0
0,0,46,114,0,0,0,0,0,0,0,0,0,2023-12-05 03:39:21,0
752,752,253,110,0,0,0,0,0,1,1,1,1,2023-12-05 03:41:21,25
0,0,46,127,0,0,0,0,0,0,0,1,0,2023-12-05 03:43:21,0
0,0,69,109,0,0,0,0,0,0,0,0,0,2023-12-05 03:45:21,0
752,752,92,13,0,0,0,0,0,1,1,1,1,2023-12-05 03:47:21,0
0,0,46,116,0,0,0,0,0,0,0,0,0,2023-12-05 03:49:21,0
752,752,230,110,0,0,0,0,0,1,1,1,1,2023-12-05 03:51:21,25
0,0,69,128,0,0,0,0,0,0,0,1,0,2023-12-05 03:53:21,0
0,0,92,108,0,0,0,0,0,0,0,0,0,2023-12-05 03:55:21,0
752,752,115,20,0,0,0,0,0,1,1,1,1,2023-12-05 03:57:21,0
0,0,46,110,0,0,0,0,0,0,0,0,0,2023-12-05 03:59:21,0
752,752,230,111,0,0,0,0,0,1,1,1,1,2023-12-05 04:01:21,25
0,0,69,127,0,0,0,0,0,0,0,1,0,2023-12-05 04:03:21,0
752,752,115,108,0,0,0,0,0,1,1,0,1,2023-12-05 04:05:21,0
0,0,69,21,0,0,0,0,0,0,0,1,0,2023-12-05 04:07:21,0
0,0,69,109,0,0,0,0,0,0,0,0,0,2023-12-05 04:09:21,0
752,752,207,110,0,0,0,0,0,0,0,1,0,2023-12-05 04:11:21,2
0,0,92,128,0,0,0,0,0,1,1,1,1,2023-12-05 04:13:21,28
0,0,69,108,0,0,0,0,0,0,0,0,0,2023-12-05 04:15:21,1
752,752,92,20,0,0,0,0,0,1,1,1,1,2023-12-05 04:17:21,0
0,0,69,47,0,0,0,0,0,0,0,0,0,2023-12-05 04:19:21,0
0,0,184,109,0,0,0,0,0,1,0,1,0,2023-12-05 04:21:21,29
0,0,92,128,0,0,0,0,0,0,0,1,0,2023-12-05 04:23:21,0
752,752,92,108,0,0,0,0,0,0,0,0,0,2023-12-05 04:25:21,0
0,0,115,21,0,0,0,0,0,1,1,1,1,2023-12-05 04:27:21,0
0,0,46,108,0,0,0,0,0,0,0,0,0,2023-12-05 04:29:21,0
0,0,184,110,0,0,0,0,0,0,0,1,0,2023-12-05 04:31:21,0
752,752,115,128,0,0,0,0,0,1,1,1,1,2023-12-05 04:33:21,25
0,0,46,108,0,0,0,0,0,0,0,1,0,2023-12-05 04:35:21,0
0,0,115,2,0,0,0,0,0,1,0,0,0,2023-12-05 04:37:21,4
0,0,69,64,0,0,0,0,0,0,0,0,0,2023-12-05 04:39:21,0
752,752,184,110,0,0,0,0,0,1,1,0,1,2023-12-05 04:41:21,25
0,0,115,128,0,0,0,0,0,0,0,2,0,2023-12-05 04:43:21,0
0,0,46,108,0,0,0,0,0,0,0,0,0,2023-12-05 04:45:21,0
0,0,138,19,0,0,0,0,0,1,0,1,0,2023-12-05 04:47:21,4
0,0,23,110,0,0,0,0,0,0,0,0,0,2023-12-05 04:49:21,0
0,0,207,110,0,0,0,0,0,0,0,1,0,2023-12-05 04:51:21,25
752,752,115,128,0,0,0,0,0,1,1,1,1,2023-12-05 04:53:21,0
0,0,23,109,0,0,0,0,0,0,0,0,0,2023-12-05 04:55:21,0
752,752,161,15,0,0,0,0,0,1,1,1,1,2023-12-05 04:57:21,0
0,0,46,114,0,0,0,0,0,0,0,0,0,2023-12-05 04:59:21,0
752,752,207,126,0,0,0,0,0,1,1,0,1,2023-12-05 05:01:21,25
0,0,92,64,0,0,0,0,0,0,0,2,0,2023-12-05 05:03:21,0
0,0,46,108,0,0,0,0,0,0,0,0,0,2023-12-05 05:05:21,0
752,752,161,17,0,0,0,0,0,1,1,1,1,2023-12-05 05:07:21,0
0,0,23,113,0,0,0,0,0,0,0,0,0,2023-12-05 05:09:21,0
752,752,253,109,0,0,0,0,0,1,1,1,1,2023-12-05 05:11:21,25
0,0,69,128,0,0,0,0,0,0,0,1,0,2023-12-05 05:13:21,0
0,0,46,109,0,0,0,0,0,0,0,0,0,2023-12-05 05:15:21,0
752,752,138,16,0,0,0,0,0,1,1,1,1,2023-12-05 05:17:21,0
0,0,23,113,0,0,0,0,0,0,0,0,0,2023-12-05 05:19:21,0
752,752,253,111,0,0,0,0,0,1,1,0,1,2023-12-05 05:21:21,25
0,0,46,127,0,0,0,0,0,0,0,2,0,2023-12-05 05:23:21,0
0,0,46,108,0,0,0,0,0,0,0,0,0,2023-12-05 05:25:21,0
752,752,161,15,0,0,0,0,0,1,1,1,1,2023-12-05 05:27:21,0
0,0,46,114,0,0,0,0,0,0,0,0,0,2023-12-05 05:29:21,0
752,752,253,110,0,0,0,0,0,1,1,1,1,2023-12-05 05:31:21,25
0,0,23,127,0,0,0,0,0,0,0,1,0,2023-12-05 05:33:21,0
0,0,92,109,0,0,0,0,0,0,0,0,0,2023-12-05 05:35:21,0
752,752,92,19,0,0,0,0,0,1,1,1,1,2023-12-05 05:37:21,0
0,0,46,110,0,0,0,0,0,0,0,0,0,2023-12-05 05:39:21,0
752,752,230,110,0,0,0,0,0,0,0,1,0,2023-12-05 05:41:21,25
0,0,92,128,0,0,0,0,0,1,1,1,1,2023-12-05 05:43:21,0
0,0,69,108,0,0,0,0,0,0,0,0,0,2023-12-05 05:45:21,0
752,752,115,18,0,0,0,0,0,1,1,1,1,2023-12-05 05:47:21,0
0,0,46,111,0,0,0,0,0,0,0,0,0,2023-12-05 05:49:21,0
752,752,207,110,0,0,0,0,0,1,1,1,1,2023-12-05 05:51:21,25
0,0,69,128,0,0,0,0,0,0,0,1,0,2023-12-05 05:53:21,0
752,752,92,108,0,0,0,0,0,1,1,0,1,2023-12-05 05:55:21,0
0,0,92,19,0,0,0,0,0,0,0,1,0,2023-12-05 05:57:21,0
0,0,69,110,0,0,0,0,0,0,0,0,0,2023-12-05 05:59:21,0
0,0,207,110,0,0,0,0,0,0,0,1,0,2023-12-05 06:01:21,896
0,0,115,128,0,0,0,0,0,1,0,1,0,2023-12-05 06:03:21,29
0,0,23,108,0,0,0,0,0,0,0,0,0,2023-12-05 06:05:21,0
752,752,138,16,0,0,0,0,0,1,1,1,1,2023-12-05 06:07:21,0
0,0,69,113,0,0,0,0,0,0,0,0,0,2023-12-05 06:09:21,0
0,0,184,110,0,0,0,0,0,1,0,0,0,2023-12-05 06:11:21,29
0,0,115,128,0,0,0,0,0,0,0,2,0,2023-12-05 06:13:21,0
0,0,46,108,0,0,0,0,0,0,0,0,0,2023-12-05 06:15:21,0
752,752,138,19,0,0,0,0,0,1,1,1,1,2023-12-05 06:17:21,0
0,0,46,112,0,0,0,0,0,0,0,0,0,2023-12-05 06:19:21,0
0,0,161,109,0,0,0,0,0,0,0,1,0,2023-12-05 06:21:21,0
752,752,138,129,0,0,0,0,0,1,1,0,1,2023-12-05 06:23:21,27
0,0,46,108,0,0,0,0,0,0,0,2,0,2023-12-05 06:25:21,0
752,752,115,19,0,0,0,0,0,1,1,0,1,2023-12-05 06:27:21,0
0,0,69,109,0,0,0,0,0,0,0,0,0,2023-12-05 06:29:21,0
752,752,184,111,0,0,0,0,0,1,1,0,1,2023-12-05 06:31:21,25
0,0,115,65,0,0,0,0,0,0,0,1,0,2023-12-05 06:33:21,0
0,0,23,108,0,0,0,0,0,0,0,1,0,2023-12-05 06:35:21,0
752,752,161,16,0,0,0,0,0,1,1,1,1,2023-12-05 06:37:21,0
0,0,23,51,0,0,0,0,0,0,0,0,0,2023-12-05 06:39:21,0
752,752,230,109,0,0,0,0,0,1,1,1,1,2023-12-05 06:41:21,25
0,0,92,128,0,0,0,0,0,0,0,0,0,2023-12-05 06:43:21,0
0,0,23,109,0,0,0,0,0,0,0,1,0,2023-12-05 06:45:21,0
752,752,161,14,0,0,0,0,0,1,1,1,1,2023-12-05 06:47:21,0
0,0,46,114,0,0,0,0,0,0,0,0,0,2023-12-05 06:49:21,0
752,752,184,112,0,0,0,0,0,1,1,0,1,2023-12-05 06:51:21,25
0,0,92,127,0,0,0,0,0,0,0,1,0,2023-12-05 06:53:21,0
0,0,46,108,0,0,0,0,0,0,0,1,0,2023-12-05 06:55:21,0
752,752,161,14,0,0,0,0,0,1,1,1,1,2023-12-05 06:57:21,0
0,0,23,116,0,0,0,0,0,0,0,0,0,2023-12-05 06:59:21,0
0,0,276,110,0,0,0,0,0,1,0,1,0,2023-12-05 07:01:21,29
0,0,69,64,0,0,0,0,0,0,0,0,0,2023-12-05 07:03:21,0
0,0,69,109,0,0,0,0,0,0,0,1,0,2023-12-05 07:05:21,0
752,752,92,14,0,0,0,0,0,1,1,1,1,2023-12-05 07:07:21,0
0,0,46,115,0,0,0,0,0,0,0,0,0,2023-12-05 07:09:21,0
752,752,230,110,0,0,0,0,0,1,1,1,1,2023-12-05 07:11:21,25
0,0,69,65,0,0,0,0,0,0,0,0,0,2023-12-05 07:13:21,3
0,0,92,108,0,0,0,0,0,0,0,1,0,2023-12-05 07:15:21,0
752,752,115,12,0,0,0,0,0,1,1,1,1,2023-12-05 07:17:21,0
0,0,46,117,1,1,1,0,0,0,0,0,0,2023-12-05 07:19:21,0
0,0,207,111,1,0,0,2,2,1,0,1,0,2023-12-05 07:21:21,34
0,0,69,127,0,0,0,0,0,0,0,0,0,2023-12-05 07:23:21,0
752,752,115,109,0,0,0,0,0,1,1,1,1,2023-12-05 07:25:21,0
0,0,69,14,0,0,0,0,0,0,0,1,0,2023-12-05 07:27:21,0
0,0,69,114,0,0,0,0,0,0,0,0,0,2023-12-05 07:29:21,0
650,650,207,110,0,0,0,0,0,0,0,1,0,2023-12-05 07:31:21,0
102,102,92,128,0,0,0,0,0,1,1,0,1,2023-12-05 07:33:21,25
0,0,46,108,0,0,0,0,0,0,0,1,0,2023-12-05 07:35:21,0
752,752,115,12,0,0,0,0,0,1,1,1,1,2023-12-05 07:37:21,0
0,0,69,118,0,0,0,0,0,0,0,0,0,2023-12-05 07:39:21,0
752,752,184,109,0,0,0,0,0,1,1,1,1,2023-12-05 07:41:21,25
0,0,92,128,0,0,0,0,0,0,0,0,0,2023-12-05 07:43:21,0
0,0,92,108,0,0,0,0,0,0,0,1,0,2023-12-05 07:45:21,0
0,0,115,13,0,0,0,0,0,1,0,1,0,2023-12-05 07:47:21,4
0,0,46,116,0,0,0,0,0,0,0,0,0,2023-12-05 07:49:21,0
0,0,184,111,0,0,0,0,0,0,0,1,0,2023-12-05 07:51:21,0
752,752,115,128,0,0,0,0,0,1,1,0,1,2023-12-05 07:53:21,25
0,0,46,108,0,0,0,0,0,0,0,2,0,2023-12-05 07:55:21,0
752,752,115,18,0,0,0,0,0,1,1,0,1,2023-12-05 07:57:21,0
0,0,69,110,0,0,0,0,0,0,0,0,0,2023-12-05 07:59:21,0
752,752,184,110,0,0,0,0,0,1,1,0,1,2023-12-05 08:01:21,25
0,0,138,128,0,0,0,0,0,0,0,1,0,2023-12-05 08:03:21,0
0,0,46,108,0,0,0,0,0,0,0,1,0,2023-12-05 08:05:21,0
752,752,138,20,0,0,0,0,0,1,1,1,1,2023-12-05 08:07:21,0
0,0,23,110,0,0,0,0,0,0,0,0,0,2023-12-05 08:09:21,0
0,0,207,109,0,0,0,0,0,0,0,1,0,2023-12-05 08:11:21,25
0,0,115,128,2,1,1,2,2,1,0,0,0,2023-12-05 08:13:21,4
0,0,23,109,0,0,0,0,0,0,0,1,0,2023-12-05 08:15:21,0
752,752,161,1,0,0,0,0,0,1,1,1,1,2023-12-05 08:17:21,0
0,0,46,64,5,1,1,1,1,0,0,0,0,2023-12-05 08:19:21,0
752,752,184,112,0,0,0,0,0,1,1,0,1,2023-12-05 08:21:21,25
0,0,92,127,0,0,0,0,0,0,0,1,0,2023-12-05 08:23:21,0
0,0,46,108,0,0,0,0,0,0,0,1,0,2023-12-05 08:25:21,0
752,752,161,18,2,1,1,0,0,1,1,1,1,2023-12-05 08:27:21,0
0,0,23,111,0,0,0,0,0,0,0,0,0,2023-12-05 08:29:21,0
0,0,253,109,0,0,0,0,0,1,0,1,0,2023-12-05 08:31:21,29
0,0,69,128,0,0,0,0,0,0,0,0,0,2023-12-05 08:33:21,2
0,0,46,109,0,0,0,0,0,0,0,1,0,2023-12-05 08:35:21,0
752,752,138,13,0,0,0,0,0,1,1,1,1,2023-12-05 08:37:21,0
0,0,23,116,4,3,3,3,3,0,0,0,0,2023-12-05 08:39:21,0
752,752,253,111,0,1,1,0,0,1,1,0,1,2023-12-05 08:41:21,25
0,0,46,127,0,0,0,0,0,0,0,1,0,2023-12-05 08:43:21,0
0,0,46,108,0,0,0,0,0,0,0,1,0,2023-12-05 08:45:21,0
752,752,161,1,1,0,0,0,0,1,1,1,1,2023-12-05 08:47:21,8
0,0,46,65,1,1,1,1,1,0,0,0,0,2023-12-05 08:49:21,0
752,752,253,111,1,1,1,0,0,1,1,1,1,2023-12-05 08:51:21,25
0,0,23,127,2,1,1,1,1,0,0,0,0,2023-12-05 08:53:21,0
0,0,92,109,0,1,1,2,2,0,0,1,0,2023-12-05 08:55:21,0
752,752,92,11,1,1,1,2,2,1,1,1,1,2023-12-05 08:57:21,4
0,0,46,118,10,0,0,0,0,0,0,0,0,2023-12-05 08:59:21,0
752,752,253,313,4,0,0,1,1,0,0,1,0,2023-12-05 09:01:21,921
0,0,92,129,4,4,4,5,5,1,1,0,1,2023-12-05 09:03:21,0
0,0,92,108,4,1,1,3,3,0,0,1,0,2023-12-05 09:05:21,0
0,0,115,17,9,2,2,2,2,1,0,1,0,2023-12-05 09:07:21,4
0,0,46,113,6,3,3,2,2,0,0,0,0,2023-12-05 09:09:21,0
752,752,207,109,5,0,0,0,0,1,1,1,1,2023-12-05 09:11:21,25
0,0,69,128,3,4,4,2,2,0,0,0,0,2023-12-05 09:13:21,0
752,752,92,109,6,4,4,7,7,1,1,1,1,2023-12-05 09:15:21,0
0,0,92,15,6,1,1,3,3,0,0,1,0,2023-12-05 09:17:21,4
0,0,69,51,9,5,5,2,2,0,0,0,0,2023-12-05 09:19:21,9
0,0,184,111,12,9,9,11,11,0,0,1,0,2023-12-05 09:21:21,2
752,752,115,128,4,4,4,5,5,1,1,0,1,2023-12-05 09:23:21,25
0,0,23,108,9,6,6,6,6,0,0,1,0,2023-12-05 09:25:21,0
752,752,138,13,10,7,7,8,8,1,1,1,1,2023-12-05 09:27:21,4
0,0,69,116,16,10,10,12,12,0,0,0,0,2023-12-05 09:29:21,8
0,0,184,109,6,3,3,5,5,1,0,1,0,2023-12-05 09:31:21,33
0,0,115,65,14,7,7,4,4,0,0,0,0,2023-12-05 09:33:21,1
650,650,69,108,19,13,13,17,17,0,0,1,0,2023-12-05 09:35:21,8
102,102,115,15,25,19,19,17,17,1,1,1,1,2023-12-05 09:37:21,6
0,0,46,115,22,9,9,13,13,0,0,0,0,2023-12-05 09:39:21,4
0,0,161,110,25,19,19,17,17,0,0,1,0,2023-12-05 09:41:21,4
752,752,138,130,15,13,13,13,13,1,1,0,1,2023-12-05 09:43:21,34
0,0,46,108,21,11,11,9,9,0,0,2,0,2023-12-05 09:45:21,4
752,752,115,13,33,13,13,18,18,1,1,0,1,2023-12-05 09:47:21,14
0,0,69,115,32,27,27,33,33,0,0,0,0,2023-12-05 09:49:21,10
752,752,184,112,29,27,27,29,29,1,1,0,1,2023-12-05 09:51:21,40
0,0,115,127,38,17,17,22,22,0,0,1,0,2023-12-05 09:53:21,4
0,0,46,108,34,26,26,21,21,0,0,1,0,2023-12-05 09:55:21,14
752,752,138,12,38,25,25,28,28,1,1,1,1,2023-12-05 09:57:21,13
0,0,23,117,20,13,13,14,14,0,0,0,0,2023-12-05 09:59:21,16
752,752,253,315,38,20,20,21,21,1,1,1,1,2023-12-05 10:01:21,1937
0,0,115,300,34,29,29,30,30,0,0,0,0,2023-12-05 10:03:21,44
0,0,23,228,29,27,27,22,22,0,0,1,0,2023-12-05 10:05:21,17
752,752,161,58,40,21,21,20,20,1,1,1,1,2023-12-05 10:07:21,4
0,0,46,116,17,13,13,12,12,0,0,0,0,2023-12-05 10:09:21,12
752,752,184,111,44,18,18,22,22,1,1,0,1,2023-12-05 10:11:21,55
0,0,92,127,20,17,17,13,13,0,0,1,0,2023-12-05 10:13:21,16
0,0,46,108,20,15,15,14,14,0,0,1,0,2023-12-05 10:15:21,5
752,752,161,14,21,15,15,13,13,1,1,1,1,2023-12-05 10:17:21,6
0,0,23,116,18,10,10,15,15,0,0,0,0,2023-12-05 10:19:21,6
0,0,253,112,8,11,11,11,11,1,0,1,0,2023-12-05 10:21:21,32
0,0,69,128,11,11,11,9,9,0,0,0,0,2023-12-05 10:23:21,9
0,0,46,109,13,10,10,13,13,0,0,1,0,2023-12-05 10:25:21,4
752,752,138,14,14,7,7,6,6,1,1,1,1,2023-12-05 10:27:21,4
0,0,23,115,12,11,11,12,12,0,0,0,0,2023-12-05 10:29:21,9
752,752,253,112,13,8,8,9,9,1,1,1,1,2023-12-05 10:31:21,34
0,0,46,127,15,13,13,13,13,0,0,0,0,2023-12-05 10:33:21,14
0,0,69,108,14,10,10,9,9,0,0,1,0,2023-12-05 10:35:21,4
752,752,138,2,11,9,9,15,15,1,1,1,1,2023-12-05 10:37:21,24
0,0,46,65,5,4,4,4,4,0,0,0,0,2023-12-05 10:39:21,2
752,752,230,110,4,4,4,4,4,1,1,1,1,2023-12-05 10:41:21,39
0,0,46,127,13,7,7,10,10,0,0,0,0,2023-12-05 10:43:21,7
0,0,92,109,6,2,2,2,2,0,0,1,0,2023-12-05 10:45:21,1
752,752,92,14,8,7,7,7,7,1,1,1,1,2023-12-05 10:47:21,6
0,0,46,114,6,4,4,9,9,0,0,0,0,2023-12-05 10:49:21,16
