get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=concurrentNoPaging run task end,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,funName=DataCompose,parent node is not exist,no need or no have tags,computeAndCompare same,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,allNum=<:NUM:>,ClientEnvHandler is <:*:>,<:GIN:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,superiorAndDeputy empty,msg,approve callback start,Response=<:MAP:>,message,approve status error,svc.ApproveCallback failed,<:ownDeptIDs:>,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,<:deptLeaderManageDeptIDs:>,Dao.GetSession,<:listManageOrgReq:>,<:query signature:>,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,protection for <:*:> done,query ge<:updateFanweiEmployee failed:>,parent deptIDs=[<:SEQ:>],build <:*:> reply,no api page resources,check failed,protection.ComputeAndDiff failed,error occurred in <:NewAccessRequest:>,<:*:> started successfully,callback status error,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,token check failed,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,timestamp
11247,11247,11247,11246,4086,185,410,393,185,185,380,380,375,185,185,185,0,17,4086,0,0,185,0,17,410,0,28,28,0,0,0,0,5,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:12:00
11261,11261,11261,11261,4096,203,431,410,203,203,360,360,358,203,203,203,0,21,4096,0,0,203,0,21,431,0,27,27,0,0,0,0,2,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:14:00
11205,11205,11205,11207,4080,176,414,395,176,176,379,379,376,176,176,176,0,19,4080,0,0,176,0,19,414,0,26,26,0,0,0,0,3,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:16:00
11207,11207,11207,11205,4063,178,413,388,178,178,386,386,383,178,178,178,0,25,4063,0,0,178,0,25,413,0,27,27,0,0,0,0,3,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:18:00
11276,11276,11276,11277,4085,207,430,408,207,207,379,379,376,207,207,207,0,22,4085,0,0,207,0,22,430,0,28,28,0,0,0,0,3,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:20:00
11189,11189,11189,11189,4058,190,523,390,190,190,383,383,374,190,190,191,0,133,4058,0,0,190,0,133,523,0,26,26,0,0,0,0,9,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:22:00
11260,11260,11260,11260,4060,191,441,412,190,190,379,379,374,190,190,190,0,29,4060,0,0,190,0,29,441,0,27,27,0,0,0,0,5,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:24:00
11176,11176,11176,11176,4053,198,403,387,199,199,371,371,365,199,199,198,0,16,4053,0,0,199,0,16,403,0,28,28,0,0,0,0,6,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:26:00
11263,11263,11264,11263,4087,179,543,410,179,179,374,374,369,179,179,179,0,133,4087,0,0,179,0,133,543,0,27,27,0,0,0,0,5,2,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:28:00
11239,11239,11239,11238,4080,188,428,401,188,188,363,363,362,188,188,188,0,27,4080,0,0,188,0,27,428,0,26,26,0,0,0,0,1,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:30:00
11155,11155,11155,11156,4057,198,431,397,198,198,379,379,374,198,198,198,0,34,4057,0,0,198,0,34,431,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:32:00
11270,11270,11270,11269,4079,196,445,415,196,196,371,371,367,196,196,196,0,30,4079,0,0,196,0,30,445,0,29,29,0,0,0,0,4,0,5,5,5,4,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:34:00
11246,11246,11246,11246,4063,189,442,412,189,189,377,377,373,189,189,189,0,30,4063,0,0,189,0,30,442,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:36:00
11260,11260,11260,11260,4079,199,424,403,199,199,368,368,368,199,199,199,0,21,4079,0,0,199,0,21,424,0,26,26,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:38:00
11208,11208,11208,11208,4073,181,425,403,181,181,394,394,387,181,181,181,0,22,4073,0,0,181,0,22,425,0,27,27,0,0,0,0,7,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:40:00
11236,11236,11236,11239,4068,191,448,412,191,191,369,369,365,191,191,191,0,36,4068,0,0,191,0,36,448,0,28,28,0,0,0,0,4,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:42:00
11223,11223,11223,11221,4071,183,399,385,183,183,380,380,376,183,183,183,0,14,4071,0,0,183,0,14,399,0,27,27,0,0,0,0,3,0,3,3,3,3,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:44:00
11268,11268,11268,11268,4076,198,423,396,198,198,394,394,388,198,198,198,0,27,4076,0,0,198,0,27,423,0,26,26,0,0,0,0,6,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:46:00
11227,11227,11227,11228,4080,189,403,383,189,189,389,389,383,189,189,189,0,20,4080,0,0,189,0,20,403,0,26,26,0,0,0,0,6,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:48:00
11212,11212,11212,11212,4068,182,417,394,182,182,370,370,366,182,182,182,0,23,4068,0,0,182,0,23,417,0,29,29,0,0,0,0,3,0,5,5,5,5,5,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:50:00
11283,11283,11283,11282,4101,178,433,404,178,178,385,385,374,178,178,178,0,29,4101,0,0,178,0,29,433,0,26,26,0,0,0,0,9,0,2,2,2,2,2,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:52:00
11224,11224,11224,11225,4089,171,424,398,171,171,364,364,363,171,171,171,0,26,4089,0,0,171,0,26,424,0,27,27,0,0,0,0,1,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:54:00
11164,11164,11164,11163,4043,183,428,393,183,183,377,377,376,183,183,183,0,35,4043,0,0,183,0,35,428,0,28,28,0,0,0,0,1,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:56:00
11208,11208,11208,11208,4091,171,425,396,171,171,375,375,370,171,171,171,0,29,4091,0,0,171,0,29,425,0,26,26,0,0,0,0,5,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 09:58:00
11274,11274,11274,11274,4085,193,430,406,193,193,377,377,374,193,193,193,0,24,4085,0,0,193,0,24,430,0,27,27,0,0,0,0,3,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:00:00
11245,11245,11245,11245,4069,192,448,408,192,192,385,385,378,192,192,192,0,40,4069,0,0,192,0,40,448,0,26,26,0,0,0,0,7,3,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:02:00
11246,11246,11246,11246,4074,179,429,382,179,179,386,386,377,179,179,179,0,47,4074,0,0,179,0,47,429,0,31,31,0,0,0,0,9,0,7,7,7,6,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:04:00
11263,11263,11263,11262,4081,182,438,397,182,182,381,381,373,182,182,182,0,41,4081,0,0,182,0,41,438,0,27,27,0,0,0,0,6,0,3,3,3,3,3,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:06:00
11275,11275,11275,11276,4056,194,551,396,194,194,393,393,386,194,194,194,0,155,4056,0,0,194,0,155,551,0,28,28,0,0,0,0,6,0,4,4,4,4,4,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:08:00
11244,11244,11244,11245,4068,180,460,413,180,180,371,371,359,180,180,180,0,47,4068,0,0,180,0,47,460,0,27,27,0,0,0,0,11,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:10:00
11330,11330,11330,11329,4097,203,439,401,203,203,384,384,376,203,203,203,0,38,4097,0,0,203,0,38,439,0,31,31,0,0,0,0,7,0,7,7,7,7,7,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:12:00
11240,11240,11240,11239,4056,180,428,386,180,180,381,381,371,180,180,180,0,42,4056,0,0,180,0,42,428,0,29,29,0,0,0,0,10,3,3,4,3,3,3,0,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:14:00
11245,11245,11245,11246,4056,191,437,402,191,191,375,375,369,191,191,191,0,35,4056,0,0,191,0,35,437,0,28,28,0,0,0,0,6,0,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:16:00
11243,11243,11243,11242,4070,184,487,395,184,184,392,392,382,184,184,184,0,92,4070,0,0,184,0,41,487,0,28,28,0,0,0,0,10,4,3,4,4,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:18:00
11164,11164,11165,11166,4037,185,453,408,185,185,375,375,364,185,185,185,0,45,4037,0,0,185,0,45,453,0,30,30,0,0,0,0,11,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:20:00
11225,11225,11225,11224,4048,176,458,394,176,176,398,398,385,176,176,176,0,64,4048,0,0,176,0,64,458,0,28,28,0,0,0,0,13,0,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:22:00
11242,11242,11242,11242,4067,182,441,403,182,182,381,381,375,182,182,182,0,38,4067,0,0,182,0,38,441,0,27,27,0,0,0,0,6,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:24:00
11280,11280,11280,11280,4077,188,447,405,188,188,365,365,355,188,187,188,0,42,4077,0,0,188,0,42,447,0,28,28,0,0,0,0,9,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:26:00
11317,11317,11320,11318,4082,189,463,417,189,189,391,391,387,189,190,189,0,46,4082,0,0,189,0,46,463,0,30,30,0,0,0,0,4,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:28:00
11253,11253,11253,11252,4073,185,435,394,185,185,376,376,371,185,185,185,0,41,4073,0,0,185,0,41,435,0,28,28,0,0,0,0,5,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:30:00
11295,11295,11295,11295,4092,178,455,388,178,178,384,384,376,178,178,178,0,67,4092,0,0,178,0,67,455,0,27,27,0,0,0,0,8,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:32:00
11290,11290,11290,11290,4085,185,450,407,185,185,395,395,383,185,185,185,0,43,4085,0,0,185,0,43,450,0,31,31,0,0,0,0,11,0,7,7,7,6,7,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:34:00
11252,11252,11252,11251,4063,184,457,394,184,184,393,393,380,184,184,184,0,63,4063,0,0,184,0,63,457,0,27,27,0,0,0,0,13,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:36:00
11283,11283,11283,11285,4083,181,545,483,181,181,381,381,374,181,181,182,0,62,4083,0,0,181,0,62,545,0,97,97,0,0,0,0,7,0,3,38,3,3,3,0,2,2,2,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:38:00
11267,11267,11267,11266,4067,173,487,441,173,173,396,396,384,173,173,172,0,46,4067,0,0,173,0,46,487,0,70,70,0,0,0,0,11,0,4,25,4,3,4,0,2,2,2,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:40:00
11250,11250,11250,11249,4069,181,452,407,181,181,380,380,369,181,181,181,0,45,4069,0,0,181,0,45,452,0,31,31,0,0,0,0,11,0,7,7,7,7,7,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:42:00
11287,11287,11286,11287,4101,192,455,406,192,192,395,395,391,192,192,192,0,49,4101,0,0,192,0,49,455,0,27,27,0,0,0,0,4,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:44:00
11171,11171,11172,11171,4036,171,450,401,171,171,388,388,378,171,171,171,0,49,4036,0,0,171,0,49,450,0,27,27,0,0,0,0,9,2,3,3,3,3,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:46:00
11235,11235,11235,11238,4076,175,450,404,175,175,379,379,374,175,175,175,0,46,4076,0,0,175,0,46,450,0,28,28,0,0,0,0,5,0,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:48:00
11307,11307,11307,11304,4074,183,458,405,183,183,392,392,383,183,183,183,0,53,4074,0,0,183,0,53,458,0,30,30,0,0,0,0,9,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:50:00
11243,11243,11243,11245,4066,184,431,387,184,184,380,380,375,184,184,184,0,44,4066,0,0,184,0,44,431,0,28,28,0,0,0,0,5,0,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:52:00
11290,11290,11290,11290,4082,184,441,409,184,184,382,382,375,184,184,184,0,32,4082,0,0,184,0,32,441,0,27,27,0,0,0,0,7,1,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:54:00
11253,11253,11253,11253,4089,185,450,402,184,184,367,367,363,184,184,185,0,48,4089,0,0,184,0,48,450,0,28,28,0,0,0,0,4,1,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:56:00
11246,11246,11246,11244,4077,190,469,406,191,191,375,375,367,191,191,190,0,63,4077,0,0,191,0,63,469,0,30,30,0,0,0,0,7,0,6,6,6,6,6,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 10:58:00
11288,11288,11288,11288,4068,175,457,402,175,175,380,380,373,175,175,175,0,55,4068,0,0,175,0,55,457,0,28,28,0,0,0,0,6,0,4,4,4,4,4,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:00:00
11172,11172,11172,11173,4051,188,444,387,188,188,376,376,365,188,188,188,0,57,4051,0,0,188,0,57,444,0,27,27,0,0,0,0,11,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:02:00
11223,11223,11223,11224,4075,184,437,403,184,184,390,390,383,184,184,184,0,34,4075,0,0,184,0,34,437,0,31,31,0,0,0,0,7,0,7,7,7,6,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:04:00
11307,11307,11307,11305,4088,190,448,400,190,190,389,389,378,190,190,190,0,48,4088,0,0,190,0,48,448,0,27,27,0,0,0,0,11,6,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:06:00
11328,11328,11328,11329,4096,193,469,411,193,193,384,384,380,193,193,193,0,58,4096,0,0,193,0,58,469,0,28,28,0,0,0,0,4,1,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:08:00
11153,11153,11153,11153,4035,174,449,404,174,174,383,383,375,174,174,174,0,45,4035,0,0,174,0,45,449,0,27,27,0,0,0,0,8,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:10:00
11232,11232,11232,11231,4068,167,461,406,167,167,384,384,376,167,167,167,0,55,4068,0,0,167,0,55,461,0,31,31,0,0,0,0,8,4,7,7,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:12:00
11235,11235,11235,11235,4071,192,427,392,192,192,389,389,377,192,192,192,0,35,4071,0,0,192,0,35,427,0,27,27,0,0,0,0,12,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:14:00
11281,11281,11281,11281,4078,188,453,403,188,188,400,400,388,188,188,188,0,50,4078,0,0,188,0,50,453,0,27,27,0,0,0,0,11,1,3,3,3,3,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:16:00
11228,11228,11228,11231,4073,174,447,400,173,173,374,374,367,173,173,174,0,47,4073,0,0,173,0,47,447,0,28,28,0,0,0,0,6,0,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:18:00
11289,11289,11289,11287,4065,185,456,401,186,186,394,394,383,186,186,185,0,55,4065,0,0,186,0,55,456,0,30,30,0,0,0,0,10,0,6,6,6,6,6,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:20:00
11250,11250,11250,11249,4062,185,465,409,185,185,389,389,375,185,185,185,0,56,4062,0,0,185,0,56,465,0,28,28,0,0,0,0,13,0,4,4,4,3,4,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:22:00
11249,11249,11249,11250,4065,183,458,412,183,183,385,385,373,183,183,183,0,46,4065,0,0,183,0,46,458,0,27,27,0,0,0,0,12,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:24:00
11267,11267,11272,11267,4085,196,462,397,196,196,374,374,367,196,196,196,0,65,4085,0,0,196,0,65,462,0,28,28,0,0,0,0,7,10,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:26:00
11266,11266,11266,11265,4068,178,460,417,178,178,394,394,387,178,178,178,0,43,4068,0,0,178,0,43,460,0,30,30,0,0,0,0,7,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:28:00
11238,11238,11238,11240,4069,186,450,404,186,186,370,370,360,186,186,186,0,46,4069,0,0,186,0,46,450,0,28,28,0,0,0,0,10,4,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:30:00
11287,11287,11287,11286,4080,186,451,395,186,186,381,381,373,186,186,186,0,56,4080,0,0,186,0,56,451,0,27,27,0,0,0,0,8,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:32:00
11264,11264,11264,11265,4062,192,442,401,192,192,389,389,377,192,192,192,0,41,4062,0,0,192,0,41,442,0,28,28,0,0,0,0,12,0,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:34:00
11148,11148,11148,11150,4029,187,447,389,187,187,381,381,373,187,187,187,0,58,4029,0,0,187,0,58,447,0,30,30,0,0,0,0,8,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:36:00
11284,11284,11284,11280,4082,192,459,417,192,192,380,380,374,192,192,192,0,42,4082,0,0,192,0,42,459,0,31,31,0,0,0,0,6,0,3,5,3,3,3,0,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 11:38:00
