get metadata from header,parseDataReportFlag ok,parse metadata,infra.grpc.invoker,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Depts only have yunzhanghu,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,approve status error,svc.ApproveCallback failed,Response=<:MAP:>,message,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,timestamp,unknown
10362,10362,10362,10362,4093,47,313,268,47,47,244,244,47,238,47,47,45,4093,47,313,45,31,31,6,7,7,7,7,7,2,2,2,2023-11-02 23:16:00,0
10350,10350,10351,10350,4079,48,315,263,48,48,245,245,48,236,48,48,52,4079,48,315,52,27,27,9,3,3,3,3,3,2,2,2,2023-11-02 23:18:00,0
10358,10358,10357,10358,4079,48,320,264,48,48,248,248,48,238,48,48,56,4079,48,320,56,28,28,10,4,4,4,4,4,2,2,2,2023-11-02 23:20:00,0
10214,10214,10214,10214,4025,46,311,258,46,46,243,243,46,234,46,46,53,4025,46,311,53,26,26,9,3,3,3,3,3,2,2,2,2023-11-02 23:22:00,0
10296,10296,10299,10296,4061,48,303,266,48,48,242,242,48,236,48,48,37,4061,48,303,37,31,31,6,7,6,7,7,7,2,2,2,2023-11-02 23:24:00,1
10334,10334,10331,10334,4076,48,300,263,48,48,245,245,48,236,48,48,37,4076,48,300,37,27,27,9,3,3,3,3,3,2,2,2,2023-11-02 23:26:00,0
10379,10379,10381,10379,4098,48,409,263,48,48,248,248,48,238,48,48,146,4098,48,409,146,27,27,10,3,3,3,3,3,2,2,2,2023-11-02 23:28:00,0
10371,10371,10373,10371,4093,48,310,265,48,48,250,250,48,238,47,48,45,4093,48,310,45,28,28,12,4,3,4,4,4,2,2,2,2023-11-02 23:30:00,1
10352,10352,10348,10352,4082,47,315,266,47,47,247,247,47,237,48,47,49,4082,47,315,49,31,31,10,7,7,7,7,7,2,2,2,2023-11-02 23:32:00,0
10350,10350,10350,10350,4085,48,312,263,48,48,242,242,48,236,48,48,49,4085,48,312,49,27,27,6,3,3,3,3,3,2,2,2,2023-11-02 23:34:00,2
10352,10352,10352,10352,4077,48,319,263,48,48,245,245,48,238,48,48,56,4077,48,319,56,27,27,6,3,3,3,3,3,2,2,2,2023-11-02 23:36:00,1
10329,10329,10331,10329,4068,48,318,266,48,48,241,241,48,236,48,48,52,4068,48,318,52,31,31,5,7,7,7,7,7,2,2,2,2023-11-02 23:38:00,0
10330,10330,10329,10330,4079,48,300,263,48,48,245,245,48,237,48,48,37,4079,48,300,37,27,27,8,3,3,3,3,3,2,2,2,2023-11-02 23:40:00,0
10341,10341,10340,10342,4074,48,316,263,48,48,249,249,48,238,48,48,53,4074,48,316,53,28,28,10,4,3,4,4,4,2,2,2,2023-11-02 23:42:00,4
10321,10321,10321,10321,4066,48,316,263,48,48,243,243,48,236,48,48,53,4066,48,316,53,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 23:44:00,0
10270,10270,10271,10270,4048,48,321,266,48,48,245,245,48,234,48,48,55,4048,48,321,55,33,33,11,7,6,7,8,7,2,2,2,2023-11-02 23:46:00,4
10381,10381,10382,10381,4084,47,331,263,47,47,250,250,47,238,47,47,68,4084,47,331,68,27,27,11,3,3,3,3,3,2,2,2,2023-11-02 23:48:00,1
10374,10374,10372,10374,4083,48,327,265,48,48,243,243,48,236,48,48,62,4083,48,327,62,28,28,7,4,4,4,4,4,2,2,2,2023-11-02 23:50:00,0
10386,10386,10387,10385,4102,48,313,263,48,48,246,246,48,239,48,48,50,4102,48,313,50,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 23:52:00,2
10329,10329,10328,10330,4060,48,325,267,48,48,249,249,48,236,48,48,58,4060,48,325,58,31,31,12,7,7,7,7,7,2,2,2,2023-11-02 23:54:00,1
10310,10310,10310,10310,4061,48,311,261,48,48,246,246,48,236,48,48,50,4061,48,311,50,27,27,10,3,3,3,3,3,2,2,2,2023-11-02 23:56:00,0
10347,10347,10347,10347,4073,48,322,263,48,48,249,249,48,238,48,48,59,4073,48,322,59,28,28,11,4,3,4,4,4,2,2,2,2023-11-02 23:58:00,1
10327,10327,10328,10327,4068,46,312,263,46,46,247,247,46,236,46,46,49,4068,46,312,49,27,27,11,3,3,3,3,3,2,2,2,2023-11-03 00:00:00,0
10315,10315,10315,10315,4070,48,408,265,48,48,242,242,48,236,48,48,143,4070,48,408,143,30,30,6,6,6,6,6,6,2,2,2,2023-11-03 00:02:00,0
10348,10348,10348,10348,4078,48,313,264,48,48,249,249,48,236,48,48,49,4078,48,313,49,28,28,13,4,3,4,4,4,2,2,2,2023-11-03 00:04:00,1
10314,10314,10314,10314,4070,48,303,261,48,48,241,241,48,236,48,48,42,4070,48,303,42,27,27,5,3,3,3,3,3,2,2,2,2023-11-03 00:06:00,0
10346,10346,10345,10346,4079,47,317,267,47,47,246,246,47,238,47,47,50,4079,47,317,50,31,31,8,7,7,7,7,7,2,2,2,2023-11-03 00:08:00,0
10315,10315,10315,10315,4069,48,315,262,48,48,246,246,48,236,48,48,53,4069,48,315,53,27,27,10,3,3,3,3,3,2,2,2,2023-11-03 00:10:00,0
10339,10339,10339,10339,4073,48,418,264,48,48,244,244,48,236,48,48,154,4073,48,418,154,28,28,8,4,4,4,4,4,2,2,2,2023-11-03 00:12:00,0
10321,10321,10321,10321,4070,48,307,261,48,48,247,247,48,236,48,48,46,4070,48,307,46,27,27,11,3,3,3,3,3,2,2,2,2023-11-03 00:14:00,0
10330,10330,10330,10330,4073,48,313,266,48,48,240,240,48,236,48,48,47,4073,48,313,47,31,31,4,7,6,7,7,7,2,2,2,2023-11-03 00:16:00,1
10352,10352,10352,10352,4091,48,299,264,48,48,249,249,48,238,48,48,35,4091,48,299,35,27,27,10,3,3,3,3,3,2,2,2,2023-11-03 00:18:00,1
10395,10395,10398,10395,4096,48,321,263,48,48,254,254,48,237,48,48,58,4096,48,321,58,27,27,17,3,3,3,3,3,2,2,2,2023-11-03 00:20:00,0
10332,10332,10330,10332,4069,48,322,264,48,48,246,246,48,237,48,48,58,4069,48,322,58,28,28,9,4,3,4,4,4,2,2,2,2023-11-03 00:22:00,1
10320,10320,10319,10320,4063,47,320,266,47,47,245,245,47,236,47,47,54,4063,47,320,54,31,31,9,7,7,7,7,7,2,2,2,2023-11-03 00:24:00,0
10366,10366,10367,10366,4090,48,318,263,48,48,241,241,48,236,48,48,55,4090,48,318,55,27,27,5,3,3,3,3,3,2,2,2,2023-11-03 00:26:00,0
10332,10332,10332,10332,4077,48,304,263,48,48,246,246,48,238,48,48,41,4077,48,304,41,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 00:28:00,0
10376,10376,10376,10376,4088,48,321,264,48,48,249,249,48,238,48,48,57,4088,48,321,57,28,28,11,4,4,4,4,4,2,2,2,2023-11-03 00:30:00,2
10360,10360,10359,10360,4080,48,328,262,48,48,247,247,48,238,48,48,66,4080,48,328,66,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 00:32:00,0
10262,10262,10263,10262,4038,46,327,262,46,46,242,242,46,234,46,46,65,4038,46,327,65,28,28,8,4,3,4,4,4,2,2,2,2023-11-03 00:34:00,3
10328,10328,10328,10328,4068,48,318,265,48,48,244,244,48,236,48,48,53,4068,48,318,53,30,30,8,6,6,6,6,6,2,2,2,2023-11-03 00:36:00,0
10314,10314,10313,10314,4049,48,324,261,48,48,249,249,48,236,48,48,63,4049,48,324,63,27,27,13,3,3,3,3,3,2,2,2,2023-11-03 00:38:00,0
10363,10363,10363,10363,4088,48,318,264,48,48,243,243,48,238,48,48,54,4088,48,318,54,28,28,4,4,3,4,4,4,2,2,2,2023-11-03 00:40:00,4
10333,10333,10333,10333,4078,47,307,267,47,47,247,247,47,236,47,47,40,4078,47,307,40,31,31,10,7,7,7,7,7,2,2,2,2023-11-03 00:42:00,3
10315,10315,10316,10315,4058,48,320,262,48,48,245,245,48,236,48,48,58,4058,48,320,58,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 00:44:00,0
10351,10351,10352,10351,4087,48,302,263,48,48,244,244,48,238,48,48,39,4087,48,302,39,27,27,5,3,3,3,3,3,2,2,2,2023-11-03 00:46:00,1
10328,10328,10327,10328,4070,48,316,263,48,48,242,242,48,236,48,48,53,4070,48,316,53,28,28,6,4,4,4,4,4,2,2,2,2023-11-03 00:48:00,2
10357,10357,10356,10357,4083,48,314,266,48,48,245,245,48,236,48,48,48,4083,48,314,48,30,30,9,6,6,6,6,6,2,2,2,2023-11-03 00:50:00,0
10371,10371,10372,10371,4092,48,308,264,48,48,256,256,48,238,48,48,44,4092,48,308,44,28,28,17,4,3,4,4,4,2,2,2,2023-11-03 00:52:00,4
10362,10362,10362,10362,4097,48,292,264,48,48,247,247,48,238,48,48,28,4097,48,292,28,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 00:54:00,0
10361,10361,10361,10361,4092,48,305,264,48,48,246,246,48,236,48,48,41,4092,48,305,41,28,28,9,4,3,4,4,4,2,2,2,2023-11-03 00:56:00,2
10269,10269,10268,10269,4052,47,311,264,47,47,246,246,47,236,47,47,47,4052,47,311,47,30,30,10,6,6,6,6,6,2,2,2,2023-11-03 00:58:00,0
10390,10390,10390,10390,4096,48,326,265,48,48,243,243,48,236,48,48,61,4096,48,326,61,28,28,6,4,4,4,4,4,2,2,2,2023-11-03 01:00:00,1
10360,10360,10360,10360,4080,48,422,263,48,48,256,256,48,239,48,48,159,4080,48,422,159,27,27,16,3,3,3,3,3,2,2,2,2023-11-03 01:02:00,1
10356,10356,10356,10356,4073,48,337,262,48,48,243,243,48,236,48,48,75,4073,48,337,75,27,27,7,3,3,3,3,3,2,2,2,2023-11-03 01:04:00,0
10388,10388,10388,10388,4090,48,337,267,48,48,246,246,48,238,48,48,70,4090,48,337,70,31,31,7,7,7,7,7,7,2,2,2,2023-11-03 01:06:00,1
10348,10348,10349,10348,4072,48,326,262,48,48,244,244,48,236,48,48,64,4072,48,326,64,27,27,7,3,3,3,3,3,2,2,2,2023-11-03 01:08:00,1
10303,10303,10303,10303,4060,47,311,264,46,46,238,238,46,236,46,47,47,4060,46,311,47,28,28,2,4,3,4,4,4,2,2,2,2023-11-03 01:10:00,3
10318,10318,10318,10318,4066,47,368,265,48,48,239,239,48,236,48,47,103,4066,48,368,52,31,31,3,6,6,6,7,7,2,2,2,2023-11-03 01:12:00,52
10333,10333,10333,10333,4072,48,314,263,48,48,250,250,48,238,48,48,51,4072,48,314,51,28,28,11,4,3,4,4,4,2,2,2,2023-11-03 01:14:00,2
10377,10377,10376,10377,4092,48,318,264,48,48,241,241,48,236,48,48,54,4092,48,318,54,27,27,5,3,3,3,3,3,2,2,2,2023-11-03 01:16:00,0
10347,10347,10348,10347,4079,48,308,264,48,48,249,249,48,237,48,48,44,4079,48,308,44,28,28,12,4,4,4,4,4,2,2,2,2023-11-03 01:18:00,0
10358,10358,10358,10358,4088,47,312,266,47,47,248,248,47,237,47,47,46,4088,47,312,46,30,30,11,6,6,6,6,6,2,2,2,2023-11-03 01:20:00,0
10239,10239,10239,10239,4031,48,311,261,48,48,249,249,48,234,48,48,50,4031,48,311,50,28,28,15,4,4,4,4,4,2,2,2,2023-11-03 01:22:00,0
10321,10321,10321,10321,4066,48,311,263,48,48,247,247,48,238,48,48,48,4066,48,311,48,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 01:24:00,0
10383,10383,10383,10383,4097,48,316,264,48,48,244,244,48,237,48,48,52,4097,48,316,52,28,28,7,4,3,4,4,4,2,2,2,2023-11-03 01:26:00,1
10340,10340,10340,10340,4081,48,303,265,48,48,245,245,48,238,48,48,38,4081,48,303,38,30,30,7,6,6,6,6,6,2,2,2,2023-11-03 01:28:00,2
10341,10341,10340,10341,4081,47,301,263,47,47,241,241,47,237,47,47,38,4081,47,301,38,27,27,4,3,3,3,3,3,2,2,2,2023-11-03 01:30:00,0
10355,10355,10356,10355,4079,48,320,264,48,48,252,252,48,239,48,48,56,4079,48,320,56,28,28,13,4,3,4,4,4,2,2,2,2023-11-03 01:32:00,1
10332,10332,10331,10332,4060,48,322,262,48,48,250,250,48,238,48,48,60,4060,48,322,60,27,27,12,3,3,3,3,3,2,2,2,2023-11-03 01:34:00,0
10333,10333,10333,10333,4084,48,306,267,48,48,245,245,48,236,48,48,39,4084,48,306,39,31,31,9,7,7,7,7,7,2,2,2,2023-11-03 01:36:00,0
10307,10307,10307,10307,4056,48,313,261,48,48,245,245,48,238,48,48,52,4056,48,313,52,27,27,7,3,3,3,3,3,2,2,2,2023-11-03 01:38:00,0
10358,10358,10359,10358,4083,48,319,264,48,48,244,244,48,236,48,48,55,4083,48,319,55,28,28,7,4,4,4,4,4,2,2,2,2023-11-03 01:40:00,1
10325,10325,10324,10325,4078,48,305,265,48,48,242,242,48,238,48,48,40,4078,48,305,40,30,30,4,6,6,6,6,6,2,2,2,2023-11-03 01:42:00,0
10349,10349,10350,10349,4078,48,324,264,48,48,245,245,48,236,48,48,60,4078,48,324,60,28,28,9,4,3,4,4,4,2,2,2,2023-11-03 01:44:00,3
10301,10301,10300,10301,4069,46,305,262,46,46,245,245,46,236,46,46,43,4069,46,305,43,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 01:46:00,0
10334,10334,10334,10334,4072,48,417,263,48,48,243,243,48,236,48,48,154,4072,48,417,154,28,28,7,4,3,4,4,4,2,2,2,2023-11-03 01:48:00,1
10354,10354,10354,10354,4081,48,320,265,48,48,245,245,48,238,48,48,55,4081,48,320,55,30,30,7,6,6,6,6,6,2,2,2,2023-11-03 01:50:00,0
10325,10325,10327,10325,4080,48,398,264,48,48,242,242,48,236,48,48,134,4080,48,398,134,28,28,6,4,4,4,4,4,2,2,2,2023-11-03 01:52:00,0
10327,10327,10326,10327,4073,47,304,262,47,47,244,244,47,236,47,47,42,4073,47,304,42,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 01:54:00,0
10324,10324,10325,10324,4065,48,312,262,48,48,247,247,48,236,48,48,50,4065,48,312,50,27,27,11,3,3,3,3,3,2,2,2,2023-11-03 01:56:00,0
10332,10332,10332,10332,4072,48,308,266,48,48,247,247,48,238,48,48,42,4072,48,308,42,31,31,9,7,7,7,7,7,2,2,2,2023-11-03 01:58:00,0
10369,10369,10367,10369,4090,48,319,264,48,48,245,245,48,236,48,48,55,4090,48,319,55,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 02:00:00,0
10355,10355,10356,10355,4079,48,335,264,48,48,245,245,48,238,48,48,71,4079,48,335,71,28,28,7,4,3,4,4,4,2,2,2,2023-11-03 02:02:00,1
10323,10323,10322,10323,4067,48,306,262,48,48,248,248,48,236,48,48,44,4067,48,306,44,27,27,12,3,3,3,3,3,2,2,2,2023-11-03 02:04:00,0
10372,10372,10372,10372,4098,47,312,268,47,47,245,245,47,239,47,47,44,4098,47,312,44,31,31,6,7,6,7,7,7,2,2,2,2023-11-03 02:06:00,1
10358,10358,10359,10358,4074,48,327,263,48,48,250,250,48,236,48,48,64,4074,48,327,64,27,27,14,3,3,3,3,3,2,2,2,2023-11-03 02:08:00,0
10252,10252,10254,10252,4037,48,317,260,48,48,244,244,48,234,48,48,57,4037,48,317,57,28,28,9,4,4,4,4,4,2,2,2,2023-11-03 02:10:00,1
10417,10417,10417,10417,4108,48,327,268,48,48,251,251,48,238,48,48,59,4108,48,327,59,30,30,13,6,6,6,6,6,2,2,2,2023-11-03 02:12:00,6
10302,10302,10300,10302,4058,48,307,263,48,48,244,244,48,236,48,48,44,4058,48,307,44,28,28,7,4,4,4,4,4,2,2,2,2023-11-03 02:14:00,1
10338,10338,10338,10338,4078,48,304,262,48,48,246,246,48,236,48,48,42,4078,48,304,42,27,27,10,3,3,3,3,3,2,2,2,2023-11-03 02:16:00,0
10384,10384,10385,10384,4099,48,375,266,48,48,244,244,48,238,48,48,109,4099,48,375,58,29,29,5,4,3,4,5,5,2,2,2,2023-11-03 02:18:00,56
10355,10355,10353,10355,4075,46,327,265,46,46,249,249,46,237,46,46,62,4075,46,327,62,30,30,11,6,6,6,6,6,2,2,2,2023-11-03 02:20:00,1
10330,10330,10331,10330,4075,48,308,263,48,48,245,245,48,239,48,48,45,4075,48,308,45,27,27,5,3,3,3,3,3,2,2,2,2023-11-03 02:22:00,1
10349,10349,10349,10349,4084,48,305,265,48,48,244,244,48,236,48,48,40,4084,48,305,40,28,28,6,4,3,4,4,4,2,2,2,2023-11-03 02:24:00,5
10308,10308,10307,10308,4060,48,308,261,48,48,244,244,48,236,48,48,47,4060,48,308,47,27,27,7,3,3,3,3,3,2,2,2,2023-11-03 02:26:00,3
10324,10324,10325,10324,4073,48,310,266,48,48,247,247,48,238,48,48,44,4073,48,310,44,31,31,9,7,7,7,7,7,2,2,2,2023-11-03 02:28:00,0
10367,10367,10369,10367,4088,48,315,263,48,48,242,242,48,236,48,48,52,4088,48,315,52,27,27,4,3,3,3,3,3,2,2,2,2023-11-03 02:30:00,2
10309,10309,10309,10309,4063,47,310,263,47,47,245,245,47,236,47,47,47,4063,47,310,47,28,28,9,4,4,4,4,4,2,2,2,2023-11-03 02:32:00,0
10243,10243,10240,10243,4031,48,317,261,48,48,243,243,48,235,48,48,56,4031,48,317,56,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 02:34:00,0
10397,10397,10398,10397,4106,48,321,267,48,48,241,241,48,238,48,48,54,4106,48,321,54,31,31,3,7,6,7,7,7,2,2,2,2023-11-03 02:36:00,1
10388,10388,10387,10388,4104,47,311,265,47,47,248,248,47,237,47,47,46,4104,47,311,46,27,27,11,3,3,3,3,3,2,2,2,2023-11-03 02:38:00,0
10327,10327,10327,10327,4065,48,319,263,48,48,244,244,48,236,48,48,56,4065,48,319,56,28,28,6,4,3,4,4,4,2,2,2,2023-11-03 02:40:00,3
10364,10364,10364,10364,4088,48,317,266,48,48,248,248,48,238,48,48,51,4088,48,317,51,30,30,10,6,6,6,6,6,2,2,2,2023-11-03 02:42:00,0
10354,10354,10354,10354,4084,48,314,263,48,48,246,246,48,236,48,48,51,4084,48,314,51,28,28,9,4,4,4,4,4,2,2,2,2023-11-03 02:44:00,1
10375,10375,10375,10375,4085,48,326,263,48,48,252,252,48,237,48,48,63,4085,48,326,63,27,27,15,3,3,3,3,3,2,2,2,2023-11-03 02:46:00,0
10354,10354,10354,10354,4085,48,305,263,48,48,250,250,48,238,48,48,42,4085,48,305,42,27,27,12,3,3,3,3,3,2,2,2,2023-11-03 02:48:00,4
10395,10395,10397,10395,4089,48,336,268,48,48,253,253,48,237,48,48,68,4089,48,336,68,31,31,15,7,7,7,7,7,2,2,2,2023-11-03 02:50:00,1
10363,10363,10361,10363,4092,48,311,263,48,48,245,245,48,237,48,48,48,4092,48,311,48,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 02:52:00,0
10386,10386,10388,10386,4104,48,308,265,48,48,246,246,48,237,48,48,43,4104,48,308,43,28,28,9,4,3,4,4,4,2,2,2,2023-11-03 02:54:00,1
10349,10349,10347,10349,4083,48,301,263,48,48,249,249,48,237,48,48,38,4083,48,301,38,27,27,12,3,3,3,3,3,2,2,2,2023-11-03 02:56:00,0
10242,10242,10243,10242,4044,46,300,264,46,46,243,243,46,235,46,46,36,4044,46,300,36,30,30,8,7,6,7,7,7,2,2,2,2023-11-03 02:58:00,1
10342,10342,10342,10342,4086,48,291,263,48,48,247,247,48,237,48,48,28,4086,48,291,28,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 03:00:00,1
10340,10340,10339,10340,4066,48,329,263,48,48,252,252,48,236,48,48,66,4066,48,329,66,28,28,15,4,4,4,4,4,2,2,2,2023-11-03 03:02:00,1
10364,10364,10364,10364,4090,48,309,263,48,48,251,251,48,239,48,48,46,4090,48,309,46,27,27,11,3,3,3,3,3,2,2,2,2023-11-03 03:04:00,1
10341,10341,10341,10341,4081,48,306,267,48,48,248,248,48,236,48,48,39,4081,48,306,39,31,31,11,7,7,7,7,7,2,2,2,2023-11-03 03:06:00,1
10374,10374,10376,10374,4095,47,317,264,47,47,245,245,47,238,47,47,53,4095,47,317,53,27,27,7,3,3,3,3,3,2,2,2,2023-11-03 03:08:00,0
10341,10341,10340,10341,4074,48,314,263,48,48,246,246,48,236,48,48,51,4074,48,314,51,28,28,10,4,3,4,4,4,2,2,2,2023-11-03 03:10:00,1
10374,10374,10376,10374,4096,48,314,267,48,48,246,246,48,237,48,48,47,4096,48,314,47,30,30,9,6,6,6,6,6,2,2,2,2023-11-03 03:12:00,0
10357,10357,10354,10357,4081,48,320,262,48,48,240,240,48,237,48,48,58,4081,48,320,58,27,27,3,3,3,3,3,3,2,2,2,2023-11-03 03:14:00,0
10329,10329,10329,10329,4078,47,296,264,47,47,244,244,47,236,47,47,32,4078,47,296,32,28,28,8,4,3,4,4,4,2,2,2,2023-11-03 03:16:00,1
10322,10322,10323,10322,4065,48,312,262,48,48,241,241,48,238,48,48,50,4065,48,312,50,27,27,3,3,3,3,3,3,2,2,2,2023-11-03 03:18:00,0
10316,10316,10316,10316,4070,48,304,267,48,48,249,249,48,236,48,48,37,4070,48,304,37,31,31,13,7,7,7,7,7,2,2,2,2023-11-03 03:20:00,0
10334,10334,10334,10334,4072,48,321,263,48,48,247,247,48,236,48,48,58,4072,48,321,58,28,28,11,3,3,3,3,3,2,2,2,2023-11-03 03:22:00,0
10270,10270,10269,10270,4056,48,300,261,48,48,238,238,48,235,48,48,39,4056,48,300,39,27,27,3,4,4,4,4,4,2,2,2,2023-11-03 03:24:00,0
10365,10365,10367,10365,4087,48,315,263,48,48,250,250,48,237,48,48,52,4087,48,315,52,27,27,13,3,3,3,3,3,2,2,2,2023-11-03 03:26:00,2
10371,10371,10370,10371,4092,48,421,267,48,48,243,243,48,238,48,48,154,4092,48,421,154,31,31,5,7,6,7,7,7,2,2,2,2023-11-03 03:28:00,1
10321,10321,10322,10321,4062,48,310,263,48,48,253,253,48,239,48,48,47,4062,48,310,47,27,27,14,3,3,3,3,3,2,2,2,2023-11-03 03:30:00,0
10356,10356,10355,10356,4091,48,312,263,48,48,241,241,48,236,48,48,49,4091,48,312,49,28,28,5,4,3,4,4,4,2,2,2,2023-11-03 03:32:00,1
10376,10376,10376,10376,4099,48,308,264,48,48,251,251,48,238,48,48,44,4099,48,308,44,27,27,13,3,3,3,3,3,2,2,2,2023-11-03 03:34:00,0
10352,10352,10354,10352,4077,48,327,267,46,46,243,243,46,236,46,48,60,4077,46,327,60,31,31,7,7,7,7,7,7,2,2,2,2023-11-03 03:36:00,0
10380,10380,10377,10380,4093,46,320,263,48,48,246,246,48,238,48,46,57,4093,48,320,57,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 03:38:00,0
10348,10348,10351,10348,4081,48,312,262,48,48,248,248,48,236,48,48,50,4081,48,312,50,27,27,12,3,3,3,3,3,2,2,2,2023-11-03 03:40:00,0
10379,10379,10376,10379,4094,48,311,264,48,48,250,250,48,237,48,48,47,4094,48,311,47,28,28,12,4,4,4,4,4,2,2,2,2023-11-03 03:42:00,1
10380,10380,10382,10380,4092,48,319,268,48,48,250,250,48,238,48,48,51,4092,48,319,51,30,30,12,6,6,6,6,6,2,2,2,2023-11-03 03:44:00,0
10319,10319,10317,10319,4060,48,312,262,48,48,248,248,48,236,48,48,50,4060,48,312,50,28,28,11,4,3,4,4,4,2,2,2,2023-11-03 03:46:00,2
10262,10262,10263,10263,4044,47,310,261,47,47,242,242,47,235,47,47,49,4044,47,310,49,27,27,6,3,3,3,3,3,2,2,2,2023-11-03 03:48:00,1
10342,10342,10343,10342,4083,47,306,266,47,47,245,245,47,237,47,47,40,4083,47,306,40,31,31,8,7,6,7,7,7,2,2,2,2023-11-03 03:50:00,5
10359,10359,10358,10359,4078,48,427,263,48,48,244,244,48,236,48,48,164,4078,48,427,164,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 03:52:00,4
10379,10379,10379,10379,4087,48,334,265,48,48,249,249,48,238,48,48,69,4087,48,334,69,28,28,11,4,4,4,4,4,2,2,2,2023-11-03 03:54:00,2
10393,10393,10393,10393,4102,48,320,263,48,48,245,245,48,237,48,48,57,4102,48,320,57,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 03:56:00,0
10392,10392,10391,10392,4101,48,315,269,48,48,253,253,48,238,48,48,46,4101,48,315,46,31,31,15,7,6,7,7,7,2,2,2,2023-11-03 03:58:00,1
10372,10372,10373,10372,4087,48,326,262,48,48,247,247,48,237,48,48,64,4087,48,326,64,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 04:00:00,1
10364,10364,10365,10363,4086,48,418,263,48,48,248,248,48,237,48,48,155,4086,48,418,155,27,27,11,3,3,3,3,3,2,2,2,2023-11-03 04:02:00,0
10320,10320,10318,10320,4063,48,318,264,48,48,249,249,48,236,48,48,54,4063,48,318,54,28,28,13,4,3,4,4,4,2,2,2,2023-11-03 04:04:00,1
10321,10321,10322,10321,4072,48,307,265,48,48,242,242,48,237,48,48,42,4072,48,307,42,31,31,4,7,7,7,7,7,2,2,2,2023-11-03 04:06:00,1
10355,10355,10354,10355,4078,48,317,264,48,48,248,248,48,238,48,48,53,4078,48,317,53,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 04:08:00,1
10334,10334,10335,10334,4075,48,305,261,48,48,245,245,48,236,48,48,44,4075,48,305,44,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 04:10:00,0
10273,10273,10274,10273,4056,46,306,263,46,46,245,245,46,236,46,47,43,4056,46,306,43,28,28,9,4,4,4,4,4,2,2,2,2023-11-03 04:12:00,0
10349,10349,10348,10349,4079,48,317,266,48,48,244,244,48,236,48,47,51,4079,48,317,51,30,30,8,6,6,6,6,6,2,2,2,2023-11-03 04:14:00,2
10306,10306,10306,10306,4063,48,311,262,48,48,242,242,48,237,48,48,49,4063,48,311,49,28,28,5,4,3,4,4,4,2,2,2,2023-11-03 04:16:00,1
10384,10384,10383,10385,4093,48,377,265,48,48,245,245,48,238,48,48,112,4093,48,377,61,28,28,7,3,3,3,4,4,2,2,2,2023-11-03 04:18:00,60
10396,10396,10396,10396,4110,48,316,269,48,48,246,246,48,238,48,48,47,4110,48,316,47,31,31,8,7,7,7,7,7,2,2,2,2023-11-03 04:20:00,0
10354,10354,10354,10354,4083,48,415,263,48,48,244,244,48,236,48,48,152,4083,48,415,152,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 04:22:00,0
10340,10340,10342,10340,4080,47,308,263,47,47,248,248,47,238,47,47,45,4080,47,308,45,28,28,9,4,4,4,4,4,2,2,2,2023-11-03 04:24:00,1
10324,10324,10322,10324,4070,47,314,263,47,47,239,239,47,236,47,47,51,4070,47,314,51,27,27,3,3,3,3,3,3,2,2,2,2023-11-03 04:26:00,0
10348,10348,10349,10348,4078,48,320,266,48,48,243,243,48,236,48,48,54,4078,48,320,54,31,31,7,7,6,7,7,7,2,2,2,2023-11-03 04:28:00,1
10337,10337,10337,10337,4079,48,303,263,48,48,246,246,48,238,48,48,40,4079,48,303,40,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 04:30:00,0
